Date,precipitation,avg_hourly_pressure_station,avg_hourly_wind_speed,max_wind_speed,avg_hourly_temperature,max_temperature,min_temperature
1991-03-01,1.0,99.14,9.29,24,5.17,12.9,-0.2
1991-03-02,8.4,97.69,20.17,39,8.25,15.5,-1.1
1991-03-03,4.2,98.65,20.42,28,-3.78,-0.7,-5.7
1991-03-04,9.9,97.65,19.17,26,-2.99,-1.8,-4.6
1991-03-05,0.0,98.56,10.08,19,-0.39,4.7,-5.4
1991-03-06,11.8,97.35,14.62,39,3.77,6.3,0.0
1991-03-07,0.0,98.13,35.71,48,-3.39,2.1,-7.2
1991-03-08,0.0,99.62,7.58,17,-4.62,-0.2,-9.1
1991-03-09,1.8,99.64,11.33,20,-1.84,1.2,-5.2
1991-03-10,0.2,100.01,18.5,30,-2.87,0.8,-5.7
1991-03-11,0.0,100.28,22.21,30,-6.94,-2.8,-10.6
1991-03-12,0.0,99.93,15.96,20,-4.4,2.0,-9.7
1991-03-13,0.0,99.32,12.25,22,-1.73,4.5,-6.7
1991-03-14,0.0,99.39,16.75,22,1.37,6.1,-4.0
1991-03-15,0.0,100.26,14.54,20,1.57,7.0,-2.7
1991-03-16,0.0,100.63,12.12,22,2.96,11.2,-4.0
1991-03-17,0.0,100.17,8.62,17,4.48,11.0,-4.0
1991-03-18,5.8,98.39,15.25,19,3.83,5.9,2.5
1991-03-19,0.0,98.59,21.38,35,3.83,7.6,0.5
1991-03-20,0.0,99.55,12.67,20,2.38,8.4,-2.0
1991-03-21,0.0,99.31,21.29,31,1.97,5.1,-0.2
1991-03-22,0.0,99.75,23.67,33,2.22,4.5,-0.2
1991-03-23,8.3,98.42,27.08,43,6.62,13.3,1.3
1991-03-24,2.4,98.23,19.38,31,4.7,8.1,2.8
1991-03-25,0.0,99.6,15.25,28,3.24,6.2,2.0
1991-03-26,0.0,99.72,11.12,24,4.26,8.7,0.4
1991-03-27,40.8,97.86,15.21,56,10.04,18.1,6.1
1991-03-28,2.6,97.6,36.38,59,6.9,14.2,0.4
1991-03-29,0.5,98.74,18.25,26,-1.65,0.7,-4.4
1991-03-30,0.0,99.77,14.96,22,-2.79,1.4,-5.7
1991-03-31,0.4,100.11,12.83,24,0.65,5.8,-4.7
1991-04-01,1.7,99.63,10.62,28,2.5,7.6,0.3
1991-04-02,0.0,100.58,16.08,22,1.0,4.4,-3.1
1991-04-03,0.0,101.24,6.21,15,2.03,7.6,-4.6
1991-04-04,0.0,100.56,4.08,11,5.62,14.3,-3.6
1991-04-05,0.0,99.58,13.04,22,11.24,17.4,4.8
1991-04-06,1.4,99.18,17.92,30,15.74,21.4,10.3
1991-04-07,0.0,98.89,20.87,30,20.99,27.6,15.6
1991-04-08,34.6,98.8,13.12,22,18.14,21.4,15.1
1991-04-09,16.8,98.34,11.33,22,12.53,18.9,7.4
1991-04-10,0.2,98.55,31.33,48,5.12,11.6,0.4
1991-04-11,0.0,100.7,19.62,30,2.24,7.2,-1.0
1991-04-12,0.0,101.58,11.92,19,2.37,7.2,-2.5
1991-04-13,0.0,100.74,17.92,26,3.93,6.3,2.8
1991-04-14,7.2,100.26,22.92,31,4.75,7.2,2.3
1991-04-15,12.5,98.7,24.5,52,7.73,11.2,6.0
1991-04-16,0.0,99.07,21.21,37,9.05,12.8,4.5
1991-04-17,1.4,99.61,10.5,22,4.46,6.6,0.5
1991-04-18,0.0,99.91,11.42,19,5.78,9.7,0.3
1991-04-19,10.0,99.66,18.83,35,7.77,11.7,3.7
1991-04-20,11.6,99.44,22.33,31,5.33,7.9,3.1
1991-04-21,14.0,98.81,20.5,30,5.03,7.7,3.0
1991-04-22,2.8,97.69,19.71,26,4.79,7.1,2.0
1991-04-23,0.0,98.35,10.38,24,8.99,16.1,0.5
1991-04-24,0.4,98.92,10.92,28,9.91,16.2,4.5
1991-04-25,0.0,99.96,9.79,15,10.47,17.6,3.1
1991-04-26,0.0,99.78,4.83,17,11.22,18.2,4.0
1991-04-27,0.0,99.47,8.58,15,14.48,20.3,7.0
1991-04-28,0.8,99.58,16.92,30,12.76,15.5,9.8
1991-04-29,0.0,99.38,10.79,22,15.05,20.8,9.0
1991-04-30,0.0,98.88,18.62,48,16.37,23.6,11.0
1991-05-01,3.2,98.73,16.75,28,12.8,18.5,9.9
1991-05-02,0.2,99.02,21.17,31,8.36,10.3,4.8
1991-05-03,0.0,99.66,19.38,30,7.5,12.9,3.5
1991-05-04,0.0,100.14,9.58,15,6.6,11.4,1.3
1991-05-05,8.4,99.78,21.29,41,9.99,14.9,2.4
1991-05-06,2.6,98.86,16.33,33,11.52,18.7,7.8
1991-05-07,0.0,99.74,24.0,33,9.18,12.0,5.8
1991-05-08,0.0,100.67,9.62,19,8.91,14.4,2.5
1991-05-09,3.0,100.57,5.29,11,9.43,13.6,7.0
1991-05-10,0.0,100.57,7.58,17,14.7,19.5,9.6
1991-05-11,0.0,100.13,9.83,20,18.65,26.6,9.7
1991-05-12,0.0,99.26,13.88,20,22.1,29.2,12.9
1991-05-13,2.2,98.96,7.38,33,20.3,29.2,10.6
1991-05-14,0.6,98.85,11.08,26,21.39,28.9,14.0
1991-05-15,0.0,99.53,5.42,15,17.27,23.7,10.0
1991-05-16,5.0,99.28,6.33,20,20.8,28.8,12.0
1991-05-17,10.6,99.27,15.25,33,14.68,22.3,7.3
1991-05-18,0.0,100.8,15.08,19,9.64,13.6,4.8
1991-05-19,0.0,100.92,8.04,15,11.61,18.6,3.4
1991-05-20,0.0,100.62,6.71,15,13.56,20.7,5.4
1991-05-21,0.0,100.14,6.67,19,18.5,27.5,8.3
1991-05-22,0.0,100.04,7.08,13,21.57,28.9,13.3
1991-05-23,0.0,99.96,7.75,19,21.74,29.0,15.8
1991-05-24,1.6,99.43,9.21,30,22.18,30.5,16.6
1991-05-25,0.6,99.46,9.12,19,22.09,27.0,18.4
1991-05-26,24.2,99.44,13.08,30,16.45,19.5,14.2
1991-05-27,0.2,99.3,11.58,22,21.39,28.1,13.8
1991-05-28,0.0,99.69,9.17,28,22.61,28.7,17.4
1991-05-29,21.2,99.33,5.75,33,23.45,27.6,20.1
1991-05-30,0.0,98.6,10.04,24,23.47,28.9,19.0
1991-05-31,0.0,98.64,15.12,30,23.53,28.6,17.6
1991-06-01,0.0,99.17,11.71,17,19.82,24.2,14.8
1991-06-02,0.0,99.15,8.79,19,19.74,24.6,14.1
1991-06-03,2.6,99.03,14.12,30,16.98,25.0,11.2
1991-06-04,0.0,99.56,20.67,30,15.12,21.6,9.9
1991-06-05,0.2,100.03,14.5,22,16.39,21.4,10.0
1991-06-06,0.0,100.43,9.71,19,16.9,21.7,9.8
1991-06-07,0.0,100.44,9.17,26,19.02,25.6,10.1
1991-06-08,0.0,99.99,13.96,22,21.12,29.2,12.3
1991-06-09,0.0,100.05,10.21,17,20.36,26.6,12.3
1991-06-10,0.0,99.46,22.33,37,24.36,31.2,18.4
1991-06-11,5.2,99.05,8.83,20,20.06,22.6,16.4
1991-06-12,1.0,99.12,23.29,41,16.89,22.4,8.6
1991-06-13,0.0,99.97,12.71,19,13.76,21.9,5.3
1991-06-14,0.0,99.7,11.75,22,17.75,25.3,8.5
1991-06-15,15.0,98.74,14.62,30,24.45,33.6,16.3
1991-06-16,0.0,98.67,21.54,31,22.05,26.1,17.8
1991-06-17,0.0,99.44,12.08,19,20.95,25.4,16.5
1991-06-18,0.0,99.84,10.92,20,21.32,26.2,15.2
1991-06-19,0.0,99.72,9.08,20,24.03,29.4,17.7
1991-06-20,0.0,99.68,14.83,24,24.16,30.9,16.8
1991-06-21,0.0,99.52,13.08,22,21.36,26.4,16.5
1991-06-22,0.0,99.68,17.88,26,17.27,20.9,12.2
1991-06-23,0.0,100.09,14.54,22,18.05,22.7,10.0
1991-06-24,0.0,100.24,10.5,19,19.62,25.6,11.8
1991-06-25,0.0,100.06,11.17,17,20.82,27.7,12.4
1991-06-26,0.0,99.85,12.0,28,23.96,31.0,14.9
1991-06-27,0.0,99.81,22.04,37,26.37,32.5,20.8
1991-06-28,0.0,99.5,21.96,41,27.94,34.4,21.8
1991-06-29,0.4,99.37,13.88,22,22.68,25.9,18.0
1991-06-30,0.0,99.24,12.75,22,18.71,23.2,13.9
1991-07-01,0.0,99.42,12.21,19,19.11,24.0,13.3
1991-07-02,0.6,99.09,13.17,22,21.03,26.0,16.9
1991-07-03,0.0,99.15,10.67,22,21.64,25.9,15.0
1991-07-04,2.6,99.06,12.46,28,21.85,26.7,18.7
1991-07-05,27.4,98.9,8.67,19,20.8,24.5,15.5
1991-07-06,1.2,98.98,10.33,22,24.54,30.4,18.2
1991-07-07,23.8,98.86,15.75,37,23.98,30.4,18.2
1991-07-08,0.4,98.83,21.17,35,21.49,25.3,14.1
1991-07-09,0.0,99.44,11.08,20,18.67,25.5,11.6
1991-07-10,0.0,99.28,9.08,26,19.88,26.7,12.3
1991-07-11,0.0,99.48,10.38,19,20.21,26.3,13.4
1991-07-12,0.0,99.32,9.08,19,20.85,27.0,12.7
1991-07-13,2.6,98.93,11.04,22,20.04,23.5,16.9
1991-07-14,0.0,99.58,19.42,33,20.24,25.7,14.5
1991-07-15,0.0,100.19,9.38,19,21.05,28.5,11.6
1991-07-16,0.0,100.17,12.38,26,23.42,30.6,14.9
1991-07-17,0.0,99.46,15.58,33,25.23,32.1,18.0
1991-07-18,0.0,99.22,9.12,19,26.42,32.6,20.5
1991-07-19,0.0,99.24,12.58,24,28.05,35.0,21.8
1991-07-20,0.0,99.48,10.46,20,28.12,35.1,21.9
1991-07-21,0.0,99.54,10.46,20,25.55,29.3,21.3
1991-07-22,14.2,99.33,10.0,19,24.18,28.2,20.2
1991-07-23,0.0,98.85,19.62,33,24.53,27.6,16.2
1991-07-24,0.0,99.1,15.79,30,21.56,28.1,13.8
1991-07-25,0.0,99.37,13.83,26,21.41,28.0,14.3
1991-07-26,0.0,100.08,16.21,26,18.14,24.3,12.4
1991-07-27,0.0,100.34,10.04,20,17.82,23.7,10.7
1991-07-28,0.0,100.21,9.29,19,19.27,25.6,12.2
1991-07-29,13.8,99.66,15.79,28,19.87,22.7,17.9
1991-07-30,4.4,99.23,13.0,26,20.63,26.7,15.9
1991-07-31,0.0,99.49,16.21,22,21.53,27.2,15.2
1991-08-01,0.0,99.2,17.46,33,24.02,29.2,18.3
1991-08-02,3.0,99.3,14.58,30,21.68,27.4,17.3
1991-08-03,41.4,99.18,5.17,11,17.66,20.2,15.0
1991-08-04,0.0,99.2,19.21,41,19.05,23.4,14.1
1991-08-05,0.0,99.85,16.96,26,17.44,22.5,11.2
1991-08-06,0.0,100.38,9.83,15,18.25,24.6,10.2
1991-08-07,0.0,100.36,10.08,17,20.33,25.2,14.6
1991-08-08,0.0,99.89,8.08,17,19.85,23.8,14.7
1991-08-09,0.2,99.13,11.04,19,20.33,23.7,15.5
1991-08-10,14.4,99.1,18.38,39,18.12,25.3,13.5
1991-08-11,0.0,99.61,22.92,35,21.2,28.0,15.6
1991-08-12,0.0,100.04,10.42,19,22.43,28.5,17.3
1991-08-13,0.0,99.7,11.67,15,22.69,29.9,14.6
1991-08-14,0.0,99.34,10.17,20,22.71,28.9,17.3
1991-08-15,0.0,99.1,16.79,46,22.33,27.1,18.0
1991-08-16,8.2,99.35,9.04,20,21.92,28.9,17.6
1991-08-17,10.6,98.86,19.04,37,22.52,29.0,18.0
1991-08-18,1.2,98.99,11.42,17,20.74,25.4,16.4
1991-08-19,0.0,99.2,17.25,26,20.43,25.3,15.6
1991-08-20,2.8,99.42,11.29,19,18.45,21.7,15.2
1991-08-21,9.4,99.37,12.21,19,18.53,24.4,14.3
1991-08-22,0.0,99.34,15.75,35,20.13,28.5,14.0
1991-08-23,0.0,100.17,8.79,15,17.94,23.0,13.5
1991-08-24,0.2,100.91,11.33,17,17.04,21.9,13.3
1991-08-25,0.0,100.72,6.92,17,18.6,25.1,11.5
1991-08-26,0.0,100.21,12.75,26,23.6,30.7,15.6
1991-08-27,0.0,99.96,12.12,26,24.84,32.0,18.0
1991-08-28,0.0,99.99,11.96,26,25.55,31.7,19.5
1991-08-29,0.0,99.96,8.25,19,25.16,31.2,19.9
1991-08-30,0.0,99.31,13.88,26,26.62,33.0,20.3
1991-08-31,0.0,99.66,26.46,37,19.6,24.9,12.0
1991-09-01,0.0,100.81,12.21,20,13.56,18.1,6.2
1991-09-02,0.0,100.62,9.0,15,16.67,23.4,7.3
1991-09-03,10.4,99.75,13.21,30,20.9,29.9,10.9
1991-09-04,5.0,99.43,17.08,30,19.2,24.6,10.8
1991-09-05,0.0,99.81,8.38,20,17.74,24.2,10.2
1991-09-06,0.0,100.15,9.58,19,19.82,25.8,13.0
1991-09-07,0.0,100.32,10.58,20,20.83,27.5,13.4
1991-09-08,0.0,100.3,5.96,11,22.0,26.8,16.7
1991-09-09,0.0,99.99,9.25,19,21.57,27.5,15.4
1991-09-10,0.2,99.27,19.75,39,22.25,27.8,16.4
1991-09-11,0.0,99.85,16.71,24,15.45,19.7,9.5
1991-09-12,0.0,99.87,8.46,19,14.95,21.6,7.2
1991-09-13,0.0,99.59,6.04,15,16.57,22.6,9.4
1991-09-14,0.4,99.62,8.08,17,19.34,24.3,12.6
1991-09-15,21.0,99.22,11.5,31,23.83,32.5,18.0
1991-09-16,6.5,99.06,17.46,37,25.42,31.5,19.0
1991-09-17,0.0,99.47,14.08,26,17.89,22.4,12.4
1991-09-18,0.0,99.32,14.96,33,17.35,23.0,11.4
1991-09-19,0.0,100.0,18.79,33,11.26,15.1,5.4
1991-09-20,0.0,100.42,13.46,28,8.76,14.5,4.5
1991-09-21,0.0,100.6,6.38,15,9.53,14.7,3.0
1991-09-22,0.0,100.19,10.5,26,12.37,18.3,2.9
1991-09-23,8.6,99.54,22.08,41,14.45,17.7,7.3
1991-09-24,0.0,100.11,7.12,24,9.8,14.2,4.5
1991-09-25,0.0,98.72,13.17,24,10.93,15.4,6.0
1991-09-26,0.0,98.23,20.17,39,10.08,15.5,4.2
1991-09-27,0.0,99.45,21.08,37,6.83,12.2,3.8
1991-09-28,0.0,100.4,12.04,24,6.19,11.5,0.8
1991-09-29,0.0,100.72,16.04,30,7.27,12.1,-0.3
1991-09-30,0.0,100.4,10.5,26,8.31,15.6,-0.8
1991-10-01,1.2,99.49,8.0,11,15.37,19.1,12.1
1991-10-02,0.4,98.98,19.17,41,18.54,26.6,11.9
1991-10-03,1.7,99.06,10.04,26,16.11,21.3,11.2
1991-10-04,8.4,99.48,15.75,30,11.92,13.5,9.9
1991-10-05,3.8,98.7,19.17,41,15.28,24.0,7.4
1991-10-06,0.6,99.17,19.42,35,7.53,11.9,2.6
1991-10-07,0.0,99.55,16.5,33,6.0,11.1,1.4
1991-10-08,0.0,99.82,15.12,30,10.92,17.9,3.8
1991-10-09,0.0,99.56,17.04,30,15.49,21.6,9.9
1991-10-10,5.4,99.35,13.62,31,10.15,15.6,5.2
1991-10-11,1.0,98.68,6.75,19,7.08,9.7,4.5
1991-10-12,0.0,98.69,7.75,15,7.92,11.4,3.8
1991-10-13,0.0,99.63,16.96,26,5.3,8.2,-1.8
1991-10-14,2.4,99.26,15.17,33,5.52,11.1,-3.0
1991-10-15,0.0,98.77,15.46,24,8.55,11.6,3.6
1991-10-16,0.0,99.54,12.58,19,6.01,11.8,-0.1
1991-10-17,0.0,99.57,8.21,19,9.86,19.3,2.0
1991-10-18,0.0,99.55,12.58,20,11.51,18.6,4.9
1991-10-19,5.2,100.05,17.17,30,4.18,7.8,-2.0
1991-10-20,0.0,100.25,11.58,20,3.65,10.0,-2.7
1991-10-21,0.0,99.68,11.33,28,8.22,12.9,1.5
1991-10-22,0.0,99.86,7.46,15,11.36,17.0,6.7
1991-10-23,0.0,100.0,9.04,22,14.12,22.6,6.2
1991-10-24,2.4,100.04,16.71,28,17.23,22.5,12.6
1991-10-25,8.0,99.91,13.67,30,17.07,20.1,13.7
1991-10-26,1.0,99.91,7.54,11,16.66,20.0,14.8
1991-10-27,4.8,99.96,20.24,41,12.3,17.6,8.3
1991-10-28,0.0,101.18,19.33,28,7.49,9.0,6.2
1991-10-29,0.0,101.25,25.33,33,7.58,9.5,6.0
1991-10-30,0.0,100.67,10.46,19,7.52,13.0,1.6
1991-10-31,0.0,100.17,8.67,17,7.36,11.2,2.8
1991-11-01,2.6,99.38,21.71,35,8.06,10.0,3.0
1991-11-02,0.0,99.22,25.75,41,3.83,10.0,-0.8
1991-11-03,0.0,99.98,23.92,35,-2.02,1.6,-5.3
1991-11-04,0.0,100.33,17.21,30,-3.5,1.1,-6.5
1991-11-05,0.0,100.26,12.83,19,-2.06,1.2,-5.5
1991-11-06,0.0,99.55,25.38,31,2.14,5.0,-3.0
1991-11-07,0.0,100.42,6.29,15,-2.75,-0.2,-6.7
1991-11-08,0.0,100.9,9.42,19,-3.57,1.2,-8.0
1991-11-09,0.0,101.06,6.29,19,-2.64,4.4,-8.4
1991-11-10,0.0,100.24,10.25,17,-0.36,5.6,-7.2
1991-11-11,0.0,99.66,21.54,33,3.01,5.5,1.3
1991-11-12,1.4,99.67,10.92,19,2.23,4.0,1.0
1991-11-13,0.0,99.2,18.92,30,4.22,6.6,2.0
1991-11-14,0.4,99.67,9.62,17,6.35,7.9,4.9
1991-11-15,4.0,99.26,20.46,30,9.57,11.1,6.9
1991-11-16,0.0,100.18,19.5,30,3.6,7.7,-3.0
1991-11-17,0.0,100.9,6.62,17,-1.78,4.1,-6.8
1991-11-18,1.8,99.86,7.46,17,3.26,7.8,-5.8
1991-11-19,0.3,99.63,8.29,19,11.68,15.2,5.9
1991-11-20,13.2,99.22,14.29,37,10.91,17.3,5.0
1991-11-21,0.0,99.68,6.58,13,4.4,7.7,0.5
1991-11-22,0.0,99.67,8.46,15,2.63,7.3,-0.7
1991-11-23,2.5,99.23,11.42,26,3.14,7.6,-1.6
1991-11-24,0.5,98.56,28.5,48,0.82,7.5,-1.1
1991-11-25,0.8,99.19,30.62,50,-0.27,2.6,-1.8
1991-11-26,0.0,100.49,12.5,24,-1.34,-0.2,-2.7
1991-11-27,0.0,100.01,23.96,39,2.02,5.4,-3.1
1991-11-28,9.4,99.89,18.58,35,2.32,4.7,-0.5
1991-11-29,15.4,99.91,12.12,22,1.03,3.6,-0.8
1991-11-30,4.0,98.95,24.5,61,8.6,18.3,3.1
1991-12-01,0.0,99.89,15.04,26,2.7,4.6,1.0
1991-12-02,3.6,100.08,21.83,39,-2.14,1.4,-8.6
1991-12-03,6.2,98.08,16.08,41,-4.82,-2.3,-8.8
1991-12-04,0.2,98.92,15.21,26,-8.73,-5.3,-12.3
1991-12-05,9.2,99.88,14.04,28,-6.43,-2.6,-8.7
1991-12-06,2.4,99.6,12.83,22,-5.15,-1.2,-8.1
1991-12-07,0.2,98.71,22.75,44,3.99,6.3,-1.2
1991-12-08,0.0,98.94,11.54,28,7.22,12.6,3.0
1991-12-09,0.0,99.24,16.25,41,4.09,13.0,0.5
1991-12-10,0.0,99.68,17.62,30,2.64,6.1,0.4
1991-12-11,0.0,99.94,14.83,26,3.6,8.2,-2.5
1991-12-12,1.8,99.59,12.71,37,3.13,11.1,-4.5
1991-12-13,0.8,98.97,16.38,35,6.6,13.3,0.9
1991-12-14,1.2,98.52,18.42,48,0.05,4.1,-5.9
1991-12-15,0.2,99.25,27.12,44,-5.25,-2.1,-11.3
1991-12-16,0.0,100.08,10.0,17,-10.11,-6.5,-13.5
1991-12-17,7.5,98.96,20.42,33,-3.95,0.1,-8.8
1991-12-18,0.0,100.58,18.79,33,-12.26,-4.5,-17.6
1991-12-19,0.0,102.09,8.08,20,-11.71,-4.5,-17.9
1991-12-20,1.8,101.22,11.46,28,-4.19,1.4,-14.6
1991-12-21,0.0,99.84,21.0,37,0.99,2.6,-2.7
1991-12-22,0.0,99.13,16.79,33,-0.45,3.8,-3.9
1991-12-23,0.0,98.49,17.62,33,0.22,3.1,-7.2
1991-12-24,0.4,99.15,9.29,19,-5.96,0.1,-12.1
1991-12-25,0.0,100.29,10.75,26,-5.34,-1.6,-10.4
1991-12-26,0.0,100.3,12.42,22,-1.02,2.4,-5.4
1991-12-27,0.0,101.18,7.29,19,-0.22,4.0,-6.0
1991-12-28,0.0,100.6,4.92,11,-2.4,0.0,-7.2
1991-12-29,9.2,99.07,15.79,30,0.48,1.5,-2.3
1991-12-30,0.0,100.7,11.88,26,-4.28,-1.3,-8.0
1991-12-31,0.0,101.42,6.25,13,-4.6,0.2,-9.7
1992-01-01,0.0,101.06,1.62,7,-2.05,-0.5,-5.6
1992-01-02,0.0,100.49,5.88,15,0.79,2.6,-1.2
1992-01-03,0.0,99.89,15.21,20,3.12,5.2,0.8
1992-01-04,0.2,99.51,8.83,20,4.18,7.2,1.5
1992-01-05,0.0,99.54,21.21,30,1.9,4.0,-0.1
1992-01-06,0.0,99.09,17.71,30,0.67,2.1,-0.4
1992-01-07,0.0,99.67,19.29,33,0.4,2.6,-5.3
1992-01-08,0.0,100.18,11.5,19,-4.97,-1.7,-8.5
1992-01-09,1.0,98.55,16.12,28,2.14,5.1,-1.8
1992-01-10,0.2,98.81,14.58,30,-1.13,1.6,-3.2
1992-01-11,0.4,99.26,9.25,19,-2.69,-0.9,-4.1
1992-01-12,0.8,99.07,19.54,26,2.07,6.2,-2.2
1992-01-13,0.8,98.44,9.62,20,3.1,4.6,1.5
1992-01-14,19.8,97.0,37.5,59,-5.87,3.3,-13.0
1992-01-15,0.0,99.11,13.25,24,-15.8,-12.5,-18.0
1992-01-16,0.2,99.07,12.04,26,-16.33,-11.4,-22.1
1992-01-17,3.4,98.25,22.29,37,-7.43,-4.0,-11.4
1992-01-18,0.6,99.6,25.83,35,-13.22,-10.3,-15.8
1992-01-19,0.8,99.85,19.92,33,-13.72,-11.0,-17.6
1992-01-20,1.2,99.2,11.79,30,-10.15,-6.9,-14.9
1992-01-21,0.4,99.28,16.08,26,-4.36,-1.3,-7.0
1992-01-22,0.0,99.84,16.54,30,-4.72,1.9,-13.7
1992-01-23,7.2,97.54,13.75,26,2.63,3.6,0.7
1992-01-24,0.0,97.99,31.5,44,-7.11,0.9,-13.8
1992-01-25,0.0,100.05,6.08,19,-15.22,-11.2,-21.0
1992-01-26,0.0,100.64,5.33,17,-9.71,-6.6,-13.3
1992-01-27,0.2,100.48,8.67,19,-3.6,-1.0,-10.1
1992-01-28,0.0,100.65,6.08,15,-2.12,0.8,-4.4
1992-01-29,0.0,100.07,16.92,26,-0.8,0.8,-1.6
1992-01-30,0.0,98.86,16.38,28,-0.05,1.2,-1.7
1992-01-31,0.0,98.78,22.71,33,-2.47,1.6,-8.0
1992-02-01,0.0,99.92,23.42,31,-9.9,-7.3,-13.5
1992-02-02,0.0,99.97,5.12,19,-5.46,-1.3,-12.0
1992-02-03,0.0,99.92,5.62,13,-1.71,1.5,-3.6
1992-02-04,1.0,98.63,21.75,48,-1.66,1.1,-6.2
1992-02-05,0.0,99.55,9.29,20,-6.6,-3.6,-9.3
1992-02-06,0.0,98.67,11.42,26,-2.98,1.1,-9.2
1992-02-07,0.0,98.18,12.62,22,-2.84,0.2,-6.9
1992-02-08,0.0,98.74,18.54,30,-8.57,-5.3,-13.6
1992-02-09,0.0,100.41,15.38,30,-14.56,-10.4,-19.2
1992-02-10,0.0,100.59,13.25,26,-6.81,0.6,-15.5
1992-02-11,0.0,100.24,23.88,43,-5.82,1.1,-17.7
1992-02-12,0.0,101.23,4.75,20,-12.91,-6.4,-19.2
1992-02-13,0.0,99.54,1.67,11,-5.56,-1.2,-11.2
1992-02-14,0.2,99.66,2.54,7,-0.21,1.8,-2.5
1992-02-15,16.0,98.64,15.42,35,1.11,2.3,0.0
1992-02-16,3.0,98.93,15.38,26,-0.77,1.5,-3.8
1992-02-17,0.0,100.41,5.25,13,0.32,2.3,-3.3
1992-02-18,2.6,99.54,12.38,24,0.88,2.6,-0.1
1992-02-19,9.2,98.62,8.25,20,2.62,4.9,-0.6
1992-02-20,1.8,99.65,17.83,31,-0.5,1.9,-3.4
1992-02-21,0.0,100.22,17.38,31,-2.08,2.1,-6.2
1992-02-22,0.0,100.05,2.38,13,-0.27,4.9,-6.0
1992-02-23,0.0,100.21,11.88,19,0.1,2.2,-1.5
1992-02-24,0.0,100.23,15.75,22,-2.5,-0.6,-4.8
1992-02-25,0.6,99.37,13.88,24,-0.11,2.1,-3.0
1992-02-26,0.2,98.41,13.88,20,-0.74,0.3,-1.9
1992-02-27,0.0,98.12,23.17,39,-0.43,2.8,-3.8
1992-02-28,0.4,97.78,24.17,44,-2.02,3.2,-11.0
1992-03-01,0.0,99.07,17.79,30,1.16,4.5,-4.6
1992-03-02,0.0,100.16,14.83,31,-4.3,-1.2,-7.1
1992-03-03,0.0,100.38,3.83,9,-2.05,1.6,-5.8
1992-03-04,0.0,100.31,5.21,13,-0.8,6.2,-6.7
1992-03-05,2.3,100.29,4.08,13,3.77,10.2,-1.6
1992-03-06,1.9,100.06,20.62,35,3.02,5.5,1.7
1992-03-07,0.0,99.02,4.88,13,5.8,8.8,3.6
1992-03-08,0.4,99.13,3.88,9,3.94,5.7,2.8
1992-03-09,0.0,99.1,8.71,24,6.48,11.7,2.6
1992-03-10,6.8,97.63,16.75,37,2.61,9.9,-11.1
1992-03-11,0.0,98.03,36.88,48,-11.1,-9.0,-14.4
1992-03-12,0.0,98.27,32.96,39,-8.63,-6.0,-10.8
1992-03-13,0.0,98.89,21.08,37,-8.93,-4.5,-14.5
1992-03-14,0.0,98.95,19.38,37,-7.28,-2.6,-10.7
1992-03-15,0.0,99.63,17.67,33,-9.82,-5.4,-13.4
1992-03-16,0.0,99.75,17.25,33,-5.03,1.7,-14.2
1992-03-17,0.4,99.03,23.46,48,0.57,6.0,-6.3
1992-03-18,0.0,99.95,8.33,19,-3.67,1.4,-9.0
1992-03-19,0.0,99.02,12.12,22,-1.36,4.5,-5.7
1992-03-20,0.0,99.18,16.67,28,-2.71,2.6,-6.7
1992-03-21,0.0,99.82,12.38,17,-5.5,0.6,-9.2
1992-03-22,3.2,99.01,12.5,22,-5.42,-2.3,-10.0
1992-03-23,0.0,99.28,6.0,17,-5.92,-0.4,-12.8
1992-03-24,0.0,100.04,9.29,22,-1.84,3.9,-6.2
1992-03-25,2.4,99.58,15.46,31,5.17,12.3,-1.2
1992-03-26,0.7,99.1,9.46,15,5.62,8.0,4.0
1992-03-27,0.4,98.55,35.96,56,2.3,4.2,-1.0
1992-03-28,0.0,99.74,28.71,48,-0.26,4.5,-6.6
1992-03-29,0.0,99.86,15.04,24,3.66,10.9,-4.2
1992-03-30,0.0,99.27,4.83,15,4.06,7.5,1.7
1992-03-31,3.2,98.91,9.88,19,3.07,8.8,-1.7
1992-04-01,0.2,98.65,17.46,26,0.5,5.0,-2.8
1992-04-02,0.2,98.64,21.17,33,-2.23,1.1,-4.2
1992-04-03,0.0,98.51,14.75,26,0.37,5.0,-4.1
1992-04-04,0.0,98.61,11.33,30,1.48,7.6,-4.5
1992-04-05,0.0,99.78,23.17,43,1.64,7.6,-2.9
1992-04-06,0.0,100.11,7.79,22,3.58,10.3,-4.0
1992-04-07,0.3,99.08,17.33,33,9.04,18.9,3.4
1992-04-08,0.0,99.64,10.54,24,5.18,10.8,0.7
1992-04-09,0.0,99.62,7.12,20,7.03,12.6,2.0
1992-04-10,3.6,100.0,14.75,37,4.55,10.5,-0.7
1992-04-11,55.8,99.19,15.21,31,1.12,2.7,0.1
1992-04-12,0.0,100.46,29.67,46,0.64,2.8,-4.5
1992-04-13,0.0,101.39,7.54,19,-1.54,2.1,-6.1
1992-04-14,0.0,100.69,10.96,24,1.6,7.8,-2.7
1992-04-15,0.0,100.62,16.67,24,2.74,7.0,-3.3
1992-04-16,38.8,99.54,21.42,31,3.3,4.7,1.7
