YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_NKT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT
2001,8,5,7.72,7.69,0.73,0.88,373.55,3.46,3.46
2001,8,6,7.03,7.31,0.67,0.8,396.1,3.19,3.33
2001,8,7,5.87,6.61,0.56,0.67,417.66,2.7,3.01
2001,8,8,6.65,7.07,0.64,0.77,403.81,3.05,3.24
2001,8,9,6.03,6.5,0.59,0.7,423.16,2.76,2.96
2001,8,10,6.72,7,0.66,0.78,380.3,3.02,3.14
2001,8,11,6.98,7.41,0.69,0.82,364,3.12,3.31
2001,8,12,4.73,6.72,0.47,0.55,396.3,2.17,3
2001,8,13,5.05,6.69,0.5,0.6,391.54,2.3,2.98
2001,8,14,6.6,6.9,0.66,0.79,354.69,2.88,3
2001,8,15,7.05,7.18,0.71,0.84,355.17,3.12,3.19
2001,8,16,1.97,5.99,0.2,0.24,399.45,1,2.68
2001,8,17,5.11,6.82,0.52,0.62,391.52,2.39,3.12
2001,8,18,3.87,6.71,0.39,0.48,392.55,1.83,3.04
2001,8,19,2.26,5.7,0.23,0.28,396.98,1.1,2.51
2001,8,20,3.5,6.44,0.36,0.44,391.2,1.69,2.94
2001,8,21,6.08,6.74,0.63,0.77,367.14,2.77,3.06
2001,8,22,5.35,6.64,0.56,0.68,373.31,2.46,3.01
2001,8,23,4.41,5.63,0.46,0.56,400.21,2,2.49
2001,8,24,6.8,6.85,0.72,0.88,357.62,3.06,3.09
2001,8,25,6.5,6.65,0.7,0.84,361.51,2.93,3.01
2001,8,26,3.19,5.51,0.34,0.41,406.58,1.54,2.51
2001,8,27,6.31,6.53,0.68,0.84,362.18,2.84,2.95
2001,8,28,5.53,6.21,0.6,0.73,365.2,2.48,2.77
2001,8,29,6.01,6.69,0.66,0.8,348.2,2.69,2.99
2001,8,30,6.4,6.36,0.7,0.87,359.93,2.88,2.89
2001,8,31,2.1,5.45,0.23,0.29,389.86,1.05,2.46
2001,9,1,6.22,6.67,0.7,0.86,330.66,2.73,2.93
2001,9,2,6.14,6.26,0.69,0.86,332.3,2.74,2.81
2001,9,3,6.01,6.11,0.68,0.84,347.23,2.64,2.69
2001,9,4,4.46,6.09,0.51,0.63,363.13,2.01,2.72
2001,9,5,6.43,6.44,0.74,0.92,320.45,2.83,2.86
2001,9,6,6,6.26,0.7,0.87,341.94,2.68,2.8
2001,9,7,5.27,5.67,0.62,0.77,381.63,2.41,2.6
2001,9,8,4.6,5.32,0.54,0.68,397.55,2.11,2.43
2001,9,9,4.92,5.47,0.59,0.73,397.8,2.28,2.54
2001,9,10,5.16,5.82,0.62,0.78,366.45,2.34,2.63
2001,9,11,5.29,5.92,0.64,0.81,345.52,2.38,2.67
2001,9,12,5.86,5.88,0.71,0.91,347.3,2.65,2.67
2001,9,13,3.72,5.57,0.45,0.58,358.6,1.72,2.49
2001,9,14,5.65,6.04,0.7,0.89,318.1,2.45,2.63
2001,9,15,5.45,5.83,0.68,0.87,323.28,2.4,2.58
2001,9,16,5.79,5.78,0.73,0.94,315.44,2.56,2.57
2001,9,17,5.11,5.65,0.65,0.84,343.01,2.28,2.53
2001,9,18,4.27,5.33,0.55,0.7,360.34,1.95,2.41
2001,9,19,1.6,4.77,0.21,0.27,375.52,0.79,2.15
2001,9,20,2.77,5.01,0.36,0.47,380.16,1.29,2.25
2001,9,21,1.36,5.1,0.18,0.23,375.14,0.66,2.3
2001,9,22,2.65,5.14,0.35,0.46,355.14,1.24,2.33
2001,9,23,4.38,5.1,0.59,0.77,353.66,1.99,2.31
2001,9,24,1.23,4.37,0.16,0.22,355.79,0.62,1.93
2001,9,25,2.4,5.01,0.33,0.44,337.48,1.13,2.22
2001,9,26,2.24,4.97,0.31,0.41,325.18,1.04,2.18
2001,9,27,2.43,4.89,0.34,0.45,340.71,1.13,2.15
2001,9,28,3.37,4.94,0.48,0.63,328.34,1.52,2.19
2001,9,29,5.07,5.06,0.73,0.97,294.32,2.2,2.22
2001,9,30,5.11,5.06,0.73,0.98,300.23,2.24,2.24
2001,10,1,4.64,4.78,0.68,0.91,321.06,2.06,2.15
2001,10,2,4.69,4.65,0.69,0.93,314.29,2.06,2.07
2001,10,3,4.46,4.53,0.66,0.9,329.88,1.96,2.02
2001,10,4,2.94,4.25,0.45,0.6,356.6,1.33,1.89
2001,10,5,0.73,3.86,0.11,0.15,341.09,0.36,1.69
2001,10,6,3.38,4.76,0.52,0.71,311.37,1.47,2.05
2001,10,7,3.59,4.83,0.55,0.77,291.38,1.54,2.07
2001,10,8,4.87,4.83,0.77,1.05,263.78,2.04,2.05
2001,10,9,2.44,4.32,0.39,0.54,324.2,1.11,1.89
2001,10,10,3.38,4.23,0.55,0.76,329.18,1.51,1.88
2001,10,11,1.15,3.89,0.19,0.26,360.44,0.56,1.78
2001,10,12,0.92,3.63,0.15,0.21,362.25,0.45,1.62
2001,10,13,2.77,3.93,0.46,0.65,365.2,1.27,1.79
2001,10,14,0.78,3.69,0.13,0.19,369.59,0.39,1.69
2001,10,15,2.94,4.08,0.5,0.71,321.88,1.31,1.8
2001,10,16,0.98,3.73,0.17,0.24,336.7,0.46,1.63
2001,10,17,1.68,4,0.29,0.41,313.76,0.76,1.72
2001,10,18,4,4.15,0.71,1.02,282.73,1.72,1.8
2001,10,19,2.09,3.61,0.38,0.54,319.04,0.95,1.58
2001,10,20,3.47,3.87,0.63,0.91,310.85,1.51,1.7
2001,10,21,1.38,3.32,0.25,0.37,330.99,0.66,1.48
2001,10,22,3.45,3.7,0.64,0.93,298,1.51,1.63
2001,10,23,1.11,3.02,0.21,0.3,352.69,0.53,1.34
2001,10,24,2.07,3.13,0.39,0.58,357.46,0.94,1.39
2001,10,25,1.37,3.69,0.27,0.39,327.88,0.62,1.59
2001,10,26,1.74,3.6,0.34,0.5,303.02,0.78,1.55
2001,10,27,2.02,3.65,0.4,0.59,309.1,0.88,1.56
2001,10,28,1.73,3.59,0.34,0.52,294.8,0.78,1.56
2001,10,29,2.23,3.11,0.45,0.67,301.42,0.99,1.37
2001,10,30,3.54,3.57,0.73,1.09,264.59,1.48,1.52
2001,10,31,1.34,2.76,0.28,0.42,318.39,0.61,1.19
2001,11,1,1.99,3.16,0.42,0.63,324.67,0.89,1.37
2001,11,2,0.59,2.68,0.12,0.2,343.18,0.29,1.19
2001,11,3,1.61,3.18,0.34,0.53,297.98,0.72,1.4
2001,11,4,2.33,3.05,0.51,0.78,283.67,1.01,1.32
2001,11,5,2.63,3.24,0.58,0.89,283.91,1.11,1.38
2001,11,6,3.2,3.15,0.72,1.11,273.69,1.36,1.37
2001,11,7,2.05,2.81,0.46,0.72,321.39,0.9,1.22
2001,11,8,2.37,2.72,0.55,0.85,324.98,1.04,1.21
2001,11,9,1.73,3.05,0.41,0.63,292.01,0.76,1.31
2001,11,10,2.18,2.83,0.52,0.8,307.4,0.94,1.22
2001,11,11,1.94,3.07,0.46,0.73,293.27,0.83,1.3
2001,11,12,2.04,2.85,0.49,0.78,290.41,0.89,1.24
2001,11,13,2.78,2.83,0.68,1.08,277.76,1.18,1.22
2001,11,14,1.7,2.3,0.42,0.67,333.07,0.73,0.99
2001,11,15,0.82,2.05,0.2,0.33,347.48,0.37,0.88
2001,11,16,2.16,2.64,0.55,0.88,293.61,0.93,1.15
2001,11,17,2.47,2.68,0.63,1.02,275.49,1.07,1.18
2001,11,18,1.87,2.52,0.48,0.78,311.98,0.82,1.09
2001,11,19,1.13,2.22,0.3,0.48,315.63,0.51,0.97
2001,11,20,2.16,2.67,0.57,0.93,276.97,0.9,1.13
2001,11,21,1.73,2.56,0.46,0.76,277.77,0.74,1.1
2001,11,22,2.22,2.39,0.59,0.98,268.61,0.94,1.03
2001,11,23,2.41,2.48,0.66,1.09,273.93,1.02,1.07
2001,11,24,2.12,2.28,0.59,0.97,304.29,0.93,1.01
2001,11,25,0.79,1.92,0.22,0.37,346.48,0.36,0.82
2001,11,26,0.72,2.3,0.2,0.34,317.81,0.33,1.01
2001,11,27,0.83,1.91,0.23,0.4,304.89,0.38,0.83
2001,11,28,0.41,1.94,0.12,0.2,308.76,0.18,0.82
2001,11,29,0.4,1.78,0.12,0.2,305.84,0.18,0.78
2001,11,30,0.63,1.75,0.19,0.31,324.19,0.29,0.76
2001,12,1,0.91,2.26,0.27,0.45,315.66,0.41,0.99
2001,12,2,2.32,2.31,0.68,1.16,271.81,0.98,0.99
2001,12,3,2.12,2.26,0.63,1.08,271.55,0.91,0.99
2001,12,4,0.99,2.08,0.3,0.51,324.36,0.46,0.94
2001,12,5,1.14,1.98,0.34,0.59,344.15,0.52,0.89
2001,12,6,0.94,2.25,0.29,0.49,292.35,0.44,0.96
2001,12,7,2.05,2.25,0.62,1.08,255.15,0.88,0.97
2001,12,8,1.52,2.22,0.47,0.8,278.14,0.67,0.94
2001,12,9,2.02,2.18,0.62,1.08,261.17,0.85,0.92
2001,12,10,2.05,2.19,0.63,1.1,257.56,0.86,0.93
2001,12,11,2.15,2.12,0.67,1.16,245.63,0.89,0.9
2001,12,12,1.05,2.03,0.33,0.57,291.39,0.49,0.9
2001,12,13,0.6,1.95,0.19,0.33,320.73,0.29,0.88
2001,12,14,0.42,1.84,0.13,0.23,294.62,0.19,0.79
2001,12,15,1.87,2.23,0.59,1.03,264.05,0.79,0.95
2001,12,16,1.03,2.16,0.33,0.57,274.66,0.47,0.94
2001,12,17,0.39,1.77,0.12,0.22,301.41,0.18,0.78
2001,12,18,1.14,2.12,0.36,0.63,300,0.5,0.9
2001,12,19,0.54,2.04,0.17,0.3,293.75,0.25,0.88
2001,12,20,1.12,2.16,0.36,0.62,283.32,0.49,0.92
2001,12,21,1.79,2.23,0.57,0.99,258.91,0.75,0.93
2001,12,22,1.71,2.15,0.54,0.95,261.49,0.72,0.9
2001,12,23,0.41,1.89,0.13,0.23,295.21,0.19,0.83
2001,12,24,1.49,2.12,0.48,0.83,275.68,0.63,0.88
2001,12,25,1.49,2.18,0.48,0.83,265.59,0.63,0.91
2001,12,26,1.2,2.19,0.38,0.66,271.23,0.5,0.9
2001,12,27,1.08,2.21,0.34,0.59,260.3,0.47,0.91
2001,12,28,1.06,2.17,0.34,0.59,265.54,0.46,0.9
2001,12,29,1.47,2.21,0.46,0.8,244.6,0.61,0.91
2001,12,30,1.71,2.3,0.53,0.92,247.85,0.73,0.96
2001,12,31,1.85,2.28,0.57,0.99,243.54,0.77,0.95
2002,1,1,2.08,2.31,0.64,1.11,229.19,0.86,0.96
2002,1,2,2.01,2.35,0.62,1.07,233.14,0.84,0.98
2002,1,3,1.24,2.36,0.38,0.66,263.95,0.55,0.99
2002,1,4,0.99,2.37,0.3,0.52,273.6,0.45,0.99
2002,1,5,1.6,1.97,0.48,0.83,272.82,0.69,0.84
2002,1,6,0.69,2.14,0.2,0.35,279.58,0.32,0.92
2002,1,7,2.05,2.45,0.61,1.05,242.27,0.86,1.02
2002,1,8,1.09,2.31,0.32,0.55,270.05,0.49,0.98
2002,1,9,1.49,2.17,0.44,0.74,282.53,0.66,0.94
2002,1,10,1.2,2.36,0.35,0.59,288.26,0.54,1.01
2002,1,11,1.58,2.39,0.45,0.77,288.2,0.69,1.01
2002,1,12,1.01,2.4,0.29,0.49,294.77,0.46,1.03
2002,1,13,1.75,2.53,0.5,0.84,260.92,0.74,1.05
2002,1,14,0.73,2.41,0.2,0.34,278.88,0.33,1.02
2002,1,15,0.8,2.23,0.22,0.37,293.07,0.37,0.93
2002,1,16,1.32,2.45,0.36,0.6,262.98,0.59,1.03
2002,1,17,1.6,2.61,0.44,0.73,282.07,0.69,1.1
2002,1,18,1.77,2.67,0.48,0.79,250.3,0.73,1.09
2002,1,19,1.5,2.64,0.4,0.66,252.27,0.66,1.09
2002,1,20,1.66,2.56,0.44,0.73,270.4,0.72,1.07
2002,1,21,0.85,2.54,0.23,0.37,290.82,0.39,1.06
2002,1,22,2.52,2.67,0.65,1.06,256.7,1.05,1.12
2002,1,23,0.5,2.3,0.13,0.21,308.95,0.23,0.97
2002,1,24,0.79,2.38,0.2,0.33,289.05,0.36,1
2002,1,25,2.73,2.79,0.68,1.1,261.14,1.14,1.18
2002,1,26,1.94,2.7,0.48,0.77,278.74,0.85,1.16
2002,1,27,2.74,2.82,0.67,1.07,256.23,1.15,1.2
2002,1,28,2.53,2.74,0.61,0.97,260.09,1.06,1.16
2002,1,29,1.88,2.42,0.45,0.71,279.45,0.82,1.03
2002,1,30,0.65,2.56,0.16,0.24,279.55,0.31,1.09
2002,1,31,0.4,2.39,0.09,0.15,285.65,0.19,1.03
2002,2,1,0.96,2.82,0.22,0.34,283.8,0.44,1.21
2002,2,2,2.12,3.28,0.48,0.75,251.18,0.89,1.37
2002,2,3,1.5,3.08,0.34,0.52,279.2,0.65,1.29
2002,2,4,1.42,3.27,0.31,0.48,246.38,0.61,1.34
2002,2,5,1.5,3.35,0.33,0.5,254.04,0.64,1.39
2002,2,6,1.62,3.31,0.35,0.54,258.71,0.7,1.4
2002,2,7,2.53,3.31,0.54,0.82,263.88,1.06,1.39
2002,2,8,2.22,3.32,0.47,0.71,271.38,0.95,1.41
2002,2,9,1.94,3.46,0.4,0.61,276.9,0.85,1.47
2002,2,10,0.83,2.84,0.17,0.26,297.63,0.4,1.19
2002,2,11,3.14,3.81,0.63,0.95,233.87,1.29,1.55
2002,2,12,1.45,3.44,0.29,0.44,282.34,0.64,1.44
2002,2,13,3.09,3.91,0.61,0.91,235.55,1.27,1.61
2002,2,14,3.36,3.59,0.66,0.97,244.95,1.4,1.51
2002,2,15,1.75,3.34,0.34,0.49,286.84,0.76,1.38
2002,2,16,1.4,3.59,0.27,0.39,291.91,0.63,1.51
2002,2,17,3.59,3.98,0.67,0.98,236.8,1.48,1.66
2002,2,18,3.47,4,0.64,0.93,238.98,1.45,1.68
2002,2,19,1.62,3.8,0.3,0.43,285.16,0.73,1.62
2002,2,20,0.7,3.59,0.12,0.18,309.83,0.33,1.58
2002,2,21,1.38,3.92,0.24,0.35,305.7,0.63,1.69
2002,2,22,3.5,4.1,0.62,0.88,259.73,1.46,1.72
2002,2,23,4.25,4.33,0.73,1.05,236.24,1.75,1.8
2002,2,24,3.65,4.04,0.62,0.89,281.03,1.57,1.74
2002,2,25,3.67,4.01,0.62,0.88,280.7,1.58,1.72
2002,2,26,1.57,3.65,0.27,0.38,299.88,0.72,1.53
2002,2,27,2.27,4.48,0.38,0.52,265.83,1,1.88
2002,2,28,3.38,4.64,0.55,0.77,261.47,1.44,1.94
2002,3,1,3.03,4.54,0.49,0.68,272.74,1.32,1.91
2002,3,2,3.26,4.29,0.52,0.72,284.96,1.42,1.82
2002,3,3,1.84,4.59,0.29,0.4,290.88,0.84,1.96
2002,3,4,3.18,4.98,0.49,0.69,238.8,1.34,2.03
2002,3,5,3.12,4.83,0.48,0.66,255.58,1.34,2.01
2002,3,6,1.36,4.35,0.21,0.28,293.38,0.66,1.85
2002,3,7,2.22,4.02,0.34,0.45,283.37,1.01,1.68
2002,3,8,2.75,4.62,0.41,0.55,303.41,1.27,2.03
2002,3,9,2.77,4.6,0.41,0.55,314.07,1.28,2.03
2002,3,10,3.29,5.27,0.48,0.65,256.59,1.41,2.19
2002,3,11,3.9,5.03,0.56,0.76,253.88,1.7,2.12
2002,3,12,3.92,4.68,0.56,0.75,275.64,1.68,1.96
2002,3,13,4.25,4.98,0.6,0.8,292.16,1.87,2.16
2002,3,14,4.12,5.11,0.58,0.77,280.5,1.82,2.21
2002,3,15,3.07,4.59,0.42,0.56,310.59,1.4,2.01
2002,3,16,5.51,5.55,0.76,1,244.59,2.32,2.35
2002,3,17,2.79,5.42,0.38,0.5,275.16,1.26,2.3
2002,3,18,1.11,5.02,0.15,0.2,306.81,0.53,2.12
2002,3,19,4.37,5.69,0.58,0.76,270.2,1.9,2.42
2002,3,20,1.55,5.2,0.2,0.27,305.74,0.74,2.27
2002,3,21,2.04,5.66,0.27,0.34,288.52,0.94,2.42
2002,3,22,4.2,5.97,0.54,0.7,261.18,1.77,2.47
2002,3,23,3.2,5.8,0.41,0.53,276.59,1.41,2.42
2002,3,24,4.79,5.94,0.61,0.78,257.33,2.06,2.51
2002,3,25,3.36,6.04,0.42,0.54,259.87,1.49,2.54
2002,3,26,0.83,5.55,0.1,0.13,293.02,0.42,2.43
2002,3,27,5.53,6.17,0.68,0.88,260.05,2.34,2.61
2002,3,28,6.26,6.31,0.77,0.98,246.99,2.64,2.67
2002,3,29,2.91,5.73,0.35,0.45,312.04,1.35,2.49
2002,3,30,4.77,6.27,0.57,0.73,286.36,2.08,2.7
2002,3,31,4.81,6.29,0.57,0.73,280.09,2.1,2.68
2002,4,1,3.19,6.08,0.38,0.48,302.64,1.37,2.56
2002,4,2,0.73,5.79,0.09,0.11,310.77,0.37,2.5
2002,4,3,2.85,6.35,0.33,0.41,304.67,1.28,2.7
2002,4,4,3.58,6.69,0.41,0.52,296.69,1.55,2.83
2002,4,5,3.67,6.48,0.42,0.52,291.85,1.61,2.72
2002,4,6,5.89,6.62,0.67,0.84,256.66,2.48,2.77
2002,4,7,3.22,6.29,0.36,0.45,288.42,1.46,2.67
2002,4,8,2.32,5.66,0.26,0.32,320.2,1.11,2.48
2002,4,9,2.86,6,0.32,0.39,341.72,1.36,2.65
2002,4,10,6.7,6.75,0.73,0.91,269.97,2.88,2.92
2002,4,11,6.3,6.63,0.69,0.85,303.34,2.75,2.89
2002,4,12,2.08,6.29,0.23,0.28,344.15,1.01,2.83
2002,4,13,1.28,5.9,0.14,0.17,349.19,0.66,2.61
2002,4,14,1.84,5.93,0.2,0.24,351.44,0.91,2.59
2002,4,15,2.75,6.38,0.3,0.36,377.75,1.32,2.88
2002,4,16,6.37,6.47,0.67,0.82,360.41,2.87,2.93
2002,4,17,5.54,6.4,0.58,0.71,366.19,2.52,2.9
2002,4,18,6.42,6.91,0.67,0.81,352.16,2.89,3.11
2002,4,19,5.49,6.38,0.57,0.69,348.03,2.45,2.81
2002,4,20,5.86,6.85,0.6,0.73,308.85,2.6,3.01
2002,4,21,4.13,7.2,0.42,0.51,301.94,1.87,3.1
2002,4,22,1.95,7.12,0.2,0.24,307.35,0.95,3.04
2002,4,23,7.36,7.46,0.74,0.9,270.75,3.14,3.2
2002,4,24,7.68,7.65,0.77,0.93,277.7,3.27,3.27
2002,4,25,4.3,7.33,0.43,0.52,318.77,1.94,3.14
2002,4,26,4.34,7.77,0.43,0.52,307.19,1.91,3.33
2002,4,27,5.69,7.44,0.56,0.67,288.79,2.5,3.19
2002,4,28,0.94,6.79,0.09,0.11,332.62,0.5,3.03
2002,4,29,3.54,7.42,0.34,0.41,314.25,1.62,3.19
2002,4,30,4.8,7.36,0.47,0.55,306.7,2.11,3.15
2002,5,1,5.99,7.74,0.58,0.69,309.75,2.66,3.37
2002,5,2,1.46,7.15,0.14,0.16,335.13,0.76,3.15
2002,5,3,5.61,7.91,0.54,0.64,293.3,2.47,3.4
2002,5,4,8,8.15,0.77,0.91,269.53,3.37,3.44
2002,5,5,6.45,7.53,0.62,0.73,316.23,2.83,3.27
2002,5,6,3.55,7.06,0.34,0.4,355.27,1.68,3.09
2002,5,7,3.96,7.23,0.38,0.44,339.57,1.85,3.22
2002,5,8,3.82,7.74,0.36,0.42,322.67,1.8,3.42
2002,5,9,2.38,6.35,0.22,0.27,353.29,1.14,2.79
2002,5,10,7.26,8.15,0.68,0.8,286.47,3.14,3.5
2002,5,11,6.13,8.12,0.57,0.67,306.39,2.7,3.5
2002,5,12,1.15,6.29,0.11,0.12,333.48,0.59,2.72
2002,5,13,1.03,7.47,0.09,0.11,331.56,0.55,3.32
2002,5,14,3.58,7.9,0.33,0.38,315.27,1.7,3.42
2002,5,15,7.99,8.1,0.73,0.86,282.45,3.41,3.46
2002,5,16,2.83,6.94,0.26,0.3,357.95,1.38,3.06
2002,5,17,5.02,8.04,0.45,0.53,320.86,2.27,3.47
2002,5,18,4.19,8.05,0.38,0.45,321.89,1.89,3.44
2002,5,19,4.82,8.35,0.44,0.51,309.49,2.11,3.57
2002,5,20,3.96,8.15,0.36,0.41,319.19,1.77,3.47
2002,5,21,5.41,8.41,0.48,0.56,313.62,2.39,3.64
2002,5,22,8.16,8.3,0.73,0.85,284.83,3.53,3.59
2002,5,23,7.97,8.33,0.71,0.83,313.82,3.51,3.66
2002,5,24,5.83,7.54,0.52,0.6,339.82,2.62,3.32
2002,5,25,6.18,8.24,0.55,0.64,325.36,2.76,3.61
2002,5,26,7.23,8.46,0.64,0.74,325.75,3.2,3.71
2002,5,27,7.43,8.32,0.66,0.77,335.27,3.33,3.68
2002,5,28,7.67,7.82,0.68,0.78,336.38,3.35,3.42
2002,5,29,5.1,7.31,0.45,0.52,378.79,2.38,3.27
2002,5,30,5.44,7.03,0.48,0.55,391.21,2.51,3.15
2002,5,31,5.79,7.56,0.51,0.59,370.67,2.64,3.36
2002,6,1,7.55,8.1,0.66,0.77,358.07,3.36,3.58
2002,6,2,8.17,8.62,0.71,0.83,326.45,3.6,3.79
2002,6,3,5.07,8.24,0.45,0.51,335.05,2.35,3.63
2002,6,4,2.37,7.33,0.2,0.23,374.82,1.2,3.31
2002,6,5,3.1,6.99,0.27,0.31,391.8,1.52,3.14
2002,6,6,3.93,7.77,0.34,0.39,341.87,1.86,3.37
2002,6,7,8.3,8.52,0.72,0.83,328.73,3.62,3.7
2002,6,8,6.4,8.12,0.55,0.64,368.59,2.93,3.64
2002,6,9,6.2,7.79,0.54,0.62,383.57,2.85,3.52
2002,6,10,7.23,7.85,0.62,0.72,377.64,3.3,3.56
2002,6,11,6.57,7.52,0.57,0.66,402.4,3.03,3.42
2002,6,12,1.77,7.31,0.16,0.18,409.05,0.93,3.3
2002,6,13,5.58,7.95,0.48,0.55,371.11,2.6,3.56
2002,6,14,2.68,7.31,0.23,0.27,393.5,1.32,3.23
2002,6,15,4.37,8.04,0.38,0.44,375.34,2.1,3.59
2002,6,16,3.67,8.18,0.31,0.37,368.54,1.77,3.66
2002,6,17,5.84,8.34,0.5,0.58,345.08,2.68,3.7
2002,6,18,7.78,8.45,0.67,0.77,327.21,3.46,3.73
2002,6,19,8.36,8.46,0.72,0.83,328.88,3.65,3.7
2002,6,20,8.32,8.36,0.72,0.83,349.76,3.7,3.71
2002,6,21,4.9,7.01,0.42,0.48,401.36,2.29,3.15
2002,6,22,4.01,6.79,0.34,0.4,408.93,1.91,3.03
2002,6,23,6.54,7.04,0.56,0.65,405.91,2.96,3.15
2002,6,24,3.15,7.43,0.27,0.31,409.77,1.56,3.4
2002,6,25,6.92,7.16,0.59,0.69,402.32,3.09,3.19
2002,6,26,5.51,7.19,0.48,0.55,409.13,2.59,3.28
2002,6,27,4.92,7.31,0.42,0.49,400.24,2.31,3.29
2002,6,28,7.64,7.97,0.66,0.76,372.77,3.44,3.57
2002,6,29,6.95,7.82,0.6,0.7,383.23,3.13,3.48
2002,6,30,7.04,7.26,0.61,0.7,384.37,3.13,3.21
2002,7,1,6.17,6.68,0.53,0.62,410.66,2.77,2.97
2002,7,2,7.13,7.28,0.62,0.71,401.1,3.22,3.28
2002,7,3,7.37,7.8,0.64,0.73,406.84,3.41,3.59
2002,7,4,7.66,7.9,0.66,0.77,389.47,3.52,3.63
2002,7,5,8.04,8.42,0.7,0.8,341.79,3.57,3.73
2002,7,6,7.58,8.01,0.66,0.77,353.56,3.31,3.47
2002,7,7,7.2,8,0.63,0.73,362.21,3.21,3.53
2002,7,8,7.03,7.69,0.62,0.71,389.91,3.25,3.53
2002,7,9,4.44,7.04,0.39,0.45,404.34,2.08,3.18
2002,7,10,8.64,8.68,0.76,0.88,329.02,3.8,3.82
2002,7,11,8.49,8.57,0.75,0.87,325.05,3.73,3.77
2002,7,12,8.35,8.41,0.73,0.85,328.65,3.68,3.71
2002,7,13,8.2,8.29,0.73,0.84,339.1,3.62,3.66
2002,7,14,7.64,7.89,0.68,0.78,357.81,3.42,3.53
2002,7,15,6.97,7.76,0.62,0.72,380.36,3.19,3.52
2002,7,16,7.74,7.78,0.69,0.8,379.22,3.53,3.55
2002,7,17,6.75,7.15,0.6,0.7,398.97,3.07,3.24
2002,7,18,3.43,6.78,0.3,0.36,414.82,1.67,3.06
2002,7,19,5.42,7.05,0.48,0.56,394.98,2.49,3.16
2002,7,20,7.41,7.77,0.66,0.77,364.57,3.34,3.5
2002,7,21,5.46,7.45,0.49,0.57,400.39,2.54,3.37
2002,7,22,4.72,6.82,0.43,0.5,429.23,2.23,3.14
2002,7,23,7.15,7.75,0.65,0.76,371.96,3.22,3.49
2002,7,24,6.46,8.06,0.59,0.69,358.95,2.96,3.62
2002,7,25,5.92,7.54,0.54,0.63,375.43,2.71,3.38
2002,7,26,2.8,6.64,0.26,0.3,402.79,1.32,2.97
2002,7,27,5.39,6.59,0.5,0.58,400.88,2.43,2.91
2002,7,28,5.32,6.51,0.49,0.58,413.79,2.46,2.98
2002,7,29,6.05,6.9,0.56,0.66,413.27,2.8,3.17
2002,7,30,7.26,7.58,0.68,0.8,382.52,3.33,3.48
2002,7,31,5.81,7.35,0.55,0.64,390.52,2.68,3.35
2002,8,1,7.14,7.29,0.67,0.79,405.02,3.28,3.36
2002,8,2,6.47,7.05,0.61,0.72,389.35,2.94,3.19
2002,8,3,7.69,7.78,0.73,0.86,363.07,3.44,3.48
2002,8,4,5.09,7.23,0.48,0.57,404.79,2.39,3.32
2002,8,5,6.89,7.06,0.66,0.77,374.15,3.1,3.18
2002,8,6,7.51,7.9,0.72,0.85,334.88,3.34,3.52
2002,8,7,7.73,7.78,0.74,0.88,327.28,3.43,3.46
2002,8,8,7.67,7.69,0.74,0.88,331.87,3.39,3.41
2002,8,9,7.55,7.54,0.73,0.88,341.74,3.35,3.36
2002,8,10,7.22,7.33,0.7,0.84,350.27,3.21,3.27
2002,8,11,6.56,6.84,0.64,0.77,384.08,2.98,3.1
2002,8,12,5.88,6.49,0.58,0.7,394.91,2.68,2.94
2002,8,13,6.06,6.4,0.6,0.72,403.46,2.75,2.9
2002,8,14,3.61,6.28,0.36,0.43,419.02,1.73,2.87
2002,8,15,4.88,6.3,0.49,0.59,410.76,2.28,2.9
2002,8,16,3.89,6.44,0.39,0.47,407.9,1.88,2.98
2002,8,17,5.24,6.48,0.53,0.64,401.95,2.44,2.97
2002,8,18,6.96,7.01,0.71,0.85,356.05,3.09,3.13
2002,8,19,1.58,5.98,0.16,0.2,372.74,0.8,2.66
2002,8,20,6.49,7,0.67,0.8,350.6,2.91,3.14
2002,8,21,6.49,6.96,0.67,0.81,350,2.89,3.09
2002,8,22,1.56,5.83,0.16,0.2,404.87,0.82,2.69
2002,8,23,5.63,6.59,0.59,0.72,373.51,2.57,2.98
2002,8,24,3.51,5.93,0.37,0.45,397.35,1.66,2.68
2002,8,25,6.38,6.75,0.68,0.83,359.88,2.89,3.06
2002,8,26,6.2,6.69,0.66,0.81,366.78,2.81,3.02
2002,8,27,6.67,6.72,0.72,0.88,341.5,2.97,3
2002,8,28,6.09,6.39,0.66,0.81,347.72,2.71,2.85
2002,8,29,3.52,6.24,0.38,0.47,382.9,1.66,2.8
2002,8,30,6.47,6.48,0.71,0.88,344.74,2.89,2.92
2002,8,31,6.2,6.33,0.69,0.84,367.41,2.82,2.89
2002,9,1,6.09,6.36,0.68,0.84,359.44,2.75,2.88
2002,9,2,5.4,6.14,0.61,0.75,389.73,2.48,2.81
2002,9,3,4.22,5.58,0.48,0.59,390.54,1.95,2.54
2002,9,4,5.39,6.41,0.62,0.77,355.45,2.45,2.9
2002,9,5,6.03,6.12,0.7,0.87,348.66,2.71,2.77
