date,max_temperature,min_temperature,max_relative_humidity,min_relative_humidity,max_wind_speed,min_wind_speed,precipitation,rain,snow,snow_on_ground
1999-05-17,19.22,7.05,88.11,47.26,26.01,2.99,2.38,2.38,0.0,0.0
1999-05-18,19.25,7.21,88.32,47.71,25.86,3.02,2.34,2.34,0.0,0.0
1999-05-19,19.29,7.28,88.39,47.84,25.47,3.09,2.28,2.28,0.0,0.0
1999-05-20,19.48,7.38,88.38,47.52,25.13,3.02,2.21,2.21,0.0,0.0
1999-05-21,19.83,7.62,88.4,47.34,24.88,2.93,2.33,2.33,0.0,0.0
1999-05-22,20.06,7.9,88.31,47.52,24.76,2.93,2.34,2.34,0.0,0.0
1999-05-23,20.39,8.17,88.22,47.54,24.69,2.87,2.2,2.2,0.0,0.0
1999-05-24,20.64,8.39,88.36,47.72,24.7,2.82,2.14,2.14,0.0,0.0
1999-05-25,20.76,8.55,88.39,47.9,24.68,2.82,2.11,2.11,0.0,0.0
1999-05-26,20.96,8.71,88.61,47.78,24.66,2.75,2.03,2.03,0.0,0.0
1999-05-27,20.99,8.79,88.74,47.72,24.45,2.69,2.0,2.0,0.0,0.0
1999-05-28,21.12,8.79,88.59,47.19,24.4,2.68,1.79,1.79,0.0,0.0
1999-05-29,21.19,8.94,88.48,47.24,24.38,2.7,1.88,1.88,0.0,0.0
1999-05-30,21.23,9.06,88.65,47.64,24.51,2.66,1.92,1.92,0.0,0.0
1999-05-31,21.28,9.26,88.91,48.3,24.61,2.68,2.11,2.11,0.0,0.0
1999-06-01,21.42,9.41,89.21,48.62,24.84,2.67,2.12,2.12,0.0,0.0
1999-06-02,21.67,9.47,89.14,48.21,24.84,2.65,2.05,2.05,0.0,0.0
1999-06-03,21.96,9.65,88.91,47.77,24.98,2.6,1.96,1.96,0.0,0.0
1999-06-04,22.18,9.87,88.83,47.62,25.14,2.6,1.97,1.97,0.0,0.0
1999-06-05,22.29,10.04,89.05,47.84,25.35,2.62,1.91,1.91,0.0,0.0
1999-06-06,22.43,10.15,89.06,47.95,25.34,2.67,1.91,1.91,0.0,0.0
1999-06-07,22.61,10.23,89.11,47.64,25.45,2.7,1.85,1.85,0.0,0.0
1999-06-08,22.72,10.37,88.92,47.64,25.28,2.6,1.81,1.81,0.0,0.0
1999-06-09,22.89,10.55,88.97,47.75,25.03,2.61,1.78,1.78,0.0,0.0
1999-06-10,23.05,10.78,88.99,48.08,24.9,2.53,1.83,1.83,0.0,0.0
1999-06-11,23.31,11.03,88.98,48.33,24.9,2.55,1.87,1.87,0.0,0.0
1999-06-12,23.43,11.3,89.12,49.27,24.88,2.48,2.13,2.13,0.0,0.0
1999-06-13,23.61,11.47,89.2,49.48,24.82,2.42,2.09,2.09,0.0,0.0
1999-06-14,23.78,11.62,89.22,49.36,24.69,2.37,2.21,2.21,0.0,0.0
1999-06-15,23.94,11.71,89.11,49.02,24.77,2.4,2.27,2.27,0.0,0.0
1999-06-16,24.06,11.81,89.03,48.82,24.48,2.42,2.28,2.28,0.0,0.0
1999-06-17,24.08,11.99,89.22,49.29,24.24,2.34,2.45,2.45,0.0,0.0
1999-06-18,24.17,12.17,89.59,49.55,24.21,2.17,2.51,2.51,0.0,0.0
1999-06-19,24.32,12.35,89.75,49.74,24.07,2.17,2.55,2.55,0.0,0.0
1999-06-20,24.43,12.52,89.85,50.0,24.05,2.21,2.55,2.55,0.0,0.0
1999-06-21,24.51,12.63,90.05,49.94,24.11,2.12,2.49,2.49,0.0,0.0
1999-06-22,24.52,12.77,90.23,50.44,24.2,2.05,2.77,2.77,0.0,0.0
1999-06-23,24.53,12.86,90.43,50.42,24.34,2.16,2.77,2.77,0.0,0.0
1999-06-24,24.61,12.91,90.4,50.05,24.46,2.11,2.74,2.74,0.0,0.0
1999-06-25,24.69,12.99,90.31,49.72,24.58,2.24,2.73,2.73,0.0,0.0
1999-06-26,24.69,13.02,90.26,49.47,24.53,2.19,2.72,2.72,0.0,0.0
1999-06-27,24.83,13.11,90.27,48.97,24.51,2.27,2.51,2.51,0.0,0.0
1999-06-28,25.0,13.19,90.32,48.86,24.56,2.34,2.64,2.64,0.0,0.0
1999-06-29,25.16,13.32,90.3,48.74,24.53,2.4,2.61,2.61,0.0,0.0
1999-06-30,25.31,13.45,90.34,48.55,24.43,2.26,2.44,2.44,0.0,0.0
1999-07-01,25.49,13.64,90.38,48.74,24.57,2.14,2.47,2.47,0.0,0.0
1999-07-02,25.73,13.8,90.34,48.36,24.68,2.12,2.3,2.3,0.0,0.0
1999-07-03,25.81,13.88,90.24,48.35,24.58,2.28,2.23,2.23,0.0,0.0
1999-07-04,25.88,13.91,90.26,48.12,24.63,2.29,2.11,2.11,0.0,0.0
1999-07-05,25.95,13.92,90.03,47.73,24.46,2.29,2.01,2.01,0.0,0.0
1999-07-06,26.14,14.04,89.9,47.52,24.44,2.37,2.03,2.03,0.0,0.0
1999-07-07,26.28,14.16,89.77,47.2,24.29,2.49,1.93,1.93,0.0,0.0
1999-07-08,26.52,14.28,89.76,46.97,24.22,2.45,2.15,2.15,0.0,0.0
1999-07-09,26.7,14.44,89.75,46.9,24.15,2.4,2.12,2.12,0.0,0.0
1999-07-10,26.86,14.53,89.88,46.95,24.14,2.3,2.18,2.18,0.0,0.0
1999-07-11,27.08,14.67,89.86,46.86,24.12,2.26,2.19,2.19,0.0,0.0
1999-07-12,27.17,14.82,89.9,46.99,24.12,2.21,2.37,2.37,0.0,0.0
1999-07-13,27.21,14.98,89.84,47.22,24.11,2.14,2.27,2.27,0.0,0.0
1999-07-14,27.2,15.04,89.88,47.21,24.14,2.08,2.15,2.15,0.0,0.0
1999-07-15,27.19,15.0,89.87,47.11,23.96,2.1,2.23,2.23,0.0,0.0
1999-07-16,27.22,14.96,89.83,46.77,23.87,2.21,2.15,2.15,0.0,0.0
1999-07-17,27.21,14.96,89.87,46.92,23.83,2.19,2.27,2.27,0.0,0.0
1999-07-18,27.29,15.04,89.95,46.99,23.73,2.1,2.36,2.36,0.0,0.0
1999-07-19,27.26,15.13,90.22,47.67,23.58,2.08,2.58,2.58,0.0,0.0
1999-07-20,27.24,15.16,90.41,47.93,23.55,2.04,2.64,2.64,0.0,0.0
1999-07-21,27.15,15.12,90.58,48.11,23.53,1.97,2.98,2.98,0.0,0.0
1999-07-22,27.1,15.06,90.68,48.02,23.5,1.86,2.98,2.98,0.0,0.0
1999-07-23,26.97,15.0,90.58,48.16,23.18,1.78,2.79,2.79,0.0,0.0
1999-07-24,26.87,14.97,90.68,48.55,23.09,1.82,3.07,3.07,0.0,0.0
1999-07-25,26.84,14.97,90.74,48.54,23.0,1.88,3.02,3.02,0.0,0.0
1999-07-26,26.73,14.97,90.85,48.86,22.91,1.88,3.05,3.05,0.0,0.0
1999-07-27,26.67,14.92,91.1,48.89,22.65,1.81,3.02,3.02,0.0,0.0
1999-07-28,26.62,14.84,91.27,48.79,22.58,1.8,3.17,3.17,0.0,0.0
1999-07-29,26.6,14.78,91.42,48.96,22.59,1.86,3.27,3.27,0.0,0.0
1999-07-30,26.53,14.79,91.48,49.09,22.53,1.88,3.11,3.11,0.0,0.0
1999-07-31,26.46,14.79,91.59,49.48,22.31,1.78,3.26,3.26,0.0,0.0
1999-08-01,26.43,14.81,91.7,49.74,22.12,1.78,3.34,3.34,0.0,0.0
1999-08-02,26.36,14.77,91.73,49.93,22.15,1.8,3.23,3.23,0.0,0.0
1999-08-03,26.35,14.75,91.73,49.71,22.3,1.8,3.12,3.12,0.0,0.0
1999-08-04,26.27,14.69,91.84,49.84,22.3,1.82,3.18,3.18,0.0,0.0
1999-08-05,26.21,14.64,91.97,49.88,22.02,1.81,2.86,2.86,0.0,0.0
1999-08-06,26.21,14.58,92.11,50.29,21.72,1.75,2.85,2.85,0.0,0.0
1999-08-07,26.22,14.57,92.35,50.37,21.77,1.74,2.86,2.86,0.0,0.0
1999-08-08,26.2,14.55,92.44,50.54,21.82,1.7,2.86,2.86,0.0,0.0
1999-08-09,26.12,14.5,92.58,50.95,21.74,1.7,2.9,2.9,0.0,0.0
1999-08-10,26.08,14.39,92.64,50.81,21.76,1.75,2.75,2.75,0.0,0.0
1999-08-11,26.01,14.27,92.55,50.7,21.81,1.81,2.65,2.65,0.0,0.0
1999-08-12,25.96,14.13,92.58,50.4,21.8,1.83,2.49,2.49,0.0,0.0
1999-08-13,25.9,14.01,92.61,50.27,21.77,1.75,2.36,2.36,0.0,0.0
1999-08-14,25.84,13.88,92.74,50.3,21.9,1.72,2.44,2.44,0.0,0.0
1999-08-15,25.72,13.72,92.87,50.19,22.02,1.81,2.41,2.41,0.0,0.0
1999-08-16,25.58,13.59,92.94,50.27,22.08,1.86,2.3,2.3,0.0,0.0
1999-08-17,25.49,13.47,93.04,50.28,22.02,1.84,2.39,2.39,0.0,0.0
1999-08-18,25.45,13.38,93.1,50.12,21.71,1.84,2.38,2.38,0.0,0.0
1999-08-19,25.54,13.38,93.18,50.24,21.5,1.76,2.5,2.5,0.0,0.0
1999-08-20,25.58,13.46,93.21,50.61,21.77,1.74,2.6,2.6,0.0,0.0
1999-08-21,25.49,13.51,93.2,50.99,22.01,1.88,2.66,2.66,0.0,0.0
1999-08-22,25.39,13.47,93.2,51.09,22.12,1.98,2.54,2.54,0.0,0.0
1999-08-23,25.31,13.38,93.26,51.03,22.04,1.98,2.54,2.54,0.0,0.0
1999-08-24,25.21,13.25,93.18,50.87,22.12,1.99,2.43,2.43,0.0,0.0
1999-08-25,25.07,13.12,93.22,51.17,22.06,1.95,2.46,2.46,0.0,0.0
1999-08-26,24.95,13.0,93.3,51.54,22.14,1.91,2.5,2.5,0.0,0.0
1999-08-27,24.8,12.94,93.39,52.08,22.1,1.94,2.58,2.58,0.0,0.0
1999-08-28,24.71,12.88,93.42,52.28,22.08,2.03,2.66,2.66,0.0,0.0
1999-08-29,24.68,12.85,93.46,52.57,22.12,2.02,2.6,2.6,0.0,0.0
1999-08-30,24.67,12.88,93.53,52.84,22.15,1.97,2.5,2.5,0.0,0.0
1999-08-31,24.57,12.79,93.56,52.81,22.28,1.98,2.52,2.52,0.0,0.0
1999-09-01,24.44,12.68,93.55,52.92,22.31,1.96,2.48,2.48,0.0,0.0
1999-09-02,24.27,12.5,93.59,53.12,22.68,1.95,2.46,2.46,0.0,0.0
1999-09-03,23.99,12.3,93.58,52.98,23.14,2.04,2.44,2.44,0.0,0.0
1999-09-04,23.74,12.0,93.48,52.78,23.16,2.1,2.4,2.4,0.0,0.0
1999-09-05,23.54,11.67,93.47,52.45,23.15,2.0,2.21,2.21,0.0,0.0
1999-09-06,23.34,11.5,93.42,52.69,23.18,2.05,2.48,2.48,0.0,0.0
1999-09-07,23.14,11.31,93.43,52.81,23.34,2.19,2.47,2.47,0.0,0.0
1999-09-08,22.91,11.11,93.57,53.01,23.37,2.2,2.54,2.54,0.0,0.0
1999-09-09,22.65,10.94,93.65,53.1,23.54,2.25,2.59,2.59,0.0,0.0
1999-09-10,22.4,10.75,93.68,53.25,23.83,2.32,2.72,2.72,0.0,0.0
1999-09-11,22.19,10.55,93.75,53.37,23.9,2.34,2.81,2.81,0.0,0.0
1999-09-12,21.91,10.39,93.74,53.76,23.82,2.24,2.72,2.72,0.0,0.0
1999-09-13,21.64,10.19,93.74,54.11,23.9,2.25,2.75,2.75,0.0,0.0
1999-09-14,21.34,9.91,93.72,54.24,23.85,2.24,2.81,2.81,0.0,0.0
1999-09-15,21.05,9.67,93.79,54.51,23.96,2.29,2.93,2.93,0.0,0.0
1999-09-16,20.71,9.36,93.81,54.53,24.35,2.34,2.87,2.87,0.0,0.0
1999-09-17,20.34,9.11,93.73,54.67,24.12,2.36,2.97,2.97,0.0,0.0
1999-09-18,20.09,8.93,93.72,55.03,23.84,2.32,2.8,2.8,0.0,0.0
1999-09-19,19.87,8.83,93.9,55.62,24.03,2.29,2.82,2.82,0.0,0.0
1999-09-20,19.64,8.72,93.95,55.86,24.26,2.48,2.9,2.9,0.0,0.0
1999-09-21,19.34,8.44,94.08,55.86,24.31,2.42,2.62,2.62,0.0,0.0
1999-09-22,19.1,8.15,94.03,55.95,24.39,2.34,2.5,2.5,0.0,0.0
1999-09-23,18.89,7.89,94.06,55.92,24.32,2.3,2.5,2.5,0.0,0.0
1999-09-24,18.73,7.69,94.09,56.05,24.27,2.29,2.55,2.55,0.0,0.0
1999-09-25,18.56,7.51,94.03,56.05,24.34,2.35,2.41,2.41,0.0,0.0
1999-09-26,18.31,7.32,93.78,56.11,24.61,2.34,2.24,2.24,0.0,0.0
1999-09-27,18.05,7.05,93.89,56.24,24.84,2.39,2.36,2.36,0.0,0.0
1999-09-28,17.8,6.83,93.86,56.04,24.95,2.47,2.46,2.46,0.0,0.0
1999-09-29,17.61,6.67,93.72,55.94,25.41,2.62,2.52,2.52,0.0,0.0
1999-09-30,17.39,6.5,93.59,56.08,25.39,2.57,2.34,2.34,0.0,0.0
1999-10-01,17.24,6.41,93.59,56.42,25.15,2.62,2.36,2.36,0.0,0.0
1999-10-02,17.05,6.28,93.57,56.85,25.38,2.76,2.38,2.38,0.0,0.0
1999-10-03,16.76,5.97,93.53,56.95,25.43,2.78,2.39,2.38,0.0,0.0
1999-10-04,16.45,5.68,93.5,56.76,25.11,2.78,2.24,2.23,0.0,0.0
1999-10-05,16.2,5.43,93.58,56.92,25.0,2.67,2.25,2.25,0.0,0.0
1999-10-06,16.06,5.27,93.56,56.92,25.07,2.66,2.31,2.31,0.0,0.0
1999-10-07,15.82,5.13,93.56,56.86,25.08,2.66,2.24,2.24,0.0,0.0
1999-10-08,15.54,5.03,93.41,57.12,25.25,2.7,2.19,2.18,0.0,0.0
1999-10-09,15.23,4.79,93.27,57.23,25.44,2.92,2.1,2.1,0.0,0.0
1999-10-10,14.92,4.56,93.2,57.4,25.32,2.93,2.1,2.1,0.0,0.0
1999-10-11,14.74,4.35,93.31,57.46,25.29,3.05,2.15,2.15,0.0,0.0
1999-10-12,14.44,4.14,93.27,57.68,25.2,3.16,2.19,2.18,0.0,0.0
1999-10-13,14.18,3.94,93.2,57.88,25.22,3.2,2.18,2.18,0.01,0.0
1999-10-14,13.89,3.77,93.26,58.19,25.06,3.2,2.15,2.12,0.03,0.0
1999-10-15,13.68,3.66,93.15,58.26,24.88,3.24,2.18,2.12,0.06,0.0
1999-10-16,13.56,3.46,93.19,58.28,24.88,3.17,2.19,2.13,0.06,0.0
1999-10-17,13.46,3.34,93.17,58.2,24.88,3.19,2.05,1.99,0.05,0.1
1999-10-18,13.32,3.32,93.14,58.25,24.92,3.32,2.04,1.98,0.05,0.1
1999-10-19,13.2,3.24,93.09,58.42,25.02,3.38,2.08,2.02,0.05,0.1
1999-10-20,13.03,3.15,92.98,58.55,24.95,3.36,2.1,2.04,0.06,0.1
1999-10-21,12.81,3.02,92.82,58.65,25.18,3.59,2.05,1.98,0.06,0.1
1999-10-22,12.56,2.87,92.66,58.81,25.15,3.71,2.02,1.96,0.06,0.1
1999-10-23,12.37,2.68,92.72,58.64,25.0,3.68,2.03,1.97,0.06,0.1
1999-10-24,12.24,2.58,92.66,58.66,24.84,3.51,2.05,1.98,0.06,0.1
1999-10-25,12.13,2.6,92.67,58.82,24.89,3.66,2.14,2.08,0.06,0.1
1999-10-26,11.99,2.63,92.71,59.29,24.94,3.64,2.23,2.17,0.06,0.1
1999-10-27,11.99,2.61,92.62,59.21,25.16,3.6,2.1,2.04,0.06,0.1
1999-10-28,11.82,2.56,92.63,59.58,25.16,3.69,2.14,2.07,0.07,0.1
1999-10-29,11.57,2.44,92.63,59.79,25.29,3.75,2.12,2.07,0.04,0.1
1999-10-30,11.34,2.23,92.71,60.16,25.83,3.92,2.03,2.01,0.02,0.0
1999-10-31,10.99,2.07,92.63,60.44,25.9,4.06,2.12,2.1,0.02,0.0
1999-11-01,10.72,1.88,92.64,60.66,25.96,4.0,2.13,2.11,0.02,0.0
1999-11-02,10.45,1.67,92.72,61.06,26.01,3.89,2.16,2.14,0.03,0.0
1999-11-03,10.15,1.49,92.68,61.38,26.35,3.97,2.29,2.27,0.03,0.0
1999-11-04,9.8,1.24,92.58,61.55,26.78,4.21,2.3,2.27,0.04,0.0
1999-11-05,9.41,0.98,92.47,61.91,26.85,4.14,2.36,2.33,0.04,0.0
1999-11-06,9.15,0.79,92.44,62.2,27.0,4.16,2.35,2.31,0.05,0.0
1999-11-07,8.88,0.65,92.39,62.68,27.3,4.35,2.45,2.33,0.12,0.1
1999-11-08,8.55,0.48,92.39,63.17,27.53,4.52,2.53,2.39,0.15,0.1
1999-11-09,8.23,0.15,92.34,63.36,27.56,4.54,2.45,2.29,0.16,0.2
1999-11-10,7.89,-0.13,92.24,63.32,27.63,4.6,2.28,2.11,0.19,0.3
1999-11-11,7.58,-0.34,92.36,63.72,27.45,4.63,2.26,2.06,0.21,0.3
1999-11-12,7.39,-0.51,92.4,64.03,27.38,4.58,2.12,1.91,0.21,0.3
1999-11-13,7.22,-0.72,92.48,64.57,27.53,4.7,2.24,1.99,0.25,0.4
1999-11-14,6.96,-0.9,92.39,64.6,27.52,4.7,2.29,2.03,0.26,0.4
1999-11-15,6.72,-1.1,92.32,64.68,27.52,4.69,2.14,1.86,0.28,0.5
1999-11-16,6.49,-1.22,92.36,64.96,27.59,4.67,2.22,1.93,0.29,0.5
1999-11-17,6.25,-1.39,92.15,65.06,27.72,4.81,2.15,1.85,0.29,0.5
1999-11-18,6.0,-1.63,92.09,65.15,27.6,4.88,2.07,1.75,0.32,0.6
1999-11-19,5.84,-1.75,92.2,65.44,27.5,4.78,2.02,1.69,0.33,0.6
1999-11-20,5.77,-1.76,92.46,65.86,27.56,4.79,2.08,1.7,0.38,0.6
1999-11-21,5.68,-1.81,92.74,66.34,27.69,4.84,2.19,1.77,0.43,0.7
1999-11-22,5.42,-1.93,92.66,66.79,27.73,4.88,2.11,1.74,0.39,0.7
1999-11-23,5.31,-2.02,92.72,66.82,28.02,4.92,1.98,1.61,0.39,0.7
1999-11-24,5.15,-2.12,92.58,66.85,28.33,5.04,1.88,1.51,0.39,0.7
1999-11-25,4.96,-2.35,92.47,66.68,28.68,5.18,1.95,1.52,0.44,0.6
1999-11-26,4.71,-2.59,92.41,66.62,29.25,5.19,2.11,1.62,0.51,0.7
1999-11-27,4.38,-2.87,92.38,66.49,29.48,5.14,2.14,1.6,0.57,0.8
1999-11-28,4.13,-3.07,92.35,66.5,29.28,4.89,2.0,1.44,0.6,0.9
1999-11-29,4.03,-3.23,92.45,66.73,29.18,4.82,2.14,1.53,0.63,1.0
1999-11-30,3.82,-3.44,92.42,66.99,29.29,4.8,2.16,1.54,0.64,1.1
1999-12-01,3.58,-3.7,92.4,67.29,29.09,4.74,2.12,1.44,0.71,1.2
1999-12-02,3.42,-3.87,92.51,67.59,29.13,4.63,2.21,1.46,0.8,1.4
1999-12-03,3.24,-4.0,92.43,67.86,29.39,4.65,2.22,1.41,0.87,1.5
1999-12-04,2.94,-4.31,92.2,67.75,29.38,4.78,2.17,1.3,0.92,1.7
1999-12-05,2.71,-4.72,92.12,67.82,29.14,4.76,2.16,1.3,0.93,2.0
1999-12-06,2.46,-5.02,91.97,67.76,29.13,4.76,2.03,1.16,0.93,2.2
1999-12-07,2.36,-5.27,91.96,67.77,29.13,4.67,2.03,1.13,0.95,2.4
1999-12-08,2.22,-5.41,91.9,67.86,28.98,4.66,2.14,1.19,1.01,2.6
1999-12-09,2.02,-5.59,92.02,68.2,28.77,4.5,2.15,1.18,1.03,2.9
1999-12-10,1.78,-5.77,92.12,68.56,28.49,4.39,2.07,1.14,1.01,3.1
1999-12-11,1.49,-5.96,91.91,68.72,28.14,4.46,1.93,1.06,0.97,3.2
1999-12-12,1.28,-6.15,91.88,69.13,27.96,4.6,1.97,1.02,1.06,3.4
1999-12-13,1.07,-6.38,91.78,69.14,28.02,4.77,1.99,1.02,1.11,3.6
1999-12-14,0.81,-6.63,91.66,68.93,28.06,4.79,1.88,0.93,1.11,3.9
1999-12-15,0.74,-6.76,91.7,68.98,28.16,4.82,1.91,0.94,1.13,4.1
1999-12-16,0.64,-6.85,91.62,68.98,28.29,4.95,1.95,1.0,1.09,4.3
1999-12-17,0.48,-7.1,91.66,68.77,28.53,5.06,1.94,1.06,1.01,4.4
1999-12-18,0.33,-7.33,91.76,68.7,28.58,5.02,2.0,1.14,0.99,4.5
1999-12-19,0.19,-7.49,91.73,68.81,28.63,4.94,1.98,1.15,0.98,4.6
1999-12-20,0.0,-7.59,91.61,68.74,28.66,4.96,1.9,1.07,0.97,4.6
1999-12-21,-0.07,-7.62,91.52,68.74,28.56,4.91,1.9,1.07,0.99,4.6
1999-12-22,-0.17,-7.69,91.49,68.83,28.67,4.95,1.93,1.12,0.98,4.7
1999-12-23,-0.46,-8.02,91.38,68.89,28.48,4.9,1.86,1.06,0.97,4.7
1999-12-24,-0.63,-8.23,91.4,68.87,28.2,4.8,1.93,1.12,0.97,4.8
1999-12-25,-0.68,-8.33,91.39,68.95,28.11,4.82,1.96,1.09,0.99,4.9
1999-12-26,-0.66,-8.46,91.34,68.94,28.27,4.82,1.92,1.04,1.0,5.0
1999-12-27,-0.71,-8.52,91.26,68.65,28.45,4.87,1.85,1.04,0.91,5.0
1999-12-28,-0.8,-8.64,91.14,68.46,28.72,4.97,1.82,1.08,0.82,5.0
1999-12-29,-0.91,-8.76,90.98,68.41,28.76,5.03,1.76,1.03,0.81,4.9
1999-12-30,-1.08,-8.89,90.95,68.33,28.6,5.07,1.69,0.98,0.81,4.9
1999-12-31,-1.35,-9.19,90.93,68.04,28.9,5.29,1.66,0.94,0.85,4.9
2000-01-01,-1.63,-9.47,90.61,67.98,28.69,5.2,1.62,0.88,0.88,5.0
2000-01-02,-1.85,-9.66,90.41,67.7,28.73,5.32,1.52,0.78,0.88,5.1
2000-01-03,-1.96,-9.84,90.4,67.51,28.85,5.36,1.58,0.8,0.91,5.3
2000-01-04,-2.12,-10.02,90.34,67.23,29.22,5.51,1.62,0.8,0.95,5.4
2000-01-05,-2.3,-10.32,90.24,67.03,29.46,5.62,1.6,0.8,0.93,5.6
2000-01-06,-2.39,-10.55,90.24,66.87,29.48,5.66,1.6,0.71,1.05,5.9
2000-01-07,-2.47,-10.65,90.32,66.77,29.79,5.8,1.62,0.69,1.09,6.2
2000-01-08,-2.67,-10.89,90.08,66.5,30.08,5.92,1.64,0.71,1.1,6.6
2000-01-09,-2.79,-11.17,90.0,66.39,30.23,5.95,1.62,0.73,1.09,6.9
2000-01-10,-2.93,-11.23,90.07,66.38,30.36,6.02,1.68,0.78,1.1,7.2
2000-01-11,-3.01,-11.38,90.05,66.46,30.33,6.04,1.69,0.78,1.09,7.4
2000-01-12,-3.05,-11.48,90.03,66.47,30.19,6.0,1.69,0.75,1.12,7.7
2000-01-13,-3.08,-11.61,90.09,66.54,30.27,6.0,1.77,0.79,1.16,8.0
2000-01-14,-3.13,-11.76,89.98,66.42,30.4,6.04,1.81,0.83,1.17,8.3
2000-01-15,-2.95,-11.63,89.92,66.58,30.41,5.9,1.78,0.81,1.14,8.5
2000-01-16,-2.65,-11.31,90.16,66.7,30.52,6.11,1.81,0.83,1.14,8.7
2000-01-17,-2.41,-11.07,90.38,66.99,30.49,6.08,1.87,0.86,1.17,8.8
2000-01-18,-2.2,-10.89,90.58,67.18,30.5,5.99,1.85,0.86,1.15,8.8
2000-01-19,-2.09,-10.74,90.61,67.15,30.38,6.02,1.87,0.92,1.11,8.9
2000-01-20,-2.01,-10.67,90.75,67.2,30.44,5.99,1.93,0.98,1.1,8.8
2000-01-21,-1.99,-10.62,90.68,67.08,30.59,5.93,1.88,1.01,0.99,8.7
2000-01-22,-1.94,-10.51,90.53,67.1,30.5,5.82,1.86,1.01,0.95,8.5
2000-01-23,-1.83,-10.33,90.62,67.19,30.52,5.9,1.77,0.91,0.96,8.3
2000-01-24,-1.82,-10.2,90.43,66.96,30.66,5.96,1.71,0.85,0.96,8.1
2000-01-25,-1.76,-10.27,90.31,66.54,30.54,6.02,1.66,0.82,0.93,8.0
2000-01-26,-1.73,-10.29,90.25,66.37,30.54,5.93,1.71,0.88,0.93,7.8
2000-01-27,-1.75,-10.21,90.22,66.17,30.4,5.97,1.7,0.84,0.96,7.7
2000-01-28,-1.79,-10.21,90.13,65.93,30.54,6.02,1.64,0.81,0.93,7.6
2000-01-29,-1.85,-10.22,90.0,65.9,30.56,6.0,1.61,0.77,0.94,7.4
2000-01-30,-2.05,-10.36,89.9,65.74,30.33,5.98,1.56,0.72,0.94,7.3
2000-01-31,-2.26,-10.6,89.74,65.58,30.2,5.9,1.47,0.63,0.95,7.3
2000-02-01,-2.45,-10.87,89.38,65.15,30.14,5.99,1.37,0.58,0.9,7.3
2000-02-02,-2.63,-11.08,89.06,64.69,29.84,5.95,1.27,0.53,0.85,7.3
2000-02-03,-2.66,-11.22,89.01,64.55,29.59,5.7,1.21,0.43,0.87,7.3
2000-02-04,-2.72,-11.31,88.84,64.3,29.41,5.69,1.14,0.38,0.85,7.3
2000-02-05,-2.75,-11.37,88.81,64.08,29.44,5.67,1.19,0.37,0.91,7.3
2000-02-06,-2.75,-11.46,88.79,63.7,29.48,5.74,1.21,0.4,0.89,7.3
2000-02-07,-2.72,-11.5,88.58,63.23,29.27,5.59,1.22,0.42,0.87,7.3
2000-02-08,-2.64,-11.42,88.68,63.4,28.98,5.48,1.3,0.48,0.88,7.3
2000-02-09,-2.63,-11.35,88.72,63.42,28.78,5.28,1.33,0.5,0.9,7.2
2000-02-10,-2.53,-11.24,88.66,63.39,28.8,5.22,1.29,0.49,0.86,7.2
2000-02-11,-2.27,-11.1,88.75,63.48,28.78,5.04,1.29,0.52,0.81,7.2
2000-02-12,-1.92,-10.7,89.0,63.96,28.41,4.78,1.29,0.51,0.81,7.1
2000-02-13,-1.59,-10.27,89.32,64.17,28.25,4.62,1.3,0.55,0.77,7.0
2000-02-14,-1.19,-9.94,89.49,64.33,28.4,4.59,1.43,0.67,0.77,6.8
2000-02-15,-0.88,-9.63,89.53,64.35,28.62,4.54,1.6,0.87,0.72,6.6
2000-02-16,-0.6,-9.3,89.65,64.52,28.55,4.44,1.71,0.98,0.73,6.3
2000-02-17,-0.35,-8.94,89.8,64.67,28.74,4.52,1.81,1.08,0.73,6.1
2000-02-18,-0.27,-8.81,89.69,64.57,28.91,4.67,1.76,1.07,0.71,5.9
2000-02-19,-0.19,-8.66,89.68,64.27,28.76,4.7,1.77,1.06,0.72,5.7
2000-02-20,-0.01,-8.48,89.73,64.05,28.74,4.74,1.73,1.1,0.66,5.5
2000-02-21,0.18,-8.3,89.77,64.21,28.61,4.59,1.69,1.08,0.65,5.4
2000-02-22,0.41,-8.07,89.96,64.46,28.93,4.62,1.69,1.11,0.61,5.2
2000-02-23,0.58,-7.9,89.98,64.25,28.98,4.58,1.64,1.07,0.57,5.0
2000-02-24,0.72,-7.72,89.96,64.32,29.05,4.65,1.7,1.07,0.57,4.7
2000-02-25,0.83,-7.54,90.1,64.19,29.14,4.77,1.92,1.18,0.66,4.5
2000-02-26,0.86,-7.43,90.19,63.9,29.21,4.88,1.9,1.17,0.66,4.4
2000-02-27,0.88,-7.42,90.17,63.29,29.19,4.97,1.99,1.19,0.74,4.4
2000-02-28,0.93,-7.48,90.02,62.82,29.51,5.25,2.04,1.21,0.78,4.4
2000-02-29,0.89,-7.55,89.81,62.18,29.45,5.34,1.97,1.16,0.77,4.5
2000-03-01,0.81,-7.6,89.75,62.1,29.33,5.31,2.0,1.15,0.8,4.6
2000-03-02,0.77,-7.68,89.66,61.77,29.12,5.3,1.87,1.01,0.81,4.7
2000-03-03,0.85,-7.75,89.67,61.52,28.92,5.08,1.78,0.94,0.79,4.7
