date,avg_hourly_temperature,max_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,min_relative_humidity,max_wind_speed,avg_hourly_wind_speed,min_wind_speed,max_pressure_sea,avg_hourly_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,min_visibility,cooldegdays,precipitation,rain,snow,snow_on_ground
2015-09-23,18.17,24.4,12.9,27.0,,97,73.0,37,14,6.87,1,102.73,102.56,102.46,100.63,100.46,100.37,24100,16352.2,200,0.6,0.0,0.0,0.0,0.0
2015-09-24,18.7,23.0,14.8,28.0,,92,76.6,65,19,11.46,6,102.89,102.77,102.59,100.79,100.67,100.5,24100,23766.7,16100,0.9,0.0,0.0,0.0,0.0
2015-09-25,17.49,21.5,12.6,,,76,65.2,57,18,11.79,7,102.99,102.84,102.71,100.89,100.74,100.61,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-09-26,15.41,20.1,10.0,,,90,67.5,56,19,12.12,5,103.18,103.0,102.82,101.07,100.89,100.72,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-09-27,17.22,21.4,10.8,,,96,77.7,56,18,9.25,1,102.77,102.46,102.08,100.67,100.36,100.0,24100,21758.3,6400,0.0,0.0,0.0,0.0,0.0
2015-09-28,19.83,22.3,18.3,28.0,,93,83.3,75,19,11.12,6,102.04,101.81,101.53,99.96,99.73,99.46,24140,23235.0,12900,2.3,0.2,0.2,0.0,0.0
2015-09-29,18.2,22.5,14.0,29.0,,92,85.0,72,38,15.17,3,101.62,101.45,101.35,99.55,99.38,99.3,24100,17366.7,8100,0.2,13.2,13.2,0.0,0.0
2015-09-30,13.53,17.4,7.3,,,79,60.7,41,32,25.67,21,102.5,101.98,101.61,100.39,99.89,99.53,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-10-01,9.84,15.1,4.2,,,72,52.0,34,28,21.0,16,103.01,102.76,102.5,100.88,100.63,100.39,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-10-02,8.52,12.2,5.1,,,68,51.3,38,28,22.46,15,103.2,103.11,103.0,101.06,100.97,100.87,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-10-03,8.89,11.6,6.3,,,71,55.5,46,37,24.25,13,103.12,102.97,102.78,100.98,100.83,100.66,24100,23700.0,19300,0.0,1.6,1.6,0.0,0.0
2015-10-04,11.64,14.5,9.1,,,84,73.3,64,35,17.58,7,102.77,102.6,102.4,100.64,100.48,100.29,24100,23500.0,9700,0.0,0.2,0.2,0.0,0.0
2015-10-05,12.45,14.4,10.3,,,92,83.7,73,13,6.83,1,102.41,102.26,102.1,100.29,100.15,100.0,24100,15029.2,6400,0.0,0.6,0.6,0.0,0.0
2015-10-06,14.12,16.6,10.2,,,93,78.1,67,18,9.42,4,102.06,101.91,101.73,99.96,99.81,99.64,24100,21033.3,9700,0.0,0.0,0.0,0.0,0.0
2015-10-07,14.76,21.5,9.1,,,89,74.1,49,29,14.08,5,102.1,101.77,101.63,100.0,99.68,99.55,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-10-08,11.33,15.2,7.3,,,93,72.0,58,18,13.21,8,102.22,101.94,101.26,100.11,99.84,99.17,24100,23033.3,16100,0.0,13.4,13.4,0.0,0.0
2015-10-09,12.0,16.7,5.9,,,95,82.3,66,42,18.88,2,102.03,101.29,100.86,99.92,99.2,98.78,24100,19095.8,6400,0.0,0.6,0.6,0.0,0.0
2015-10-10,10.24,15.6,4.2,,,88,71.1,49,18,11.21,4,102.32,101.97,101.42,100.2,99.85,99.33,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-10-11,16.33,23.1,10.7,,,77,57.3,34,36,20.38,9,101.32,100.85,100.55,99.23,98.78,98.5,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-10-12,18.22,22.6,13.2,,,82,58.3,38,36,16.58,9,100.61,100.23,99.59,98.57,98.2,97.57,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-10-13,14.69,18.6,10.5,,,87,69.3,59,36,23.88,9,100.29,99.72,99.33,98.22,97.69,97.32,24100,24100.0,24100,0.0,0.4,0.4,0.0,0.0
2015-10-14,10.04,12.5,5.6,,,78,64.6,48,30,21.12,9,101.41,100.93,100.31,99.31,98.84,98.24,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-10-15,10.4,18.6,4.3,,,85,67.6,38,35,19.71,7,101.34,101.1,100.74,99.24,99.0,98.66,24100,23500.0,9700,0.0,4.4,4.4,0.0,0.0
2015-10-16,7.26,13.1,1.7,,,87,72.3,50,44,23.42,10,101.97,101.57,101.07,99.85,99.47,98.99,24100,23900.0,19300,0.0,1.0,1.0,0.0,0.0
2015-10-17,2.23,5.9,-2.0,,-6.0,84,69.4,57,23,16.67,8,102.64,102.38,102.01,100.48,100.23,99.88,24100,23500.0,9700,0.0,0.0,0.0,0.0,0.0
2015-10-18,1.81,6.4,-2.9,,-5.0,78,64.4,44,22,12.21,1,103.05,102.82,102.58,100.88,100.66,100.42,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-10-19,8.5,15.9,-1.9,,-4.0,78,54.1,38,39,21.92,3,102.99,102.27,101.43,100.83,100.14,99.33,24100,24100.0,24100,0.0,0.8,0.8,0.0,0.0
2015-10-20,14.35,18.0,11.5,,,77,58.2,42,29,15.04,2,102.21,101.88,101.58,100.11,99.78,99.49,24100,24100.0,24100,0.0,0.4,0.4,0.0,0.0
2015-10-21,11.0,12.8,9.3,,,93,80.1,69,17,9.0,4,102.56,102.26,101.75,100.44,100.15,99.65,24100,22833.3,16100,0.0,0.6,0.6,0.0,0.0
2015-10-22,12.75,16.3,4.8,,,93,64.3,43,36,22.79,9,102.58,101.98,101.48,100.46,99.88,99.39,24100,23900.0,19300,0.0,0.0,0.0,0.0,0.0
2015-10-23,5.35,9.2,0.7,,,72,61.9,45,22,11.62,4,103.05,102.8,102.49,100.9,100.66,100.36,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-10-24,10.37,16.0,7.0,,,94,80.2,67,31,14.42,9,102.43,101.56,100.74,100.3,99.45,98.66,24100,20095.8,4800,0.0,3.6,3.6,0.0,0.0
2015-10-25,10.15,13.6,3.0,,,83,66.0,47,34,23.33,8,102.91,102.1,100.83,100.77,99.99,98.75,24100,23766.7,16100,0.0,0.0,0.0,0.0,0.0
2015-10-26,6.47,10.2,1.9,,,88,70.3,55,17,8.67,2,103.37,103.22,102.93,101.22,101.07,100.79,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-10-27,7.26,11.2,2.1,,,85,70.5,50,23,14.5,4,103.39,103.1,102.56,101.24,100.95,100.43,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-10-28,11.19,14.8,8.8,,,96,90.8,69,34,20.92,8,102.42,100.78,99.53,100.3,98.69,97.48,24100,11375.0,400,0.0,37.4,37.4,0.0,0.0
2015-10-29,8.85,14.0,6.3,,,92,65.6,44,53,32.75,13,100.61,99.95,99.47,98.52,97.88,97.43,24100,23700.0,19300,0.0,0.2,0.2,0.0,0.0
2015-10-30,5.95,9.9,0.9,,,82,65.5,46,39,16.33,5,102.1,101.67,100.67,99.97,99.55,98.58,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-10-31,6.33,10.4,0.9,,,84,72.7,62,15,7.75,2,102.15,101.77,100.9,100.02,99.65,98.8,24100,23900.0,19300,0.0,2.4,2.4,0.0,0.0
2015-11-01,11.23,15.4,4.7,,,94,73.5,50,56,25.68,12,101.53,100.82,100.33,99.43,98.74,98.25,24100,22436.0,12900,0.0,3.0,3.0,0.0,0.0
2015-11-02,9.8,14.5,3.7,,,87,72.5,54,16,10.52,3,101.97,101.78,101.54,99.85,99.67,99.44,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-11-03,14.19,21.0,8.9,,,82,65.8,47,17,8.5,1,102.42,102.12,101.74,100.31,100.01,99.64,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-11-04,11.43,16.3,7.5,,,94,83.4,66,12,6.17,1,102.51,102.31,102.08,100.39,100.2,99.98,24100,18700.0,8100,0.0,0.0,0.0,0.0,0.0
2015-11-05,14.65,20.4,10.0,,,93,81.9,65,15,7.71,2,102.11,101.81,101.29,100.0,99.72,99.21,24100,21300.0,12900,0.0,0.2,0.2,0.0,0.0
2015-11-06,14.47,18.8,7.5,,,93,74.8,58,57,26.08,10,101.66,100.97,100.28,99.57,98.9,98.24,24100,21633.3,9700,0.0,3.0,3.0,0.0,0.0
2015-11-07,7.0,12.5,1.6,,,91,73.7,52,36,18.46,10,102.46,101.97,101.67,100.32,99.85,99.57,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-11-08,5.23,10.5,0.5,,,88,69.2,49,22,14.26,8,103.0,102.82,102.51,100.85,100.67,100.37,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-11-09,5.87,11.1,-0.2,,,85,66.7,53,14,7.25,2,102.92,102.69,102.36,100.77,100.55,100.23,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-11-10,6.25,9.5,0.2,,,96,88.5,74,16,8.5,4,102.34,101.8,101.34,100.21,99.68,99.24,24100,12791.7,2000,0.0,15.0,15.0,0.0,0.0
2015-11-11,9.41,13.2,6.5,,,96,79.8,60,15,9.67,1,101.57,101.38,101.12,99.46,99.28,99.02,24100,18962.5,6400,0.0,1.4,1.4,0.0,0.0
2015-11-12,8.67,12.5,6.8,,,94,81.7,65,56,27.75,8,101.02,99.79,99.21,98.92,97.71,97.16,24100,18154.2,6400,0.0,2.2,2.2,0.0,0.0
2015-11-13,6.1,9.2,1.9,,,77,68.4,55,48,38.71,30,101.28,100.37,99.69,99.16,98.28,97.64,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-11-14,3.17,5.8,1.0,,,74,64.6,54,34,18.96,5,102.43,102.13,101.38,100.27,99.99,99.26,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-11-15,8.25,15.4,1.4,,,80,65.0,47,25,11.58,1,102.22,102.13,102.01,100.1,100.0,99.9,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-11-16,7.0,12.4,1.8,,,92,77.3,60,15,8.04,1,102.93,102.55,102.22,100.8,100.42,100.1,24100,23900.0,19300,0.0,0.0,0.0,0.0,0.0
2015-11-17,5.42,9.3,1.6,,,84,77.4,70,24,17.54,8,103.06,102.79,102.31,100.91,100.65,100.18,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-11-18,11.61,14.0,8.7,,,82,70.6,58,23,17.08,11,102.28,101.76,101.08,100.15,99.66,99.0,24100,23900.0,19300,0.0,1.0,1.0,0.0,0.0
2015-11-19,12.7,16.1,3.5,,,88,65.5,40,39,28.21,17,101.61,101.03,100.83,99.51,98.95,98.76,24100,23566.7,16100,0.0,2.2,2.2,0.0,0.0
2015-11-20,3.46,6.6,1.1,,,60,48.8,39,40,21.46,3,102.41,102.08,101.67,100.26,99.94,99.56,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-11-21,3.43,6.1,1.0,,,91,73.1,56,28,11.88,3,102.49,101.6,100.14,100.34,99.47,98.04,24100,21300.0,12900,0.0,4.6,4.6,0.0,0.0
2015-11-22,-0.09,3.7,-5.8,,-9.0,83,72.8,60,43,23.08,9,102.01,101.5,100.16,99.85,99.37,98.06,24100,23900.0,19300,0.0,0.0,0.0,0.0,0.0
2015-11-23,-1.74,2.3,-6.8,,-10.0,89,71.6,45,20,9.5,5,102.15,102.04,101.95,99.98,99.87,99.79,24100,20895.8,4800,0.0,0.4,0.0,0.4,0.0
2015-11-24,1.78,6.3,-1.3,,-5.0,89,78.6,60,29,12.33,3,103.21,102.62,102.0,101.04,100.46,99.85,24100,19645.8,3600,0.0,0.4,0.0,0.6,1.0
2015-11-25,3.45,7.9,-2.8,,-4.0,92,76.5,56,17,9.75,2,103.6,103.36,103.14,101.42,101.19,100.99,24100,22100.0,9700,0.0,0.0,0.0,0.0,0.0
2015-11-26,11.45,15.3,4.9,,,79,57.2,50,32,20.04,8,103.22,102.96,102.57,101.08,100.83,100.46,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-11-27,9.34,15.2,0.3,,,92,72.5,50,35,26.58,14,102.75,102.41,102.11,100.61,100.3,100.01,24100,20929.2,4000,0.0,2.0,2.0,0.0,0.0
2015-11-28,-0.75,1.9,-4.0,,-7.0,83,76.3,62,22,13.0,3,102.89,102.77,102.66,100.72,100.61,100.49,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-11-29,-0.04,4.5,-5.9,,-9.0,85,71.0,55,16,8.58,3,103.05,102.89,102.76,100.87,100.71,100.59,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-11-30,0.62,3.5,-0.8,,-6.0,81,72.6,60,19,13.29,8,103.02,102.75,102.31,100.85,100.59,100.16,24100,22900.0,16100,0.0,0.0,0.0,0.0,0.0
2015-12-01,5.53,8.1,0.8,,,96,92.0,84,23,12.33,3,102.22,101.44,100.97,100.07,99.31,98.87,24100,10983.3,1200,0.0,1.6,1.6,0.0,0.0
2015-12-02,4.21,6.9,1.2,,,93,76.7,62,28,13.04,2,101.17,100.96,100.67,99.06,98.85,98.57,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-12-03,4.0,6.3,1.8,,,83,72.8,59,36,21.21,10,102.45,101.75,100.98,100.31,99.61,98.87,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-12-04,4.67,5.5,3.4,,,75,68.0,65,36,20.29,12,103.71,103.07,102.39,101.54,100.91,100.25,24100,23700.0,19300,0.0,0.0,0.0,0.0,0.0
2015-12-05,3.4,7.8,-2.2,,-4.0,93,83.2,71,18,10.92,4,103.97,103.76,103.54,101.79,101.59,101.37,24100,12591.7,200,0.0,0.0,0.0,0.0,0.0
2015-12-06,1.3,4.6,-2.6,,-5.0,95,89.4,77,13,7.96,3,103.5,102.88,102.35,101.33,100.72,100.2,16100,9183.3,600,0.0,0.0,0.0,0.0,0.0
2015-12-07,3.46,5.6,-1.8,,-6.0,93,81.0,74,15,6.92,1,102.39,102.26,102.12,100.24,100.12,99.98,24100,13433.3,9700,0.0,0.0,0.0,0.0,0.0
2015-12-08,4.17,5.2,3.2,,,89,77.7,69,18,11.75,5,102.09,101.82,101.45,99.95,99.69,99.33,24100,17966.7,12900,0.0,0.0,0.0,0.0,0.0
2015-12-09,7.68,11.1,3.8,,,94,80.0,61,28,13.54,6,101.43,100.96,100.57,99.31,98.86,98.48,24100,19295.8,6400,0.0,0.0,0.0,0.0,0.0
2015-12-10,7.33,12.0,4.1,,,91,81.6,69,25,12.42,8,101.21,100.86,100.37,99.1,98.77,98.29,24100,18354.2,1600,0.0,0.0,0.0,0.0,0.0
2015-12-11,9.28,14.0,3.1,,,80,65.9,47,45,27.08,8,101.67,100.76,100.25,99.56,98.67,98.17,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-12-12,5.98,8.6,0.9,,,88,75.6,65,13,6.79,1,102.15,101.9,101.6,100.02,99.77,99.49,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-12-13,5.81,7.9,4.9,,,95,88.4,77,21,13.3,3,102.2,101.87,101.18,100.07,99.75,99.07,24100,16717.4,4800,0.0,0.2,0.2,0.0,0.0
2015-12-14,9.43,12.7,6.0,,,95,87.6,77,30,12.0,2,101.09,100.04,99.24,98.98,97.96,97.19,24100,16091.7,6400,0.0,5.0,5.0,0.0,0.0
2015-12-15,6.04,9.4,0.8,,,87,75.5,66,40,26.17,7,101.67,100.62,99.47,99.54,98.53,97.42,24100,23633.3,12900,0.0,0.0,0.0,0.0,0.0
2015-12-16,3.37,6.1,0.8,,,93,87.2,82,24,14.75,8,101.92,101.48,100.68,99.78,99.35,98.57,24100,19725.0,4000,0.0,0.4,0.4,0.0,0.0
2015-12-17,5.72,10.1,1.7,,,92,73.1,56,37,18.79,4,101.0,100.67,100.52,98.89,98.57,98.42,24100,23700.0,19300,0.0,0.0,0.0,0.0,0.0
2015-12-18,0.57,2.7,-3.1,,-10.0,70,57.4,48,31,21.67,15,101.2,101.04,100.84,99.06,98.92,98.72,24100,23900.0,19300,0.0,0.0,0.0,0.0,0.0
2015-12-19,-2.2,-1.1,-3.7,,-11.0,64,57.6,52,40,30.12,19,102.73,101.9,101.24,100.56,99.74,99.1,24100,23766.7,16100,0.0,0.0,0.0,0.0,0.0
2015-12-20,0.85,5.6,-4.0,,-9.0,70,57.4,46,26,15.54,8,103.14,102.61,101.78,100.96,100.44,99.65,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-12-21,6.32,8.1,4.7,,,95,76.3,43,25,13.21,6,101.74,101.28,101.02,99.61,99.16,98.91,24100,18420.8,6400,0.0,3.6,3.6,0.0,0.0
2015-12-22,8.96,13.8,4.5,,,96,89.5,72,23,10.46,3,101.64,101.06,100.77,99.52,98.95,98.68,24100,15687.5,6400,0.0,0.6,0.6,0.0,0.0
2015-12-23,8.89,13.2,4.5,,,96,91.1,84,19,11.46,3,101.61,100.92,99.97,99.5,98.82,97.9,24100,14958.3,200,0.0,0.4,0.4,0.0,0.0
2015-12-24,10.66,15.4,5.1,,,92,63.1,33,44,27.04,7,101.93,100.94,99.71,99.82,98.86,97.66,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-12-25,5.88,10.2,0.1,,,79,69.8,48,22,10.58,3,103.18,102.4,101.95,101.02,100.26,99.83,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2015-12-26,1.91,4.2,-1.8,,-5.0,94,82.6,74,28,16.38,6,103.43,102.88,101.76,101.26,100.72,99.63,24100,21829.2,4800,0.0,1.6,1.6,0.0,0.0
2015-12-27,1.73,3.5,-1.7,,-7.0,95,82.8,67,39,21.88,8,102.83,101.91,101.33,100.66,99.77,99.2,24100,19216.7,4000,0.0,3.6,3.6,0.0,0.0
2015-12-28,-4.62,0.2,-6.7,,-14.0,91,71.9,51,39,24.62,14,103.52,103.0,101.6,101.32,100.82,99.44,24100,15287.5,400,0.0,14.8,11.8,3.2,0.0
2015-12-29,2.64,4.0,0.3,,,95,90.8,83,45,18.46,5,101.98,101.31,100.94,99.84,99.18,98.8,24100,12791.7,2400,0.0,13.6,13.6,0.0,2.0
2015-12-30,1.9,3.9,0.7,,,92,82.5,72,23,15.92,8,102.26,102.04,101.86,100.11,99.89,99.72,24100,21366.7,8100,0.0,0.0,0.0,0.0,1.0
2015-12-31,0.57,1.1,-0.3,,-6.0,90,75.9,64,30,21.38,12,102.08,101.97,101.82,99.93,99.82,99.67,24100,22300.0,16100,0.0,0.2,0.2,0.0,0.0
2016-01-01,-2.01,-0.3,-4.2,,-11.0,84,72.1,65,35,27.08,19,101.79,101.63,101.47,99.63,99.48,99.32,24100,20225.0,2400,0.0,0.8,0.0,0.8,0.0
2016-01-02,-1.43,0.3,-4.3,,-11.0,77,72.0,65,30,21.25,10,101.78,101.32,100.67,99.62,99.17,98.54,24100,23700.0,19300,0.0,0.0,0.0,0.0,0.0
2016-01-03,-2.62,1.6,-11.6,,-20.0,79,68.8,60,40,25.79,17,102.11,101.18,100.54,99.93,99.03,98.42,24100,23300.0,19300,0.0,0.0,0.0,0.0,0.0
2016-01-04,-13.12,-11.2,-15.4,,-25.0,69,58.1,47,27,19.79,7,103.78,103.06,102.12,101.52,100.83,99.94,24100,23900.0,19300,0.0,0.0,0.0,0.0,0.0
2016-01-05,-8.52,-2.6,-15.2,,-20.0,73,62.5,40,20,12.25,4,103.93,103.62,103.22,101.67,101.39,101.02,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2016-01-06,-2.04,2.4,-6.8,,-11.0,76,61.2,37,18,9.5,1,103.12,102.86,102.65,100.92,100.68,100.47,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2016-01-07,-0.93,4.4,-5.3,,-7.0,87,73.5,48,10,5.83,1,102.62,102.43,102.22,100.45,100.27,100.06,24100,23166.7,16100,0.0,0.0,0.0,0.0,0.0
2016-01-08,0.49,4.1,-5.6,,-9.0,94,83.6,68,21,10.75,1,102.15,101.71,101.22,99.99,99.56,99.09,24100,17054.2,2400,0.0,2.8,2.8,0.0,0.0
2016-01-09,5.97,8.6,2.8,,,96,91.2,83,17,11.12,5,101.26,101.12,100.83,99.14,99.0,98.73,24100,13241.7,200,0.0,2.0,2.0,0.0,0.0
2016-01-10,2.32,6.8,-6.5,,-16.0,95,84.1,66,66,28.75,8,100.63,99.65,98.54,98.53,97.56,96.49,24100,16225.0,1000,0.0,18.4,18.2,0.2,0.0
2016-01-11,-8.19,-5.9,-10.5,,-20.0,79,61.1,53,43,30.38,10,101.61,101.25,100.58,99.42,99.08,98.46,24100,23162.5,1600,0.0,0.2,0.2,0.0,0.0
2016-01-12,-5.93,-1.9,-9.7,,-18.0,91,74.2,56,43,24.04,5,101.28,100.4,99.85,99.11,98.25,97.71,24100,13704.2,800,0.0,4.4,0.0,5.0,2.0
2016-01-13,-8.71,-7.0,-10.5,,-19.0,82,65.6,55,36,24.88,13,101.66,101.36,100.95,99.48,99.18,98.78,24100,21429.2,6400,0.0,0.4,0.0,0.4,5.0
2016-01-14,-4.93,-2.1,-8.5,,-17.0,86,72.2,60,29,16.58,4,101.23,101.01,100.79,99.07,98.85,98.62,24100,22100.0,9700,0.0,0.2,0.0,0.2,5.0
2016-01-15,1.09,4.2,-3.0,,-7.0,93,89.5,86,18,12.42,4,101.0,100.34,99.51,98.85,98.22,97.42,16100,10620.8,6400,0.0,1.8,1.8,0.0,2.0
2016-01-16,-0.55,3.5,-4.4,,-11.0,91,75.1,59,49,24.17,11,101.03,100.18,99.34,98.89,98.06,97.25,24100,22300.0,9700,0.0,0.8,0.8,0.0,0.0
2016-01-17,-4.9,0.1,-10.6,,-20.0,72,64.3,54,31,21.54,10,101.03,100.86,100.72,98.89,98.72,98.58,24100,23500.0,19300,0.0,0.0,0.0,0.0,0.0
2016-01-18,-9.96,-7.8,-11.8,,-21.0,81,62.7,45,40,22.62,8,101.84,101.36,100.86,99.65,99.18,98.7,24100,18595.8,1200,0.0,2.2,0.0,2.4,2.0
2016-01-19,-7.57,-3.9,-14.5,,-23.0,75,66.8,58,42,27.88,16,102.68,102.37,101.88,100.49,100.17,99.68,24100,23500.0,19300,0.0,0.0,0.0,0.0,1.0
2016-01-20,-5.15,-3.9,-8.1,,-14.0,81,69.7,59,22,15.04,9,102.68,102.42,102.15,100.49,100.23,99.98,24100,22633.3,9700,0.0,0.0,0.0,0.0,1.0
2016-01-21,-6.05,-3.8,-10.0,,-15.0,81,68.5,56,21,11.58,4,102.87,102.62,102.28,100.67,100.42,100.1,24100,22262.5,2400,0.0,0.4,0.0,0.6,1.0
2016-01-22,-6.38,-2.2,-12.4,,-16.0,80,62.9,51,25,9.75,2,102.89,102.66,102.4,100.69,100.47,100.22,24100,24100.0,24100,0.0,0.0,0.0,0.0,1.0
2016-01-23,-7.62,-3.7,-11.2,,-20.0,81,65.6,44,25,19.25,12,102.35,102.0,101.76,100.17,99.82,99.58,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2016-01-24,-4.77,-0.8,-11.0,,-16.0,83,73.4,63,16,10.0,1,101.92,101.77,101.63,99.74,99.59,99.46,24100,23300.0,19300,0.0,0.0,0.0,0.0,0.0
2016-01-25,1.07,4.0,-1.3,,-3.0,73,66.0,54,20,10.75,3,102.01,101.69,100.98,99.86,99.54,98.86,24100,21833.3,16100,0.0,0.0,0.0,0.0,0.0
2016-01-26,3.58,6.6,0.4,,,83,74.1,67,43,27.33,13,101.39,100.85,100.38,99.26,98.73,98.28,24100,22166.7,12900,0.0,0.2,0.2,0.0,0.0
2016-01-27,-0.88,1.0,-3.2,,-9.0,87,63.5,44,35,20.5,11,102.12,101.77,101.38,99.96,99.62,99.25,24100,22166.7,12900,0.0,0.2,0.0,0.2,0.0
2016-01-28,-0.26,1.6,-1.8,,-8.0,91,75.7,61,30,20.58,11,101.27,100.37,99.91,99.13,98.24,97.8,24100,17916.7,2400,0.0,1.0,0.0,0.8,0.0
2016-01-29,-5.96,-0.3,-10.7,,-18.0,86,68.1,58,41,25.88,6,101.51,100.75,99.92,99.33,98.6,97.81,24100,23566.7,16100,0.0,0.0,0.0,0.0,1.0
2016-01-30,0.57,5.9,-8.4,,-11.0,81,68.0,52,30,15.08,5,101.49,100.81,100.36,99.32,98.67,98.23,24100,24100.0,24100,0.0,0.0,0.0,0.0,2.0
2016-01-31,5.75,10.6,0.7,,,94,81.0,63,34,12.42,4,100.77,100.36,99.72,98.66,98.26,97.64,24100,20695.8,6400,0.0,2.6,2.6,0.0,0.0
2016-02-01,3.75,8.8,-0.6,,,85,70.8,56,37,21.83,9,102.09,101.25,99.79,99.95,99.13,97.72,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2016-02-02,0.61,2.8,-2.8,,-4.0,90,74.2,59,39,15.21,3,102.82,102.27,101.28,100.66,100.12,99.15,24100,22766.7,16100,0.0,3.6,3.4,0.0,0.0
2016-02-03,7.47,16.0,1.7,,,95,73.6,38,43,24.58,6,101.12,100.41,99.89,98.99,98.32,97.82,24100,20433.3,8100,0.0,2.8,2.8,0.0,0.0
2016-02-04,1.21,4.0,-1.8,,-5.0,74,61.3,47,32,20.54,5,102.33,101.85,100.97,100.17,99.72,98.87,24100,24100.0,24100,0.0,0.0,0.0,0.0,0.0
2016-02-05,-0.73,2.8,-3.2,,-7.0,75,63.3,44,21,13.33,4,102.7,102.57,102.36,100.53,100.41,100.2,48300,25108.3,24100,0.0,0.0,0.0,0.0,0.0
2016-02-06,0.48,4.3,-2.1,,-6.0,86,62.4,43,39,19.54,8,102.41,102.22,102.03,100.25,100.06,99.88,24100,23500.0,19300,0.0,0.0,0.0,0.0,0.0
2016-02-07,1.99,6.1,-2.5,,-6.0,81,72.2,55,21,11.67,4,102.03,101.55,100.99,99.88,99.41,98.87,24100,23500.0,19300,0.0,0.0,0.0,0.0,0.0
2016-02-08,1.77,5.2,-1.8,,-7.0,90,82.8,71,31,21.46,11,100.89,100.48,100.14,98.78,98.37,98.03,24100,18150.0,4800,0.0,1.0,0.0,1.0,1.0
2016-02-09,-1.12,1.4,-3.1,,-8.0,89,83.6,74,26,13.96,7,100.09,99.96,99.83,97.98,97.85,97.72,24100,13079.2,4800,0.0,1.2,0.0,1.8,2.0
2016-02-10,-5.08,-1.1,-12.2,,-21.0,87,70.5,58,30,22.54,12,101.11,100.5,99.87,98.94,98.36,97.76,24100,17170.8,3600,0.0,1.0,0.0,1.0,1.0
2016-02-11,-12.83,-9.6,-16.7,,-26.0,72,58.6,42,36,22.88,12,102.37,101.87,101.1,100.14,99.66,98.93,24100,24100.0,24100,0.0,0.0,0.0,0.0,1.0
2016-02-12,-8.7,-4.1,-15.9,,-24.0,80,63.9,44,44,29.04,12,102.18,101.55,101.1,99.98,99.37,98.93,24100,21591.7,1200,0.0,0.8,0.0,1.0,1.0
2016-02-13,-21.3,-16.0,-26.3,,-40.0,68,56.7,41,41,22.79,6,103.41,102.83,101.89,101.11,100.57,99.69,24100,23900.0,19300,0.0,0.0,0.0,0.0,1.0
2016-02-14,-16.94,-10.7,-24.0,,-32.0,70,58.8,48,15,7.96,2,103.6,103.34,102.83,101.3,101.06,100.6,24100,24100.0,24100,0.0,0.0,0.0,0.0,1.0
