date,max_temperature,min_temperature,max_relative_humidity,min_relative_humidity,max_wind_speed,min_wind_speed,rain,precipitation,snow,snow_on_ground
2017-03-06,6.4,-2.0,97,51,16,6,0.4,0.4,0.0,0.0
2017-03-07,13.3,5.0,98,63,31,10,2.2,2.2,0.0,0.0
2017-03-08,9.9,0.9,66,33,54,16,0.0,0.0,0.0,0.0
2017-03-09,2.7,-2.0,62,43,38,9,0.0,0.0,0.0,0.0
2017-03-10,-1.4,-10.2,67,34,58,17,0.0,0.0,0.0,0.0
2017-03-11,-5.9,-13.3,70,34,49,8,0.0,0.0,0.0,0.0
2017-03-12,-4.4,-13.4,65,35,33,3,0.0,0.0,0.0,0.0
2017-03-13,-6.1,-11.4,79,35,25,7,0.0,1.8,1.8,0.0
2017-03-14,-7.8,-11.5,79,56,40,21,0.0,1.4,1.4,2.0
2017-03-15,-2.5,-9.9,74,39,58,27,0.0,0.8,1.2,3.0
2017-03-16,2.0,-7.4,62,34,40,13,0.0,0.0,0.0,1.0
2017-03-17,5.8,-7.3,74,33,24,2,0.0,0.0,0.0,0.0
2017-03-18,2.5,-0.4,95,50,22,10,0.0,1.0,0.4,0.0
2017-03-19,7.2,-0.7,94,51,17,5,0.0,0.0,0.0,0.0
2017-03-20,6.6,-1.3,90,62,18,4,0.0,0.0,0.0,0.0
2017-03-21,12.0,-4.2,88,18,50,4,0.0,0.0,0.0,0.0
2017-03-22,-1.8,-8.8,63,28,48,8,0.0,0.0,0.0,0.0
2017-03-23,2.8,-8.7,70,27,20,1,0.0,0.0,0.0,0.0
2017-03-24,15.3,0.6,95,57,35,3,7.6,7.6,0.0,0.0
2017-03-25,3.9,1.1,94,74,22,10,7.8,7.8,0.0,0.0
2017-03-26,5.9,0.5,95,76,28,5,3.0,3.0,0.0,0.0
2017-03-27,16.3,5.9,98,75,22,1,2.2,2.2,0.0,0.0
2017-03-28,9.8,2.0,95,73,33,12,0.0,0.0,0.0,0.0
2017-03-29,10.6,0.4,84,45,21,4,0.0,0.0,0.0,0.0
2017-03-30,3.5,0.2,95,51,36,2,6.2,11.6,1.8,0.0
2017-03-31,3.9,1.3,96,93,38,17,10.0,10.0,0.0,0.0
2017-04-01,11.0,1.4,95,36,24,11,0.0,0.0,0.0,0.0
2017-04-02,15.9,1.7,71,37,27,5,0.0,0.0,0.0,0.0
2017-04-03,12.0,5.9,89,46,36,3,6.0,6.0,0.0,0.0
2017-04-04,12.0,4.5,98,75,45,5,11.8,11.8,0.0,0.0
2017-04-05,9.5,4.5,82,64,32,4,0.2,0.2,0.0,0.0
2017-04-06,7.4,0.8,97,75,39,14,27.8,28.2,0.4,0.0
2017-04-07,5.3,-0.6,94,36,57,22,0.0,1.6,1.6,1.0
2017-04-08,13.2,-0.2,62,24,25,3,0.0,0.0,0.0,0.0
2017-04-09,20.3,4.0,58,28,24,4,0.0,0.0,0.0,0.0
2017-04-10,23.2,10.2,87,35,42,7,4.0,4.0,0.0,0.0
2017-04-11,20.2,8.1,88,55,45,2,1.8,1.8,0.0,0.0
2017-04-12,8.1,1.3,72,55,37,15,0.0,0.0,0.0,0.0
2017-04-13,13.9,1.2,74,34,18,2,0.0,0.0,0.0,0.0
2017-04-14,14.9,3.2,53,22,16,3,0.0,0.0,0.0,0.0
2017-04-15,20.1,3.5,94,44,22,1,5.6,5.6,0.0,0.0
2017-04-16,22.4,10.1,91,51,57,10,2.6,2.6,0.0,0.0
2017-04-17,12.2,0.8,74,55,33,14,0.0,0.0,0.0,0.0
2017-04-18,9.5,-0.2,82,40,20,8,0.0,0.0,0.0,0.0
2017-04-19,21.9,6.0,86,55,32,4,0.6,0.6,0.0,0.0
2017-04-20,8.3,4.6,96,76,28,9,25.0,25.0,0.0,0.0
2017-04-21,12.3,5.8,98,57,34,2,0.0,0.0,0.0,0.0
2017-04-22,13.4,4.1,80,34,35,8,0.0,0.0,0.0,0.0
2017-04-23,20.3,2.3,70,25,28,3,0.0,0.0,0.0,0.0
2017-04-24,12.8,5.6,79,42,24,9,0.0,0.0,0.0,0.0
2017-04-25,10.9,5.7,96,57,28,10,4.0,4.0,0.0,0.0
2017-04-26,16.7,8.1,94,74,18,3,0.0,0.0,0.0,0.0
2017-04-27,25.7,8.7,97,51,34,3,5.4,5.4,0.0,0.0
2017-04-28,19.0,7.9,75,38,33,6,0.0,0.0,0.0,0.0
2017-04-29,14.6,6.1,71,45,33,5,0.0,0.0,0.0,0.0
2017-04-30,7.9,3.5,95,51,32,9,14.0,14.0,0.0,0.0
2017-05-01,15.2,5.0,99,70,28,4,19.2,19.2,0.0,0.0
2017-05-02,11.0,6.1,88,68,38,10,1.2,1.2,0.0,0.0
2017-05-03,14.7,4.2,80,28,32,13,0.0,0.0,0.0,0.0
2017-05-04,10.5,4.5,96,41,26,1,20.2,20.2,0.0,0.0
2017-05-05,9.7,6.1,98,92,36,12,22.2,22.2,0.0,0.0
2017-05-06,7.4,4.7,95,81,43,23,1.2,1.2,0.0,0.0
2017-05-07,10.6,3.4,85,42,40,17,0.4,0.4,0.0,0.0
2017-05-08,11.6,2.0,69,26,36,10,0.0,0.0,0.0,0.0
2017-05-09,11.2,2.2,66,39,19,1,0.0,0.0,0.0,0.0
2017-05-10,11.2,4.1,75,50,21,4,0.0,0.0,0.0,0.0
2017-05-11,14.2,6.6,58,42,28,3,0.0,0.0,0.0,0.0
2017-05-12,15.1,5.6,78,56,14,2,0.0,0.0,0.0,0.0
2017-05-13,16.5,8.1,88,57,13,1,1.0,1.0,0.0,0.0
2017-05-14,17.6,6.1,93,36,43,4,1.4,1.4,0.0,0.0
2017-05-15,19.9,6.3,71,41,36,9,0.0,0.0,0.0,0.0
2017-05-16,15.9,8.0,77,51,18,1,0.8,0.8,0.0,0.0
2017-05-17,29.8,9.4,78,41,45,1,0.0,0.0,0.0,0.0
2017-05-18,30.1,16.7,69,39,50,9,2.0,2.0,0.0,0.0
2017-05-19,17.2,8.5,81,44,31,6,0.0,0.0,0.0,0.0
2017-05-20,16.0,7.4,56,23,29,13,0.0,0.0,0.0,0.0
2017-05-21,13.4,10.2,98,36,32,4,11.8,11.8,0.0,0.0
2017-05-22,18.0,9.5,99,50,32,1,0.0,0.0,0.0,0.0
2017-05-23,22.7,9.2,89,45,21,3,0.4,0.4,0.0,0.0
2017-05-24,23.0,13.1,83,32,25,5,0.8,0.8,0.0,0.0
2017-05-25,15.6,10.8,98,69,29,12,44.6,44.6,0.0,0.0
2017-05-26,18.2,12.1,98,69,22,3,3.8,3.8,0.0,0.0
2017-05-27,19.3,11.7,91,70,16,1,0.0,0.0,0.0,0.0
2017-05-28,21.4,10.5,98,56,20,1,0.0,0.0,0.0,0.0
2017-05-29,25.6,14.1,92,32,31,5,1.4,1.4,0.0,0.0
2017-05-30,23.7,11.9,88,45,27,2,10.2,10.2,0.0,0.0
2017-05-31,22.9,11.2,90,42,37,4,0.0,0.0,0.0,0.0
2017-06-01,18.3,8.8,79,37,37,5,0.0,0.0,0.0,0.0
2017-06-02,21.1,8.7,82,29,30,2,0.0,0.0,0.0,0.0
2017-06-03,22.1,10.4,68,29,20,5,0.0,0.0,0.0,0.0
2017-06-04,21.0,11.8,93,58,15,5,6.4,6.4,0.0,0.0
2017-06-05,16.8,12.2,97,70,24,1,0.2,0.2,0.0,0.0
2017-06-06,16.8,10.6,94,71,28,10,3.2,3.2,0.0,0.0
2017-06-07,20.6,8.3,85,39,18,3,0.0,0.0,0.0,0.0
2017-06-08,23.8,10.8,79,32,15,2,0.0,0.0,0.0,0.0
2017-06-09,27.9,13.5,70,35,32,5,0.0,0.0,0.0,0.0
2017-06-10,30.2,14.9,80,43,30,0,0.0,0.0,0.0,0.0
2017-06-11,32.1,21.6,58,44,35,16,0.0,0.0,0.0,0.0
2017-06-12,33.1,20.1,68,39,31,8,0.0,0.0,0.0,0.0
2017-06-13,25.7,17.8,81,39,23,3,1.0,1.0,0.0,0.0
2017-06-14,23.8,15.1,89,29,26,4,0.0,0.0,0.0,0.0
2017-06-15,20.3,16.3,85,41,18,2,0.0,0.0,0.0,0.0
2017-06-16,31.0,16.1,92,28,25,2,8.0,8.0,0.0,0.0
2017-06-17,27.5,19.6,89,68,21,1,7.0,7.0,0.0,0.0
2017-06-18,29.8,18.9,86,53,44,5,1.8,1.8,0.0,0.0
2017-06-19,26.7,16.6,83,43,27,8,0.4,0.4,0.0,0.0
2017-06-20,23.9,13.1,90,47,40,7,4.2,4.2,0.0,0.0
2017-06-21,23.5,12.1,93,47,25,7,0.0,0.0,0.0,0.0
2017-06-22,25.0,13.4,87,63,25,2,4.2,4.2,0.0,0.0
2017-06-23,25.1,17.7,96,69,27,5,36.2,36.2,0.0,0.0
2017-06-24,24.2,14.7,77,43,32,9,0.0,0.0,0.0,0.0
2017-06-25,21.6,13.7,89,45,36,5,1.4,1.4,0.0,0.0
2017-06-26,21.7,11.5,86,50,23,4,2.2,2.2,0.0,0.0
2017-06-27,20.8,11.2,84,41,30,4,3.6,3.6,0.0,0.0
2017-06-28,25.1,11.7,83,41,24,8,0.6,0.6,0.0,0.0
2017-06-29,27.8,14.7,89,59,35,5,4.2,4.2,0.0,0.0
2017-06-30,28.3,20.1,94,55,26,5,12.6,12.6,0.0,0.0
2017-07-01,26.3,15.6,94,67,26,3,1.0,1.0,0.0,0.0
2017-07-02,27.3,13.9,88,45,37,4,1.2,1.2,0.0,0.0
2017-07-03,25.5,14.9,82,44,21,10,0.0,0.0,0.0,0.0
2017-07-04,25.9,14.7,77,36,16,3,0.0,0.0,0.0,0.0
2017-07-05,27.2,13.8,74,33,19,3,0.0,0.0,0.0,0.0
2017-07-06,29.7,16.6,72,42,22,3,0.0,0.0,0.0,0.0
2017-07-07,29.2,20.1,78,54,22,2,0.0,0.0,0.0,0.0
2017-07-08,24.6,15.2,85,35,32,12,0.0,0.0,0.0,0.0
2017-07-09,27.6,15.3,82,39,35,4,0.2,0.2,0.0,0.0
2017-07-10,25.5,18.0,92,53,27,5,0.0,0.0,0.0,0.0
2017-07-11,29.2,17.2,94,49,19,0,0.0,0.0,0.0,0.0
2017-07-12,27.0,19.2,89,71,21,1,0.6,0.6,0.0,0.0
2017-07-13,21.7,15.8,94,81,21,5,2.2,2.2,0.0,0.0
2017-07-14,27.8,17.4,93,54,30,2,0.6,0.6,0.0,0.0
2017-07-15,27.8,18.0,80,40,28,7,0.0,0.0,0.0,0.0
2017-07-16,27.5,16.9,87,50,24,3,0.0,0.0,0.0,0.0
2017-07-17,25.9,19.3,91,62,18,4,0.0,0.0,0.0,0.0
2017-07-18,28.1,17.4,86,39,21,2,0.0,0.0,0.0,0.0
2017-07-19,31.8,18.7,82,45,27,2,0.0,0.0,0.0,0.0
2017-07-20,24.8,15.8,92,52,24,4,19.4,19.4,0.0,0.0
2017-07-21,29.7,18.8,89,35,32,4,0.0,0.0,0.0,0.0
2017-07-22,23.8,20.3,85,61,10,2,2.4,2.4,0.0,0.0
2017-07-23,24.4,20.2,91,60,21,3,0.0,0.0,0.0,0.0
2017-07-24,22.1,16.0,88,65,31,3,0.0,0.0,0.0,0.0
2017-07-25,23.0,15.4,79,54,23,4,0.0,0.0,0.0,0.0
2017-07-26,21.7,14.8,91,64,16,3,2.6,2.6,0.0,0.0
2017-07-27,27.1,17.9,92,50,25,4,5.4,5.4,0.0,0.0
2017-07-28,22.7,15.9,86,34,25,10,0.0,0.0,0.0,0.0
2017-07-29,27.5,15.3,86,44,29,16,0.0,0.0,0.0,0.0
2017-07-30,30.4,18.1,69,31,26,11,0.0,0.0,0.0,0.0
2017-07-31,31.3,17.0,77,43,23,5,2.0,2.0,0.0,0.0
2017-08-01,28.6,18.1,96,54,21,4,13.4,13.4,0.0,0.0
2017-08-02,29.6,18.9,84,46,28,3,0.2,0.2,0.0,0.0
2017-08-03,27.3,18.4,93,61,21,4,0.4,0.4,0.0,0.0
2017-08-04,26.4,15.6,94,64,29,7,29.6,29.6,0.0,0.0
2017-08-05,21.6,12.7,85,44,45,9,0.2,0.2,0.0,0.0
2017-08-06,26.0,11.8,84,41,25,7,0.0,0.0,0.0,0.0
2017-08-07,21.7,14.4,85,61,18,2,0.4,0.4,0.0,0.0
2017-08-08,25.9,13.4,89,40,27,9,0.0,0.0,0.0,0.0
2017-08-09,28.8,16.2,79,38,31,4,0.0,0.0,0.0,0.0
2017-08-10,27.0,17.6,79,47,22,1,0.0,0.0,0.0,0.0
2017-08-11,25.0,17.2,89,63,22,5,2.2,2.2,0.0,0.0
2017-08-12,25.7,16.4,91,56,30,3,0.4,0.4,0.0,0.0
2017-08-13,26.6,13.4,88,39,17,6,0.0,0.0,0.0,0.0
2017-08-14,26.1,16.7,87,45,15,0,0.0,0.0,0.0,0.0
2017-08-15,27.5,16.2,89,42,25,2,1.4,1.4,0.0,0.0
2017-08-16,23.9,16.2,85,64,17,4,0.0,0.0,0.0,0.0
2017-08-17,23.7,16.8,95,62,21,4,14.6,14.6,0.0,0.0
2017-08-18,26.8,19.9,97,63,34,4,0.0,0.0,0.0,0.0
2017-08-19,24.6,16.4,87,58,35,10,0.0,0.0,0.0,0.0
2017-08-20,28.6,15.6,86,47,24,3,0.0,0.0,0.0,0.0
2017-08-21,30.0,18.6,75,52,19,3,0.0,0.0,0.0,0.0
2017-08-22,26.3,14.2,90,62,48,5,8.0,8.0,0.0,0.0
2017-08-23,23.3,11.7,88,39,35,13,0.0,0.0,0.0,0.0
2017-08-24,20.4,10.8,89,49,25,8,0.0,0.0,0.0,0.0
2017-08-25,21.7,11.0,79,33,21,6,0.0,0.0,0.0,0.0
2017-08-26,22.4,10.3,73,40,16,4,0.0,0.0,0.0,0.0
2017-08-27,22.8,10.7,80,40,25,2,0.0,0.0,0.0,0.0
2017-08-28,23.0,15.8,84,52,23,5,0.0,0.0,0.0,0.0
2017-08-29,23.1,15.2,77,52,19,8,0.0,0.0,0.0,0.0
2017-08-30,24.7,13.3,85,52,17,2,0.2,0.2,0.0,0.0
2017-08-31,19.3,9.7,92,46,40,12,3.8,3.8,0.0,0.0
2017-09-01,18.0,7.4,81,39,18,7,0.0,0.0,0.0,0.0
2017-09-02,20.0,7.3,86,47,27,4,0.0,0.0,0.0,0.0
2017-09-03,21.4,14.3,96,49,37,3,8.8,8.8,0.0,0.0
2017-09-04,26.7,13.9,91,44,43,7,8.6,8.6,0.0,0.0
2017-09-05,21.4,12.7,92,53,27,3,4.6,4.6,0.0,0.0
2017-09-06,21.0,11.0,85,48,20,3,0.0,0.0,0.0,0.0
2017-09-07,20.3,9.6,90,49,37,6,4.2,4.2,0.0,0.0
2017-09-08,18.5,9.5,88,50,30,12,0.0,0.0,0.0,0.0
2017-09-09,17.9,7.7,86,44,25,4,0.0,0.0,0.0,0.0
2017-09-10,19.1,8.2,81,40,14,1,0.0,0.0,0.0,0.0
2017-09-11,22.6,8.4,84,24,11,2,0.0,0.0,0.0,0.0
2017-09-12,24.4,9.8,86,37,14,1,0.0,0.0,0.0,0.0
2017-09-13,24.9,11.4,86,43,16,3,0.0,0.0,0.0,0.0
2017-09-14,27.6,15.4,90,47,28,3,0.0,0.0,0.0,0.0
2017-09-15,26.2,17.1,90,55,16,2,0.0,0.0,0.0,0.0
2017-09-16,27.3,15.0,90,47,16,1,0.0,0.0,0.0,0.0
2017-09-17,26.9,15.2,89,55,18,3,0.0,0.0,0.0,0.0
2017-09-18,27.7,15.8,94,59,18,1,0.0,0.0,0.0,0.0
2017-09-19,27.3,18.6,94,60,16,2,0.0,0.0,0.0,0.0
2017-09-20,25.8,17.9,93,65,21,4,0.0,0.0,0.0,0.0
2017-09-21,27.4,15.8,85,49,18,3,0.0,0.0,0.0,0.0
2017-09-22,27.1,16.7,87,40,17,1,0.0,0.0,0.0,0.0
2017-09-23,33.1,17.7,71,35,14,1,0.0,0.0,0.0,0.0
2017-09-24,33.6,19.4,85,41,13,2,0.0,0.0,0.0,0.0
2017-09-25,31.5,20.1,80,46,15,1,0.0,0.0,0.0,0.0
2017-09-26,31.1,20.0,83,50,20,1,0.0,0.0,0.0,0.0
2017-09-27,30.2,13.8,80,49,40,2,0.0,0.0,0.0,0.0
2017-09-28,18.9,8.2,68,39,26,9,0.0,0.0,0.0,0.0
2017-09-29,18.2,8.3,92,56,49,1,3.6,3.6,0.0,0.0
2017-09-30,15.0,6.0,84,38,30,3,0.0,0.0,0.0,0.0
2017-10-01,17.6,4.1,83,43,13,3,0.0,0.0,0.0,0.0
2017-10-02,20.0,6.9,86,38,21,0,0.0,0.0,0.0,0.0
2017-10-03,24.0,7.9,90,42,18,1,0.0,0.0,0.0,0.0
2017-10-04,26.5,11.4,89,51,37,6,3.6,3.6,0.0,0.0
2017-10-05,23.2,8.6,93,29,33,1,0.0,0.0,0.0,0.0
2017-10-06,21.1,13.5,88,54,12,1,1.4,1.4,0.0,0.0
2017-10-07,27.5,16.8,97,50,27,8,4.8,4.8,0.0,0.0
2017-10-08,24.9,16.8,89,40,34,3,0.6,0.6,0.0,0.0
2017-10-09,22.0,13.9,95,69,13,4,11.8,11.8,0.0,0.0
2017-10-10,23.0,11.2,94,36,24,4,0.0,0.0,0.0,0.0
2017-10-11,13.5,7.5,87,58,30,11,2.8,2.8,0.0,0.0
2017-10-12,15.0,8.0,86,68,28,12,0.0,0.0,0.0,0.0
2017-10-13,18.8,12.2,93,76,16,1,0.4,0.4,0.0,0.0
2017-10-14,18.8,12.1,96,73,14,2,8.8,8.8,0.0,0.0
2017-10-15,24.4,7.5,96,68,53,10,7.8,7.8,0.0,0.0
2017-10-16,10.4,2.8,81,43,27,3,0.0,0.0,0.0,0.0
2017-10-17,19.6,2.5,76,34,34,3,0.0,0.0,0.0,0.0
2017-10-18,21.8,10.2,73,36,28,3,0.0,0.0,0.0,0.0
2017-10-19,20.9,7.3,75,39,34,8,0.0,0.0,0.0,0.0
2017-10-20,22.0,7.4,67,25,22,2,0.0,0.0,0.0,0.0
2017-10-21,21.1,9.7,90,50,14,3,0.0,0.0,0.0,0.0
2017-10-22,22.6,8.5,93,52,20,2,0.0,0.0,0.0,0.0
2017-10-23,19.5,14.3,89,69,24,6,9.2,9.2,0.0,0.0
2017-10-24,16.8,8.5,93,48,45,13,1.0,1.0,0.0,0.0
2017-10-25,12.2,2.4,79,49,28,8,0.0,0.0,0.0,0.0
2017-10-26,12.1,1.7,85,47,24,5,0.0,0.0,0.0,0.0
2017-10-27,14.9,2.7,88,55,25,1,0.0,0.0,0.0,0.0
2017-10-28,12.0,2.8,92,74,24,1,5.4,5.4,0.0,0.0
2017-10-29,8.7,3.9,80,58,26,3,0.0,0.0,0.0,0.0
2017-10-30,9.2,4.6,80,54,48,21,0.0,0.0,0.0,0.0
2017-10-31,8.1,3.1,77,52,41,8,0.2,0.2,0.0,0.0
2017-11-01,7.2,3.8,92,52,14,2,1.6,1.6,0.0,0.0
2017-11-02,15.9,5.8,96,80,28,1,11.0,11.0,0.0,0.0
2017-11-03,11.7,1.9,92,52,35,3,2.0,2.0,0.0,0.0
2017-11-04,7.0,0.7,88,64,30,1,1.6,1.6,0.0,0.0
2017-11-05,15.6,6.2,97,89,23,5,14.8,14.8,0.0,0.0
2017-11-06,11.7,3.7,85,49,34,13,0.0,0.0,0.0,0.0
2017-11-07,7.2,0.0,75,52,17,1,0.0,0.0,0.0,0.0
2017-11-08,8.4,-1.2,77,43,22,3,0.0,0.0,0.0,0.0
2017-11-09,8.9,-4.7,83,48,44,4,0.6,0.6,0.0,0.0
2017-11-10,-3.4,-10.1,65,43,52,14,0.0,0.0,0.0,1.0
2017-11-11,1.2,-8.2,69,51,18,1,0.0,0.0,0.0,1.0
2017-11-12,4.8,0.6,90,51,18,1,1.0,1.0,0.0,0.0
2017-11-13,5.4,1.4,93,68,15,1,0.6,0.6,0.0,0.0
2017-11-14,7.2,2.4,82,50,11,1,0.0,0.0,0.0,0.0
2017-11-15,7.8,2.4,92,62,22,4,2.4,2.4,0.0,0.0
2017-11-16,8.0,-0.4,93,62,41,13,0.6,0.6,0.0,0.0
2017-11-17,3.1,-2.4,77,53,32,1,0.0,0.0,0.0,0.0
2017-11-18,7.9,1.8,96,74,36,4,19.0,19.0,0.0,0.0
2017-11-19,4.6,-2.8,93,57,43,8,0.8,2.0,1.2,0.0
2017-11-20,6.7,-1.1,72,56,29,13,0.0,0.0,0.0,0.0
2017-11-21,11.7,2.7,81,48,43,16,0.0,0.0,0.0,0.0
2017-11-22,2.7,-3.2,72,47,34,8,0.0,0.0,0.0,0.0
2017-11-23,3.5,-1.4,67,45,25,8,0.0,0.0,0.0,0.0
2017-11-24,11.6,0.0,69,40,37,8,0.0,0.0,0.0,0.0
2017-11-25,10.3,0.6,88,44,40,13,1.0,1.0,0.0,0.0
2017-11-26,3.3,0.0,87,58,36,12,0.0,0.0,0.0,0.0
2017-11-27,4.0,-0.9,78,55,27,7,0.0,0.0,0.0,0.0
2017-11-28,17.1,0.7,88,32,40,6,0.0,0.0,0.0,0.0
2017-11-29,10.0,-0.6,81,42,41,7,0.0,0.0,0.0,0.0
2017-11-30,6.8,-3.5,89,74,25,3,1.6,1.6,0.0,0.0
2017-12-01,8.3,1.1,79,50,21,3,0.0,0.0,0.0,0.0
2017-12-02,7.3,-1.3,89,64,13,1,0.0,0.0,0.0,0.0
2017-12-03,8.0,-1.6,97,71,16,3,0.0,0.0,0.0,0.0
2017-12-04,9.0,-2.4,93,61,21,1,3.8,3.8,0.0,0.0
2017-12-05,11.6,-0.8,91,46,41,13,3.8,3.8,0.0,0.0
2017-12-06,3.3,-2.4,61,37,43,24,0.0,0.0,0.0,0.0
2017-12-07,0.8,-3.9,75,52,39,15,0.0,0.0,0.0,0.0
2017-12-08,1.4,-3.8,62,44,37,14,0.0,0.0,0.0,0.0
2017-12-09,1.0,-4.1,86,45,18,4,0.0,0.0,0.0,0.0
2017-12-10,-1.6,-4.0,81,60,34,13,0.0,0.2,0.4,0.0
2017-12-11,-2.7,-7.2,89,64,20,1,0.0,3.0,5.6,0.0
2017-12-12,-2.6,-11.7,91,56,39,8,0.0,4.2,5.6,10.0
2017-12-13,-7.3,-12.9,79,51,28,8,0.0,1.0,1.4,7.0
2017-12-14,-6.3,-15.8,79,50,34,2,0.0,0.0,0.0,4.0
2017-12-15,-4.0,-11.9,83,65,36,9,0.0,0.2,0.2,3.0
2017-12-16,-4.0,-10.3,76,59,24,11,0.0,0.2,0.2,2.0
2017-12-17,-6.4,-13.5,82,51,14,4,0.0,0.0,0.0,2.0
2017-12-18,3.7,-7.1,92,77,17,3,1.4,2.4,0.4,2.0
2017-12-19,7.4,0.8,90,58,44,16,0.0,0.0,0.0,0.0
2017-12-20,2.5,-4.2,68,50,43,9,0.0,0.0,0.0,0.0
2017-12-21,-2.6,-4.9,88,64,17,5,0.0,3.0,4.0,4.0
2017-12-22,-3.4,-6.0,89,80,26,8,0.0,2.6,3.0,6.0
2017-12-23,1.4,-5.6,93,69,26,2,0.0,3.4,3.6,6.0
2017-12-24,-2.0,-9.7,89,65,19,3,0.0,8.4,8.8,9.0
2017-12-25,-4.2,-12.1,87,56,50,16,0.0,0.8,1.0,17.0
2017-12-26,-11.5,-17.3,71,53,40,17,0.0,0.0,0.0,16.0
2017-12-27,-11.3,-19.7,74,54,24,12,0.0,0.0,0.0,15.0
2017-12-28,-12.5,-22.5,74,51,12,2,0.0,0.0,0.0,12.0
2017-12-29,-8.4,-16.1,82,61,20,4,0.0,3.0,4.5,7.0
2017-12-30,-7.3,-19.2,77,59,34,10,0.0,0.4,0.4,12.0
2017-12-31,-14.5,-22.6,68,53,23,1,0.0,0.0,0.0,12.0
2018-01-01,-8.7,-21.3,77,57,37,2,0.0,0.0,0.0,11.0
2018-01-02,-7.8,-13.1,80,63,39,10,0.0,1.0,1.0,11.0
2018-01-03,-6.3,-13.5,75,44,31,10,0.0,0.0,0.0,10.0
2018-01-04,-8.9,-20.5,76,55,42,8,0.0,0.0,0.0,9.0
2018-01-05,-15.0,-23.0,67,48,40,11,0.0,0.0,0.0,8.0
2018-01-06,-16.4,-23.5,68,51,18,7,0.0,0.0,0.0,7.0
2018-01-07,-2.0,-20.9,71,53,29,4,0.2,0.4,0.2,7.0
2018-01-08,2.2,-2.6,90,67,35,13,0.6,4.2,4.0,9.0
2018-01-09,0.6,-2.5,75,63,29,1,0.0,0.0,0.0,7.0
2018-01-10,6.6,-4.9,95,65,15,3,2.6,2.6,0.0,6.0
2018-01-11,12.6,4.5,95,71,23,6,7.0,7.0,0.0,2.0
2018-01-12,12.2,-12.6,96,69,51,9,10.2,14.2,3.4,3.0
2018-01-13,-11.6,-16.9,69,51,44,7,0.0,0.0,0.0,3.0
2018-01-14,-6.5,-17.3,75,50,22,2,0.0,0.0,0.0,1.0
2018-01-15,-6.5,-9.0,86,59,32,12,0.0,3.8,4.4,1.0
2018-01-16,-3.1,-10.3,86,55,19,3,0.0,1.4,1.6,5.0
2018-01-17,-5.5,-14.4,83,57,33,9,0.0,0.4,0.4,5.0
2018-01-18,-4.1,-9.1,76,66,24,10,0.0,0.0,0.0,7.0
2018-01-19,2.0,-6.4,70,56,33,10,0.0,0.0,0.0,5.0
2018-01-20,6.2,-0.3,82,61,26,4,0.0,0.0,0.0,3.0
2018-01-21,4.2,-2.0,94,73,18,1,1.0,1.0,0.0,0.0
2018-01-22,2.4,0.6,96,95,23,5,14.4,14.4,0.0,0.0
2018-01-23,7.1,-5.2,96,69,40,3,3.4,3.4,0.0,0.0
2018-01-24,-4.9,-10.8,70,50,39,13,0.0,0.0,0.0,0.0
2018-01-25,-2.5,-11.2,71,41,19,3,0.0,0.0,0.0,0.0
2018-01-26,5.7,-2.6,83,58,20,2,0.0,0.0,0.0,0.0
2018-01-27,9.6,0.3,86,45,43,8,1.6,1.6,0.0,0.0
2018-01-28,5.2,-3.0,75,58,25,4,0.0,0.0,0.0,0.0
2018-01-29,-1.9,-6.7,86,64,29,9,0.0,5.2,5.2,0.0
2018-01-30,-6.5,-15.4,84,49,39,7,0.0,0.4,0.4,5.0
2018-01-31,2.1,-15.1,79,51,26,2,0.0,0.8,0.8,3.0
2018-02-01,4.6,-10.4,77,57,43,5,0.0,0.0,0.0,3.0
2018-02-02,-9.5,-15.7,70,38,34,10,0.0,0.0,0.0,0.0
2018-02-03,-2.3,-10.9,87,63,27,8,0.0,1.8,1.8,0.0
2018-02-04,1.5,-9.0,92,57,49,4,0.2,5.0,5.2,3.0
2018-02-05,-7.8,-14.1,71,55,36,15,0.0,0.0,0.0,4.0
2018-02-06,-4.8,-11.3,77,52,34,5,0.0,0.2,0.2,3.0
2018-02-07,-4.8,-13.2,85,63,27,6,0.0,6.6,7.4,3.0
2018-02-08,-6.6,-13.1,81,55,40,9,0.0,0.0,0.0,9.0
2018-02-09,-5.3,-10.9,87,74,18,6,0.0,6.0,6.8,9.0
2018-02-10,-4.4,-6.7,87,79,17,8,0.0,5.6,6.4,14.0
2018-02-11,-1.3,-7.2,89,75,33,7,0.0,3.4,1.0,19.0
2018-02-12,-3.0,-12.2,75,49,27,9,0.0,0.0,0.0,18.0
2018-02-13,-2.2,-14.1,75,61,16,2,0.0,0.0,0.0,16.0
2018-02-14,5.2,-4.2,83,59,26,2,0.0,0.0,0.0,14.0
2018-02-15,8.0,2.6,94,77,26,6,0.0,0.0,0.0,6.0
2018-02-16,3.3,-7.2,87,45,43,7,0.0,0.0,0.0,0.0
2018-02-17,-0.4,-7.7,76,59,23,6,0.0,0.0,0.0,0.0
2018-02-18,4.2,-3.5,81,44,21,7,0.0,0.0,0.0,0.0
2018-02-19,4.2,-2.8,96,70,14,4,13.4,13.4,0.0,0.0
2018-02-20,16.5,2.8,97,86,34,1,7.6,7.6,0.0,0.0
2018-02-21,14.6,-2.3,93,58,36,2,8.0,8.0,0.0,0.0
