date,avg_hourly_temperature,max_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,min_relative_humidity,max_wind_speed,avg_hourly_wind_speed,min_wind_speed,max_pressure_sea,avg_hourly_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,min_visibility,cooldegdays,precipitation,rain,snow,snow_on_ground
1990-01,-0.563225806451613,2.7516129032258063,-4.345161290322579,,-9.535714285714286,90.61290322580645,79.3193548387097,66.58064516129032,32.96774193548387,18.838064516129034,6.032258064516129,101.97258064516134,101.38161290322581,100.75322580645161,99.77806451612904,99.2093548387097,98.60967741935485,29548.387096774193,18858.948387096774,7948.387096774193,0.0,1.1838709677419355,0.7451612903225806,0.4129032258064516,1.6129032258064515
1990-02,-3.3674999999999993,0.9607142857142851,-8.007142857142858,,-14.115384615384615,89.42857142857143,75.48214285714288,59.464285714285715,30.535714285714285,17.1125,4.714285714285714,102.50071428571428,101.9475,101.30464285714287,100.25785714285713,99.74000000000001,99.13142857142857,32635.714285714286,20645.83214285714,8228.57142857143,0.0,2.7464285714285714,1.6785714285714286,0.9285714285714286,5.678571428571429
1990-03,0.7293548387096772,5.0516129032258075,-3.8451612903225807,25.0,-12.2,88.16129032258064,74.1032258064516,58.225806451612904,26.548387096774192,15.021612903225806,4.354838709677419,102.63451612903228,102.251935483871,101.87032258064518,100.4316129032258,100.0716129032258,99.70806451612904,31193.548387096773,20908.209677419356,12270.967741935483,0.0,0.925806451612903,0.796774193548387,0.14193548387096774,1.3548387096774193
1990-04,8.484666666666667,13.723333333333334,2.76,32.0,-8.2,86.93333333333334,69.06,50.7,30.366666666666667,17.614333333333335,6.366666666666666,101.87866666666666,101.51466666666667,101.14933333333333,99.75133333333335,99.40900000000002,99.05533333333332,31170.0,21268.053333333337,11796.666666666666,0.59,1.7666666666666666,1.6933333333333331,0.08666666666666667,0.0
1990-05,11.761935483870968,17.30645161290322,5.893548387096775,26.0,,87.58064516129032,64.67096774193548,43.61290322580645,28.096774193548388,15.430967741935477,2.4516129032258065,101.69290322580643,101.34548387096774,101.00161290322579,99.58999999999997,99.2674193548387,98.93451612903225,36680.645161290326,25877.55483870968,12980.645161290322,0.03870967741935484,2.7935483870967746,2.7935483870967746,0.0,0.0
1990-06,18.812333333333335,24.573333333333334,12.726666666666667,30.19047619047619,,88.53333333333333,66.57,45.4,27.866666666666667,15.493,3.7666666666666666,101.50833333333334,101.18433333333334,100.86733333333336,99.46033333333331,99.15899999999998,98.856,35203.333333333336,23937.366666666672,11250.0,1.7133333333333334,2.313333333333333,2.313333333333333,0.0,0.0
1990-07,21.099354838709676,26.612903225806452,15.093548387096778,32.2,,86.35483870967742,65.43870967741935,45.45161290322581,26.193548387096776,14.46967741935484,3.096774193548387,101.88129032258067,101.62451612903224,101.37290322580644,99.84096774193547,99.6074193548387,99.36387096774195,36187.096774193546,25538.303225806456,13716.129032258064,2.9645161290322584,2.2064516129032254,2.2064516129032254,0.0,0.0
1990-08,20.34935483870968,25.709677419354833,14.864516129032262,30.928571428571427,,92.6774193548387,74.04193548387096,53.70967741935484,21.451612903225808,11.549032258064516,2.806451612903226,101.92,101.73193548387098,101.55935483870971,99.87870967741937,99.70709677419353,99.54709677419355,31864.516129032258,21474.46129032258,10674.193548387097,2.390322580645162,3.6322580645161286,3.6322580645161286,0.0,0.0
1990-09,15.312666666666667,20.763333333333335,9.806666666666668,30.545454545454547,,93.93333333333334,77.15333333333334,56.6,23.7,13.043,2.933333333333333,101.92699999999999,101.54866666666663,101.20399999999998,99.83999999999997,99.492,99.161,30946.666666666668,20847.63666666666,10650.0,0.7166666666666668,1.4266666666666665,1.4266666666666665,0.0,0.0
1990-10,9.535806451612906,14.554838709677421,4.261290322580645,28.0,-5.5,91.45161290322581,75.43870967741935,56.45161290322581,27.548387096774192,16.163225806451614,4.193548387096774,102.02193548387096,101.63129032258067,101.18612903225808,99.89354838709676,99.53225806451613,99.1122580645161,36067.74193548387,23860.619354838713,13690.322580645161,0.12580645161290321,2.832258064516129,2.832258064516129,0.0,0.0
1990-11,4.607333333333333,9.32333333333333,-0.23666666666666666,,-6.9375,91.16666666666667,75.92333333333335,59.266666666666666,30.3,16.692999999999998,5.766666666666667,102.12733333333334,101.67766666666667,101.16466666666669,99.95666666666666,99.53999999999996,99.054,31840.0,20940.286666666663,9786.666666666666,0.0,1.3200000000000005,1.2866666666666668,0.05333333333333333,0.03333333333333333
1990-12,-0.779032258064516,3.270967741935484,-5.167741935483869,,-11.923076923076923,91.0,79.49354838709678,66.16129032258064,28.225806451612904,16.679354838709678,4.225806451612903,102.51193548387097,101.89129032258064,101.21645161290323,100.28870967741935,99.70709677419356,99.06806451612906,30251.612903225807,18730.38709677419,7516.129032258064,0.0,3.6387096774193552,2.629032258064516,0.9290322580645161,1.935483870967742
1991-01,-5.51516129032258,-1.6709677419354836,-9.693548387096774,,-17.275862068965516,89.45161290322581,78.10322580645165,64.58064516129032,30.870967741935484,18.4258064516129,7.451612903225806,102.48516129032255,102.0048387096774,101.49645161290324,100.22806451612902,99.77999999999999,99.29903225806453,29112.90322580645,18300.270967741933,8029.032258064516,0.0,1.0838709677419354,0.3645161290322581,0.7935483870967742,4.935483870967742
1991-02,-2.267142857142857,1.8821428571428562,-6.7178571428571425,,-13.541666666666666,90.39285714285714,77.1857142857143,62.392857142857146,28.107142857142858,16.63714285714286,4.857142857142857,102.05999999999999,101.6264285714286,101.20178571428573,99.83821428571432,99.43642857142855,99.03285714285717,27592.85714285714,17821.574999999997,5675.0,0.0,0.8392857142857143,0.10357142857142856,0.8571428571428571,2.7857142857142856
1991-03,1.3167741935483872,6.058064516129031,-2.8096774193548395,,-9.681818181818182,87.41935483870968,71.91935483870968,54.61290322580645,28.838709677419356,17.22709677419355,6.612903225806452,101.7551612903226,101.25193548387097,100.7232258064516,99.57354838709678,99.09870967741935,98.59,31980.645161290322,22766.13225806451,12412.90322580645,0.0,3.164516129032258,2.838709677419355,0.30322580645161284,0.5483870967741935
1991-04,8.579666666666668,13.436666666666667,3.8733333333333326,27.333333333333332,-6.25,87.2,69.36333333333332,50.6,26.9,15.227,4.933333333333334,102.01000000000002,101.635,101.28633333333336,99.87933333333332,99.528,99.18633333333334,32850.0,21586.84,10813.333333333334,0.12666666666666668,3.8466666666666667,3.8233333333333333,0.013333333333333334,0.0
1991-05,16.32161290322581,22.32580645161291,10.29677419354839,32.294117647058826,,87.83870967741936,67.80645161290325,48.354838709677416,23.903225806451612,11.43741935483871,1.935483870967742,102.02064516129032,101.71064516129029,101.40645161290323,99.9425806451613,99.65774193548386,99.36451612903225,31877.41935483871,21172.580645161295,10519.354838709678,1.725806451612903,2.6967741935483875,2.6967741935483875,0.0,0.0
1991-06,20.400333333333332,26.173333333333336,13.809999999999999,30.695652173913043,,82.3,60.563333333333325,42.36666666666667,24.7,14.154,3.1,101.8823333333333,101.64300000000001,101.40066666666667,99.831,99.61999999999998,99.39100000000002,35386.666666666664,27487.356666666674,17300.0,2.603333333333333,0.8133333333333332,0.8133333333333332,0.0,0.0
1991-07,21.971290322580646,27.522580645161298,15.809677419354836,31.642857142857142,,87.2258064516129,63.63548387096774,42.61290322580645,24.29032258064516,12.717741935483874,1.1935483870967742,101.63580645161288,101.40258064516132,101.19516129032257,99.60451612903223,99.39612903225806,99.19967741935483,34374.1935483871,25687.23870967741,15838.709677419354,3.6935483870967745,2.935483870967742,2.935483870967742,0.0,0.0
1991-08,20.96,26.593548387096774,15.545161290322582,31.5,,89.80645161290323,70.05483870967741,50.32258064516129,24.677419354838708,13.265161290322576,2.5161290322580645,101.91129032258065,101.65838709677418,101.41548387096775,99.86838709677421,99.63870967741933,99.40935483870967,31970.967741935485,24160.490322580645,14735.483870967742,3.1451612903225805,2.948387096774194,2.948387096774194,0.0,0.0
1991-09,15.370666666666661,21.000000000000007,8.703333333333335,30.916666666666668,-2.0,88.86666666666666,66.92999999999999,44.8,25.733333333333334,12.787333333333338,1.8,102.2483333333333,101.90566666666669,101.54300000000002,100.15366666666665,99.841,99.49666666666667,36116.666666666664,27657.36,18543.333333333332,1.0833333333333333,1.7366666666666668,1.7366666666666668,0.0,0.0
1991-10,10.445161290322583,15.403225806451614,5.322580645161291,26.5,-5.0,89.19354838709677,71.73548387096773,51.61290322580645,25.967741935483872,13.800645161290323,2.806451612903226,102.06387096774192,101.76645161290324,101.46935483870969,99.9425806451613,99.67032258064513,99.39225806451613,31564.516129032258,21915.78064516129,12864.516129032258,0.03870967741935484,1.493548387096774,1.493548387096774,0.0,0.0
1991-11,2.451,6.386666666666667,-1.5233333333333334,,-8.25,90.63333333333334,77.50000000000001,63.63333333333333,28.1,15.796999999999999,5.066666666666666,102.34166666666665,101.96466666666666,101.56400000000001,100.15166666666666,99.80566666666667,99.42566666666669,28813.333333333332,19749.296666666665,10466.666666666666,0.0,1.8766666666666667,1.4166666666666667,0.6066666666666667,0.5666666666666667
1991-12,-2.0419354838709682,2.193548387096774,-6.8838709677419345,,-13.461538461538462,91.03225806451613,79.82903225806454,65.93548387096774,29.516129032258064,14.690322580645166,2.0,102.4706451612903,101.95000000000002,101.27645161290322,100.24387096774196,99.75451612903225,99.11129032258064,30835.483870967742,19988.983870967742,7545.1612903225805,0.0,1.4419354838709675,0.43225806451612897,1.096774193548387,3.4838709677419355
1992-01,-3.9522580645161294,-0.7741935483870964,-7.590322580645162,,-14.666666666666666,92.96774193548387,83.1677419354839,72.25806451612904,26.580645161290324,15.258709677419354,4.290322580645161,102.04935483870969,101.55225806451615,101.04645161290324,99.81548387096774,99.34903225806453,98.86741935483872,25154.83870967742,16532.267741935484,5487.096774193548,0.0,1.2000000000000002,0.4387096774193549,0.8580645161290321,6.548387096774194
1992-02,-3.5062068965517237,-0.0068965517241376005,-7.796551724137932,,-13.777777777777779,91.86206896551724,81.15172413793104,69.10344827586206,25.586206896551722,13.37655172413793,2.586206896551724,102.25344827586206,101.67896551724135,101.11103448275863,100.01586206896552,99.47793103448276,98.9368965517241,28496.55172413793,19176.575862068967,8517.241379310344,0.0,1.206896551724138,0.8137931034482758,0.34482758620689646,1.8620689655172413
1992-03,-1.0770967741935487,3.535483870967742,-5.777419354838709,,-13.16,89.61290322580645,73.74193548387093,55.25806451612903,27.225806451612904,15.028709677419352,4.612903225806452,101.8922580645161,101.50225806451614,101.13225806451614,99.68709677419356,99.32290322580646,98.96870967741935,31325.8064516129,21595.029032258062,11522.58064516129,0.0,0.6999999999999998,0.532258064516129,0.21290322580645163,0.16129032258064516
1992-04,5.372333333333333,9.926666666666666,1.1700000000000002,,-8.2,90.2,72.01000000000003,53.166666666666664,26.0,13.211333333333336,2.1333333333333333,102.00533333333334,101.64633333333336,101.302,99.85133333333332,99.51600000000002,99.1846666666667,29476.666666666668,21161.76333333333,11823.333333333334,0.0,4.46,4.446666666666667,0.020000000000000004,0.06666666666666667
1992-05,12.608709677419354,18.348387096774193,6.258064516129032,28.0,,87.90322580645162,66.6774193548387,46.03225806451613,23.580645161290324,10.67741935483871,1.096774193548387,102.18290322580647,101.8964516129032,101.59193548387097,100.07258064516131,99.81258064516129,99.51903225806451,32645.16129032258,23703.354838709674,13745.161290322581,0.1032258064516129,2.248387096774194,2.248387096774194,0.0,0.0
1992-06,16.749333333333336,22.600000000000005,10.113333333333333,28.066666666666666,,86.36666666666666,64.53333333333333,45.03333333333333,23.633333333333333,12.036666666666664,2.433333333333333,101.52933333333334,101.29266666666665,101.07000000000002,99.461,99.25033333333334,99.04766666666667,33090.0,24649.856666666667,15526.666666666666,0.6033333333333334,1.24,1.24,0.0,0.0
1992-07,18.084516129032263,22.88709677419355,13.129032258064512,28.42105263157895,,92.16129032258064,74.6774193548387,54.774193548387096,22.161290322580644,10.162580645161288,0.9354838709677419,101.58548387096775,101.32709677419354,101.06741935483873,99.53645161290324,99.29451612903226,99.04,35745.16129032258,25138.312903225804,13512.90322580645,0.7806451612903227,4.338709677419355,4.338709677419355,0.0,0.0
1992-08,17.939354838709672,22.980645161290322,12.790322580645162,29.842105263157894,,93.74193548387096,76.94193548387098,57.61290322580645,22.258064516129032,10.519354838709678,0.8064516129032258,101.98516129032257,101.72999999999998,101.47774193548388,99.92451612903224,99.68870967741933,99.4525806451613,31558.064516129034,22693.687096774196,12677.41935483871,1.0354838709677419,4.9806451612903215,4.9806451612903215,0.0,0.0
1992-09,15.042666666666669,20.18,9.103333333333332,31.0,,94.73333333333333,78.39666666666668,58.166666666666664,24.766666666666666,11.295333333333334,1.2,102.26766666666664,101.92499999999998,101.55566666666668,100.17099999999996,99.85900000000001,99.50766666666665,31860.0,21627.64,11536.666666666666,0.7733333333333333,3.28,3.28,0.0,0.0
1992-10,7.490645161290322,12.506451612903225,2.274193548387097,28.0,-4.142857142857143,93.90322580645162,77.41612903225807,56.903225806451616,25.258064516129032,12.043870967741935,1.935483870967742,102.09870967741936,101.76387096774191,101.40645161290324,99.95516129032256,99.64612903225809,99.30290322580647,31870.967741935485,21981.78064516129,11603.225806451614,0.0,2.129032258064516,2.103225806451613,0.012903225806451613,0.0
1992-11,3.0393333333333334,5.873333333333334,-0.29666666666666686,,-7.071428571428571,94.1,83.58999999999999,70.6,25.9,13.615333333333334,3.033333333333333,102.296,101.865,101.39200000000001,100.11833333333331,99.71133333333334,99.25466666666665,26183.333333333332,17848.883333333335,8150.0,0.0,3.5733333333333333,3.146666666666667,0.45333333333333337,0.8333333333333334
1992-12,-1.325161290322581,1.3806451612903223,-4.619354838709677,,-11.25,91.96774193548387,81.44193548387098,68.3225806451613,24.806451612903224,13.690000000000003,2.6774193548387095,102.43741935483871,101.91741935483871,101.35258064516127,100.22225806451613,99.72967741935484,99.18451612903225,27380.645161290322,17497.30322580645,7541.935483870968,0.0,2.1451612903225805,0.7709677419354838,1.3741935483870968,4.516129032258065
1993-01,-3.560322580645162,-0.132258064516129,-7.7612903225806456,,-14.607142857142858,90.96774193548387,78.81935483870969,65.61290322580645,28.387096774193548,15.838064516129032,4.387096774193548,102.64645161290322,102.14290322580645,101.54387096774191,100.40516129032255,99.93,99.35935483870968,28167.74193548387,18792.07419354839,8106.451612903225,0.0,2.1967741935483875,1.2935483870967743,0.9580645161290323,3.4838709677419355
