date,avg_hourly_temperature,max_temperature,min_temperature,precipitation,avg_hourly_wind_speed,avg_hourly_pressure_station,rain,snow,max_humidex,min_windchill,avg_hourly_relative_humidity,avg_hourly_pressure_sea,snow_on_ground
1991-03-16,2.96,11.2,-4.0,0.0,12.12,100.63,0.0,0.0,,-7.0,60.2,102.81,0.0
1991-03-17,4.48,11.0,-4.0,0.0,8.62,100.17,0.0,0.0,,-7.0,48.6,102.32,0.0
1991-03-18,3.83,5.9,2.5,5.8,15.25,98.39,5.8,0.0,,,82.1,100.5,0.0
1991-03-19,3.83,7.6,0.5,0.0,21.38,98.59,0.0,0.0,,,71.8,100.71,0.0
1991-03-20,2.38,8.4,-2.0,0.0,12.67,99.55,0.0,0.0,,-6.0,64.9,101.71,0.0
1991-03-21,1.97,5.1,-0.2,0.0,21.29,99.31,0.0,0.0,,-5.0,67.7,101.47,0.0
1991-03-22,2.22,4.5,-0.2,0.0,23.67,99.75,0.0,0.0,,-5.0,67.3,101.91,0.0
1991-03-23,6.62,13.3,1.3,8.3,27.08,98.42,8.3,0.0,,,82.3,100.52,0.0
1991-03-24,4.7,8.1,2.8,2.4,19.38,98.23,2.4,0.0,,,80.8,100.33,0.0
1991-03-25,3.24,6.2,2.0,0.0,15.25,99.6,0.0,0.0,,,78.5,101.75,0.0
1991-03-26,4.26,8.7,0.4,0.0,11.12,99.72,0.0,0.0,,,71.4,101.86,0.0
1991-03-27,10.04,18.1,6.1,40.8,15.21,97.86,40.8,0.0,,,92.1,99.92,0.0
1991-03-28,6.9,14.2,0.4,2.6,36.38,97.6,2.4,0.4,,,64.0,99.67,0.0
1991-03-29,-1.65,0.7,-4.4,0.5,18.25,98.74,0.0,1.0,,-10.0,73.6,100.91,1.0
1991-03-30,-2.79,1.4,-5.7,0.0,14.96,99.77,0.0,0.0,,-12.0,63.3,101.97,0.0
1991-03-31,0.65,5.8,-4.7,0.4,12.83,100.11,0.0,0.2,,-7.0,61.8,102.29,0.0
1991-04-01,2.5,7.6,0.3,1.7,10.62,99.63,1.2,0.2,,,86.1,101.79,0.0
1991-04-02,1.0,4.4,-3.1,0.0,16.08,100.58,0.0,0.0,,-7.0,69.6,102.77,0.0
1991-04-03,2.03,7.6,-4.6,0.0,6.21,101.24,0.0,0.0,,-7.0,54.5,103.43,0.0
1991-04-04,5.62,14.3,-3.6,0.0,4.08,100.56,0.0,0.0,,,62.4,102.71,0.0
1991-04-05,11.24,17.4,4.8,0.0,13.04,99.58,0.0,0.0,,,77.9,101.67,0.0
1991-04-06,15.74,21.4,10.3,1.4,17.92,99.18,1.4,0.0,,,72.1,101.23,0.0
1991-04-07,20.99,27.6,15.6,0.0,20.87,98.89,0.0,0.0,30.0,,55.5,100.89,0.0
1991-04-08,18.14,21.4,15.1,34.6,13.12,98.8,34.6,0.0,26.0,,81.8,100.82,0.0
1991-04-09,12.53,18.9,7.4,16.8,11.33,98.34,16.8,0.0,,,91.8,100.39,0.0
1991-04-10,5.12,11.6,0.4,0.2,31.33,98.55,0.0,0.2,,,69.8,100.67,0.0
1991-04-11,2.24,7.2,-1.0,0.0,19.62,100.7,0.0,0.0,,-5.0,58.1,102.88,0.0
1991-04-12,2.37,7.2,-2.5,0.0,11.92,101.58,0.0,0.0,,-6.0,50.0,103.78,0.0
1991-04-13,3.93,6.3,2.8,0.0,17.92,100.74,0.0,0.0,,,64.7,102.91,0.0
1991-04-14,4.75,7.2,2.3,7.2,22.92,100.26,7.2,0.0,,,84.5,102.41,0.0
1991-04-15,7.73,11.2,6.0,12.5,24.5,98.7,12.5,0.0,,,87.9,100.79,0.0
1991-04-16,9.05,12.8,4.5,0.0,21.21,99.07,0.0,0.0,,,64.9,101.17,0.0
1991-04-17,4.46,6.6,0.5,1.4,10.5,99.61,1.4,0.0,,,78.1,101.75,0.0
1991-04-18,5.78,9.7,0.3,0.0,11.42,99.91,0.0,0.0,,,71.3,102.05,0.0
1991-04-19,7.77,11.7,3.7,10.0,18.83,99.66,10.0,0.0,,,69.6,101.77,0.0
1991-04-20,5.33,7.9,3.1,11.6,22.33,99.44,11.6,0.0,,,90.6,101.56,0.0
1991-04-21,5.03,7.7,3.0,14.0,20.5,98.81,14.0,0.0,,,84.8,100.92,0.0
1991-04-22,4.79,7.1,2.0,2.8,19.71,97.69,2.8,0.0,,,83.3,99.78,0.0
1991-04-23,8.99,16.1,0.5,0.0,10.38,98.35,0.0,0.0,,,57.7,100.42,0.0
1991-04-24,9.91,16.2,4.5,0.4,10.92,98.92,0.4,0.0,,,68.2,101.01,0.0
1991-04-25,10.47,17.6,3.1,0.0,9.79,99.96,0.0,0.0,,,56.5,102.06,0.0
1991-04-26,11.22,18.2,4.0,0.0,4.83,99.78,0.0,0.0,,,57.1,101.88,0.0
1991-04-27,14.48,20.3,7.0,0.0,8.58,99.47,0.0,0.0,,,50.2,101.54,0.0
1991-04-28,12.76,15.5,9.8,0.8,16.92,99.58,0.8,0.0,,,50.7,101.66,0.0
1991-04-29,15.05,20.8,9.0,0.0,10.79,99.38,0.0,0.0,,,66.7,101.43,0.0
1991-04-30,16.37,23.6,11.0,0.0,18.62,98.88,0.0,0.0,26.0,,64.5,100.91,0.0
1991-05-01,12.8,18.5,9.9,3.2,16.75,98.73,3.2,0.0,,,66.0,100.78,0.0
1991-05-02,8.36,10.3,4.8,0.2,21.17,99.02,0.2,0.0,,,66.3,101.11,0.0
1991-05-03,7.5,12.9,3.5,0.0,19.38,99.66,0.0,0.0,,,64.6,101.78,0.0
1991-05-04,6.6,11.4,1.3,0.0,9.58,100.14,0.0,0.0,,,66.8,102.27,0.0
1991-05-05,9.99,14.9,2.4,8.4,21.29,99.78,8.4,0.0,,,61.2,101.88,0.0
1991-05-06,11.52,18.7,7.8,2.6,16.33,98.86,2.6,0.0,,,78.8,100.93,0.0
1991-05-07,9.18,12.0,5.8,0.0,24.0,99.74,0.0,0.0,,,66.6,101.85,0.0
1991-05-08,8.91,14.4,2.5,0.0,9.62,100.67,0.0,0.0,,,64.1,102.79,0.0
1991-05-09,9.43,13.6,7.0,3.0,5.29,100.57,3.0,0.0,,,80.5,102.69,0.0
1991-05-10,14.7,19.5,9.6,0.0,7.58,100.57,0.0,0.0,,,58.8,102.65,0.0
1991-05-11,18.65,26.6,9.7,0.0,9.83,100.13,0.0,0.0,29.0,,55.1,102.18,0.0
1991-05-12,22.1,29.2,12.9,0.0,13.88,99.26,0.0,0.0,33.0,,62.8,101.27,0.0
1991-05-13,20.3,29.2,10.6,2.2,7.38,98.96,2.2,0.0,31.0,,61.8,100.97,0.0
1991-05-14,21.39,28.9,14.0,0.6,11.08,98.85,0.6,0.0,33.0,,70.6,100.85,0.0
1991-05-15,17.27,23.7,10.0,0.0,5.42,99.53,0.0,0.0,26.0,,57.2,101.57,0.0
1991-05-16,20.8,28.8,12.0,5.0,6.33,99.28,5.0,0.0,32.0,,61.6,101.29,0.0
1991-05-17,14.68,22.3,7.3,10.6,15.25,99.27,10.6,0.0,29.0,,86.5,101.33,0.0
1991-05-18,9.64,13.6,4.8,0.0,15.08,100.8,0.0,0.0,,,53.5,102.92,0.0
1991-05-19,11.61,18.6,3.4,0.0,8.04,100.92,0.0,0.0,,,53.4,103.03,0.0
1991-05-20,13.56,20.7,5.4,0.0,6.71,100.62,0.0,0.0,,,60.2,102.71,0.0
1991-05-21,18.5,27.5,8.3,0.0,6.67,100.14,0.0,0.0,28.0,,58.5,102.19,0.0
1991-05-22,21.57,28.9,13.3,0.0,7.08,100.04,0.0,0.0,32.0,,60.4,102.07,0.0
1991-05-23,21.74,29.0,15.8,0.0,7.75,99.96,0.0,0.0,32.0,,60.5,101.98,0.0
1991-05-24,22.18,30.5,16.6,1.6,9.21,99.43,1.6,0.0,36.0,,71.8,101.44,0.0
1991-05-25,22.09,27.0,18.4,0.6,9.12,99.46,0.6,0.0,33.0,,82.2,101.47,0.0
1991-05-26,16.45,19.5,14.2,24.2,13.08,99.44,24.2,0.0,,,91.5,101.49,0.0
1991-05-27,21.39,28.1,13.8,0.2,11.58,99.3,0.2,0.0,36.0,,82.4,101.31,0.0
1991-05-28,22.61,28.7,17.4,0.0,9.17,99.69,0.0,0.0,32.0,,68.7,101.7,0.0
1991-05-29,23.45,27.6,20.1,21.2,5.75,99.33,21.2,0.0,35.0,,76.0,101.33,0.0
1991-05-30,23.47,28.9,19.0,0.0,10.04,98.6,0.0,0.0,37.0,,80.0,100.58,0.0
1991-05-31,23.53,28.6,17.6,0.0,15.12,98.64,0.0,0.0,35.0,,73.6,100.62,0.0
1991-06-01,19.82,24.2,14.8,0.0,11.71,99.17,0.0,0.0,26.0,,63.8,101.19,0.0
1991-06-02,19.74,24.6,14.1,0.0,8.79,99.15,0.0,0.0,25.0,,53.5,101.17,0.0
1991-06-03,16.98,25.0,11.2,2.6,14.12,99.03,2.6,0.0,26.0,,71.3,101.07,0.0
1991-06-04,15.12,21.6,9.9,0.0,20.67,99.56,0.0,0.0,,,65.7,101.62,0.0
1991-06-05,16.39,21.4,10.0,0.2,14.5,100.03,0.2,0.0,,,61.4,102.09,0.0
1991-06-06,16.9,21.7,9.8,0.0,9.71,100.43,0.0,0.0,,,58.5,102.5,0.0
1991-06-07,19.02,25.6,10.1,0.0,9.17,100.44,0.0,0.0,25.0,,52.1,102.49,0.0
1991-06-08,21.12,29.2,12.3,0.0,13.96,99.99,0.0,0.0,30.0,,53.1,102.01,0.0
1991-06-09,20.36,26.6,12.3,0.0,10.21,100.05,0.0,0.0,28.0,,54.4,102.09,0.0
1991-06-10,24.36,31.2,18.4,0.0,22.33,99.46,0.0,0.0,33.0,,52.9,101.45,0.0
1991-06-11,20.06,22.6,16.4,5.2,8.83,99.05,5.2,0.0,28.0,,83.2,101.06,0.0
1991-06-12,16.89,22.4,8.6,1.0,23.29,99.12,1.0,0.0,25.0,,69.4,101.16,0.0
1991-06-13,13.76,21.9,5.3,0.0,12.71,99.97,0.0,0.0,,,56.0,102.04,0.0
1991-06-14,17.75,25.3,8.5,0.0,11.75,99.7,0.0,0.0,27.0,,55.4,101.75,0.0
1991-06-15,24.45,33.6,16.3,15.0,14.62,98.74,15.0,0.0,41.0,,65.0,100.72,0.0
1991-06-16,22.05,26.1,17.8,0.0,21.54,98.67,0.0,0.0,33.0,,80.2,100.66,0.0
1991-06-17,20.95,25.4,16.5,0.0,12.08,99.44,0.0,0.0,30.0,,74.6,101.45,0.0
1991-06-18,21.32,26.2,15.2,0.0,10.92,99.84,0.0,0.0,31.0,,73.8,101.86,0.0
1991-06-19,24.03,29.4,17.7,0.0,9.08,99.72,0.0,0.0,36.0,,70.0,101.72,0.0
1991-06-20,24.16,30.9,16.8,0.0,14.83,99.68,0.0,0.0,33.0,,49.2,101.68,0.0
1991-06-21,21.36,26.4,16.5,0.0,13.08,99.52,0.0,0.0,29.0,,56.2,101.53,0.0
1991-06-22,17.27,20.9,12.2,0.0,17.88,99.68,0.0,0.0,,,56.0,101.72,0.0
1991-06-23,18.05,22.7,10.0,0.0,14.54,100.09,0.0,0.0,,,48.2,102.13,0.0
1991-06-24,19.62,25.6,11.8,0.0,10.5,100.24,0.0,0.0,25.0,,48.8,102.28,0.0
1991-06-25,20.82,27.7,12.4,0.0,11.17,100.06,0.0,0.0,30.0,,55.5,102.09,0.0
1991-06-26,23.96,31.0,14.9,0.0,12.0,99.85,0.0,0.0,35.0,,53.1,101.86,0.0
1991-06-27,26.37,32.5,20.8,0.0,22.04,99.81,0.0,0.0,38.0,,55.5,101.79,0.0
1991-06-28,27.94,34.4,21.8,0.0,21.96,99.5,0.0,0.0,39.0,,50.2,101.47,0.0
1991-06-29,22.68,25.9,18.0,0.4,13.88,99.37,0.4,0.0,33.0,,66.8,101.37,0.0
1991-06-30,18.71,23.2,13.9,0.0,12.75,99.24,0.0,0.0,,,63.1,101.27,0.0
1991-07-01,19.11,24.0,13.3,0.0,12.21,99.42,0.0,0.0,,,46.2,101.44,0.0
1991-07-02,21.03,26.0,16.9,0.6,13.17,99.09,0.6,0.0,25.0,,47.7,101.09,0.0
1991-07-03,21.64,25.9,15.0,0.0,10.67,99.15,0.0,0.0,29.0,,52.4,101.16,0.0
1991-07-04,21.85,26.7,18.7,2.6,12.46,99.06,2.6,0.0,33.0,,81.8,101.06,0.0
1991-07-05,20.8,24.5,15.5,27.4,8.67,98.9,27.4,0.0,30.0,,85.6,100.91,0.0
1991-07-06,24.54,30.4,18.2,1.2,10.33,98.98,1.2,0.0,36.0,,68.0,100.97,0.0
1991-07-07,23.98,30.4,18.2,23.8,15.75,98.86,23.8,0.0,39.0,,76.2,100.84,0.0
1991-07-08,21.49,25.3,14.1,0.4,21.17,98.83,0.4,0.0,31.0,,72.8,100.83,0.0
1991-07-09,18.67,25.5,11.6,0.0,11.08,99.44,0.0,0.0,26.0,,59.0,101.47,0.0
1991-07-10,19.88,26.7,12.3,0.0,9.08,99.28,0.0,0.0,30.0,,63.0,101.3,0.0
1991-07-11,20.21,26.3,13.4,0.0,10.38,99.48,0.0,0.0,27.0,,60.2,101.5,0.0
1991-07-12,20.85,27.0,12.7,0.0,9.08,99.32,0.0,0.0,28.0,,54.8,101.33,0.0
1991-07-13,20.04,23.5,16.9,2.6,11.04,98.93,2.6,0.0,27.0,,71.3,100.94,0.0
1991-07-14,20.24,25.7,14.5,0.0,19.42,99.58,0.0,0.0,26.0,,55.7,101.6,0.0
1991-07-15,21.05,28.5,11.6,0.0,9.38,100.19,0.0,0.0,29.0,,52.0,102.22,0.0
1991-07-16,23.42,30.6,14.9,0.0,12.38,100.17,0.0,0.0,33.0,,55.5,102.18,0.0
1991-07-17,25.23,32.1,18.0,0.0,15.58,99.46,0.0,0.0,36.0,,60.3,101.44,0.0
1991-07-18,26.42,32.6,20.5,0.0,9.12,99.22,0.0,0.0,38.0,,66.0,101.19,0.0
1991-07-19,28.05,35.0,21.8,0.0,12.58,99.24,0.0,0.0,41.0,,63.0,101.2,0.0
1991-07-20,28.12,35.1,21.9,0.0,10.46,99.48,0.0,0.0,42.0,,58.9,101.44,0.0
1991-07-21,25.55,29.3,21.3,0.0,10.46,99.54,0.0,0.0,37.0,,67.8,101.52,0.0
1991-07-22,24.18,28.2,20.2,14.2,10.0,99.33,14.2,0.0,36.0,,83.3,101.32,0.0
1991-07-23,24.53,27.6,16.2,0.0,19.62,98.85,0.0,0.0,36.0,,63.8,100.83,0.0
1991-07-24,21.56,28.1,13.8,0.0,15.79,99.1,0.0,0.0,29.0,,56.4,101.11,0.0
1991-07-25,21.41,28.0,14.3,0.0,13.83,99.37,0.0,0.0,30.0,,60.0,101.38,0.0
1991-07-26,18.14,24.3,12.4,0.0,16.21,100.08,0.0,0.0,,,59.1,102.13,0.0
1991-07-27,17.82,23.7,10.7,0.0,10.04,100.34,0.0,0.0,,,60.2,102.39,0.0
1991-07-28,19.27,25.6,12.2,0.0,9.29,100.21,0.0,0.0,25.0,,54.6,102.25,0.0
1991-07-29,19.87,22.7,17.9,13.8,15.79,99.66,13.8,0.0,27.0,,75.5,101.69,0.0
1991-07-30,20.63,26.7,15.9,4.4,13.0,99.23,4.4,0.0,30.0,,76.1,101.25,0.0
1991-07-31,21.53,27.2,15.2,0.0,16.21,99.49,0.0,0.0,30.0,,65.5,101.5,0.0
1991-08-01,24.02,29.2,18.3,0.0,17.46,99.2,0.0,0.0,32.0,,56.6,101.19,0.0
1991-08-02,21.68,27.4,17.3,3.0,14.58,99.3,3.0,0.0,30.0,,62.1,101.31,0.0
1991-08-03,17.66,20.2,15.0,41.4,5.17,99.18,41.4,0.0,25.0,,91.4,101.21,0.0
1991-08-04,19.05,23.4,14.1,0.0,19.21,99.2,0.0,0.0,27.0,,77.1,101.22,0.0
1991-08-05,17.44,22.5,11.2,0.0,16.96,99.85,0.0,0.0,,,65.4,101.9,0.0
1991-08-06,18.25,24.6,10.2,0.0,9.83,100.38,0.0,0.0,27.0,,60.1,102.43,0.0
1991-08-07,20.33,25.2,14.6,0.0,10.08,100.36,0.0,0.0,28.0,,62.8,102.4,0.0
1991-08-08,19.85,23.8,14.7,0.0,8.08,99.89,0.0,0.0,26.0,,68.5,101.92,0.0
1991-08-09,20.33,23.7,15.5,0.2,11.04,99.13,0.2,0.0,27.0,,68.8,101.14,0.0
1991-08-10,18.12,25.3,13.5,14.4,18.38,99.1,14.4,0.0,27.0,,80.5,101.13,0.0
1991-08-11,21.2,28.0,15.6,0.0,22.92,99.61,0.0,0.0,31.0,,64.8,101.63,0.0
1991-08-12,22.43,28.5,17.3,0.0,10.42,100.04,0.0,0.0,32.0,,62.1,102.06,0.0
1991-08-13,22.69,29.9,14.6,0.0,11.67,99.7,0.0,0.0,33.0,,53.4,101.71,0.0
1991-08-14,22.71,28.9,17.3,0.0,10.17,99.34,0.0,0.0,33.0,,63.6,101.34,0.0
1991-08-15,22.33,27.1,18.0,0.0,16.79,99.1,0.0,0.0,32.0,,68.7,101.1,0.0
1991-08-16,21.92,28.9,17.6,8.2,9.04,99.35,8.2,0.0,35.0,,77.2,101.35,0.0
1991-08-17,22.52,29.0,18.0,10.6,19.04,98.86,10.6,0.0,35.0,,77.0,100.85,0.0
1991-08-18,20.74,25.4,16.4,1.2,11.42,98.99,1.2,0.0,31.0,,78.6,101.0,0.0
1991-08-19,20.43,25.3,15.6,0.0,17.25,99.2,0.0,0.0,28.0,,67.4,101.21,0.0
1991-08-20,18.45,21.7,15.2,2.8,11.29,99.42,2.8,0.0,,,69.3,101.45,0.0
1991-08-21,18.53,24.4,14.3,9.4,12.21,99.37,9.4,0.0,26.0,,77.1,101.4,0.0
1991-08-22,20.13,28.5,14.0,0.0,15.75,99.34,0.0,0.0,34.0,,75.4,101.35,0.0
1991-08-23,17.94,23.0,13.5,0.0,8.79,100.17,0.0,0.0,27.0,,80.2,102.22,0.0
1991-08-24,17.04,21.9,13.3,0.2,11.33,100.91,0.2,0.0,,,72.8,102.99,0.0
1991-08-25,18.6,25.1,11.5,0.0,6.92,100.72,0.0,0.0,29.0,,76.4,102.78,0.0
1991-08-26,23.6,30.7,15.6,0.0,12.75,100.21,0.0,0.0,39.0,,74.8,102.23,0.0
1991-08-27,24.84,32.0,18.0,0.0,12.12,99.96,0.0,0.0,38.0,,69.6,101.96,0.0
1991-08-28,25.55,31.7,19.5,0.0,11.96,99.99,0.0,0.0,39.0,,68.2,101.99,0.0
1991-08-29,25.16,31.2,19.9,0.0,8.25,99.96,0.0,0.0,38.0,,76.1,101.96,0.0
1991-08-30,26.62,33.0,20.3,0.0,13.88,99.31,0.0,0.0,41.0,,66.6,101.29,0.0
1991-08-31,19.6,24.9,12.0,0.0,26.46,99.66,0.0,0.0,32.0,,59.1,101.69,0.0
1991-09-01,13.56,18.1,6.2,0.0,12.21,100.81,0.0,0.0,,,58.1,102.91,0.0
1991-09-02,16.67,23.4,7.3,0.0,9.0,100.62,0.0,0.0,,,60.9,102.69,0.0
1991-09-03,20.9,29.9,10.9,10.4,13.21,99.75,10.4,0.0,33.0,,64.2,101.77,0.0
1991-09-04,19.2,24.6,10.8,5.0,17.08,99.43,5.0,0.0,28.0,,72.2,101.46,0.0
1991-09-05,17.74,24.2,10.2,0.0,8.38,99.81,0.0,0.0,25.0,,61.1,101.86,0.0
1991-09-06,19.82,25.8,13.0,0.0,9.58,100.15,0.0,0.0,28.0,,63.2,102.19,0.0
1991-09-07,20.83,27.5,13.4,0.0,10.58,100.32,0.0,0.0,30.0,,63.9,102.36,0.0
1991-09-08,22.0,26.8,16.7,0.0,5.96,100.3,0.0,0.0,31.0,,69.3,102.33,0.0
1991-09-09,21.57,27.5,15.4,0.0,9.25,99.99,0.0,0.0,32.0,,76.6,102.01,0.0
1991-09-10,22.25,27.8,16.4,0.2,19.75,99.27,0.2,0.0,34.0,,77.8,101.27,0.0
1991-09-11,15.45,19.7,9.5,0.0,16.71,99.85,0.0,0.0,,,64.4,101.91,0.0
1991-09-12,14.95,21.6,7.2,0.0,8.46,99.87,0.0,0.0,,,62.6,101.94,0.0
1991-09-13,16.57,22.6,9.4,0.0,6.04,99.59,0.0,0.0,,,66.1,101.64,0.0
1991-09-14,19.34,24.3,12.6,0.4,8.08,99.62,0.4,0.0,27.0,,69.7,101.65,0.0
1991-09-15,23.83,32.5,18.0,21.0,11.5,99.22,21.0,0.0,39.0,,77.7,101.21,0.0
1991-09-16,25.42,31.5,19.0,6.5,17.46,99.06,6.5,0.0,38.0,,75.2,101.04,0.0
1991-09-17,17.89,22.4,12.4,0.0,14.08,99.47,0.0,0.0,,,65.9,101.5,0.0
1991-09-18,17.35,23.0,11.4,0.0,14.96,99.32,0.0,0.0,26.0,,67.1,101.36,0.0
1991-09-19,11.26,15.1,5.4,0.0,18.79,100.0,0.0,0.0,,,59.6,102.09,0.0
1991-09-20,8.76,14.5,4.5,0.0,13.46,100.42,0.0,0.0,,,68.0,102.54,0.0
1991-09-21,9.53,14.7,3.0,0.0,6.38,100.6,0.0,0.0,,,62.2,102.73,0.0
1991-09-22,12.37,18.3,2.9,0.0,10.5,100.19,0.0,0.0,,,64.6,102.28,0.0
1991-09-23,14.45,17.7,7.3,8.6,22.08,99.54,8.6,0.0,,,69.0,101.61,0.0
1991-09-24,9.8,14.2,4.5,0.0,7.12,100.11,0.0,0.0,,,67.7,102.22,0.0
