date,max_temperature_normal,max_temperature_observed,min_temperature_normal,min_temperature_observed,max_relative_humidity_normal,max_relative_humidity_observed,min_relative_humidity_normal,min_relative_humidity_observed,max_wind_speed_normal,max_wind_speed_observed,min_wind_speed_normal,min_wind_speed_observed,precipitation_normal,precipitation_observed,rain_normal,rain_observed,snow_normal,snow_observed,snow_on_ground_normal,snow_on_ground_observed
1990-06-21,24.18,28.4,11.77,15.3,90.23,95,49.11,41,24.59,39,2.3,0,2.55,1.0,2.55,1.0,0.0,0.0,0.0,0.0
1990-06-22,24.3,25.1,11.94,17.0,90.31,98,49.36,51,24.76,30,2.27,0,2.69,11.0,2.69,11.0,0.0,0.0,0.0,0.0
1990-06-23,24.46,18.7,12.06,14.9,90.39,97,49.04,74,24.8,30,2.36,11,2.6,8.0,2.6,8.0,0.0,0.0,0.0,0.0
1990-06-24,24.64,16.8,12.18,12.1,90.44,91,48.66,72,24.81,20,2.28,9,2.57,0.2,2.57,0.2,0.0,0.0,0.0,0.0
1990-06-25,24.82,26.2,12.33,13.5,90.4,89,48.45,30,24.9,19,2.3,0,2.6,0.0,2.6,0.0,0.0,0.0,0.0,0.0
1990-06-26,24.92,28.4,12.48,14.5,90.39,80,48.44,39,24.85,30,2.32,4,2.63,1.8,2.63,1.8,0.0,0.0,0.0,0.0
1990-06-27,24.99,25.5,12.57,10.7,90.38,96,47.99,47,24.56,26,2.36,6,2.34,0.4,2.34,0.4,0.0,0.0,0.0,0.0
1990-06-28,25.12,18.4,12.66,9.3,90.36,90,48.02,43,24.42,17,2.44,4,2.52,0.0,2.52,0.0,0.0,0.0,0.0,0.0
1990-06-29,25.3,27.9,12.74,13.3,90.38,94,47.56,50,24.34,37,2.44,0,2.49,10.5,2.49,10.5,0.0,0.0,0.0,0.0
1990-06-30,25.47,23.0,12.85,14.1,90.32,93,47.17,65,24.36,26,2.35,0,2.27,9.4,2.27,9.4,0.0,0.0,0.0,0.0
1990-07-01,25.61,23.1,12.99,13.4,90.08,100,47.02,52,24.4,30,2.33,4,2.13,1.4,2.13,1.4,0.0,0.0,0.0,0.0
1990-07-02,25.82,27.8,13.12,11.9,89.96,78,46.83,32,24.3,19,2.26,0,2.14,0.0,2.14,0.0,0.0,0.0,0.0,0.0
1990-07-03,25.99,29.7,13.28,15.0,89.85,76,46.75,40,24.21,33,2.3,4,2.01,0.0,2.01,0.0,0.0,0.0,0.0,0.0
1990-07-04,26.09,35.4,13.38,21.4,89.98,69,46.82,49,24.36,39,2.27,4,1.99,0.2,1.99,0.2,0.0,0.0,0.0,0.0
1990-07-05,26.17,25.1,13.45,14.6,89.95,88,46.74,51,24.26,26,2.31,6,2.09,2.0,2.09,2.0,0.0,0.0,0.0,0.0
1990-07-06,26.3,22.0,13.55,12.3,89.87,72,46.53,37,24.33,26,2.44,13,2.2,0.0,2.2,0.0,0.0,0.0,0.0,0.0
1990-07-07,26.36,22.4,13.62,11.4,89.7,77,46.28,33,24.12,22,2.52,0,2.13,0.0,2.13,0.0,0.0,0.0,0.0,0.0
1990-07-08,26.46,27.4,13.65,14.3,89.71,92,46.17,40,23.98,31,2.48,0,2.36,4.2,2.36,4.2,0.0,0.0,0.0,0.0
1990-07-09,26.55,28.0,13.72,17.8,89.7,95,46.26,41,23.9,26,2.44,7,2.31,0.0,2.31,0.0,0.0,0.0,0.0,0.0
1990-07-10,26.65,27.9,13.8,12.8,89.76,80,46.32,36,23.72,37,2.36,9,2.17,0.0,2.17,0.0,0.0,0.0,0.0,0.0
1990-07-11,26.9,24.0,13.96,13.8,89.74,79,46.16,37,23.67,19,2.3,6,2.26,0.0,2.26,0.0,0.0,0.0,0.0,0.0
1990-07-12,27.01,23.3,14.17,12.9,89.8,68,46.54,43,23.75,33,2.29,4,2.38,0.0,2.38,0.0,0.0,0.0,0.0,0.0
1990-07-13,27.06,23.2,14.36,10.7,89.95,78,46.83,33,23.71,28,2.21,7,2.38,0.0,2.38,0.0,0.0,0.0,0.0,0.0
1990-07-14,27.12,20.2,14.5,18.1,89.99,90,47.04,51,23.82,22,2.21,0,2.27,1.2,2.27,1.2,0.0,0.0,0.0,0.0
1990-07-15,27.17,25.9,14.55,18.0,90.02,100,47.06,69,23.64,20,2.22,0,2.31,13.8,2.31,13.8,0.0,0.0,0.0,0.0
1990-07-16,27.19,26.6,14.58,15.7,90.18,89,47.14,35,23.48,31,2.22,4,2.36,0.0,2.36,0.0,0.0,0.0,0.0,0.0
1990-07-17,27.21,30.4,14.63,19.0,90.34,84,47.28,47,23.47,61,2.25,0,2.43,8.0,2.43,8.0,0.0,0.0,0.0,0.0
1990-07-18,27.27,30.1,14.71,19.6,90.56,80,47.38,55,23.51,39,2.27,4,2.55,0.0,2.55,0.0,0.0,0.0,0.0,0.0
1990-07-19,27.23,29.9,14.77,18.6,90.7,91,47.82,47,23.44,24,2.26,0,2.65,8.0,2.65,8.0,0.0,0.0,0.0,0.0
1990-07-20,27.24,26.1,14.81,16.0,90.79,94,47.96,69,23.42,20,2.23,4,2.52,4.8,2.52,4.8,0.0,0.0,0.0,0.0
1990-07-21,27.17,26.7,14.81,13.5,90.86,90,48.18,40,23.36,24,2.15,0,2.7,0.0,2.7,0.0,0.0,0.0,0.0,0.0
1990-07-22,27.16,21.0,14.78,14.6,91.01,95,48.09,74,23.31,19,2.06,0,2.67,16.8,2.67,16.8,0.0,0.0,0.0,0.0
1990-07-23,27.08,25.5,14.75,14.8,90.99,97,48.18,52,23.06,20,1.97,9,2.48,0.4,2.48,0.4,0.0,0.0,0.0,0.0
1990-07-24,27.0,27.0,14.72,12.8,91.08,93,48.54,47,23.01,22,1.92,0,2.78,0.0,2.78,0.0,0.0,0.0,0.0,0.0
1990-07-25,26.95,27.0,14.71,14.1,91.1,88,48.58,46,23.03,17,1.98,0,2.81,0.0,2.81,0.0,0.0,0.0,0.0,0.0
1990-07-26,26.8,28.3,14.66,14.8,91.31,86,49.02,35,22.98,17,2.01,0,2.88,0.0,2.88,0.0,0.0,0.0,0.0,0.0
1990-07-27,26.78,29.6,14.62,16.0,91.57,87,48.82,38,22.89,15,1.96,0,2.87,0.0,2.87,0.0,0.0,0.0,0.0,0.0
1990-07-28,26.78,29.5,14.56,15.4,91.63,90,48.69,41,22.82,13,1.96,0,2.8,0.0,2.8,0.0,0.0,0.0,0.0,0.0
1990-07-29,26.76,30.6,14.54,17.3,91.81,90,48.86,38,22.87,19,1.99,0,2.86,0.0,2.86,0.0,0.0,0.0,0.0,0.0
1990-07-30,26.71,29.3,14.54,14.8,92.02,93,49.02,53,22.81,30,1.97,0,2.93,7.6,2.93,7.6,0.0,0.0,0.0,0.0
1990-07-31,26.66,22.0,14.54,12.5,92.2,88,49.28,48,22.77,30,1.91,11,3.1,0.0,3.1,0.0,0.0,0.0,0.0,0.0
1990-08-01,26.57,25.7,14.55,10.9,92.31,84,49.68,38,22.7,19,1.89,7,3.07,0.0,3.07,0.0,0.0,0.0,0.0,0.0
1990-08-02,26.47,28.8,14.48,13.5,92.38,81,49.9,40,22.69,19,1.89,0,3.03,0.0,3.03,0.0,0.0,0.0,0.0,0.0
1990-08-03,26.38,28.8,14.41,14.4,92.43,91,49.81,45,22.71,17,1.91,0,2.94,0.0,2.94,0.0,0.0,0.0,0.0,0.0
1990-08-04,26.24,27.9,14.31,16.3,92.59,88,49.85,46,22.68,22,1.94,0,3.06,0.0,3.06,0.0,0.0,0.0,0.0,0.0
1990-08-05,26.16,25.0,14.19,18.7,92.67,98,49.7,67,22.55,30,1.94,0,2.7,13.4,2.7,13.4,0.0,0.0,0.0,0.0
1990-08-06,26.15,22.0,14.14,15.4,92.72,89,49.96,64,22.36,30,1.9,15,2.7,0.0,2.7,0.0,0.0,0.0,0.0,0.0
1990-08-07,26.15,24.0,14.13,12.4,92.88,90,50.09,47,22.59,19,1.94,0,2.76,0.0,2.76,0.0,0.0,0.0,0.0,0.0
1990-08-08,26.12,25.9,14.11,10.6,92.95,93,50.08,39,22.68,22,2.03,0,2.65,0.0,2.65,0.0,0.0,0.0,0.0,0.0
1990-08-09,26.07,27.4,14.03,14.6,93.04,88,50.12,38,22.74,20,2.04,0,2.67,0.0,2.67,0.0,0.0,0.0,0.0,0.0
1990-08-10,26.04,26.7,13.92,14.2,92.88,98,49.82,48,22.82,17,2.07,0,2.4,0.0,2.4,0.0,0.0,0.0,0.0,0.0
1990-08-11,25.93,28.0,13.75,15.3,92.76,99,49.79,55,22.74,33,2.12,0,2.37,8.6,2.37,8.6,0.0,0.0,0.0,0.0
1990-08-12,25.88,25.4,13.58,13.9,92.89,99,49.68,59,22.83,11,2.09,0,2.38,28.4,2.38,28.4,0.0,0.0,0.0,0.0
1990-08-13,25.77,22.3,13.46,14.5,92.89,98,49.56,74,22.8,19,2.06,0,2.27,21.8,2.27,21.8,0.0,0.0,0.0,0.0
1990-08-14,25.63,23.4,13.28,12.8,92.95,96,49.58,45,22.87,17,2.03,0,2.21,0.0,2.21,0.0,0.0,0.0,0.0,0.0
1990-08-15,25.45,27.9,13.1,14.2,93.06,95,49.63,57,22.86,26,2.06,4,2.38,12.0,2.38,12.0,0.0,0.0,0.0,0.0
1990-08-16,25.29,28.0,12.94,18.1,93.16,99,49.6,62,22.88,17,2.13,0,2.36,0.0,2.36,0.0,0.0,0.0,0.0,0.0
1990-08-17,25.19,29.4,12.79,18.6,93.17,95,49.56,56,22.72,22,2.1,0,2.37,0.0,2.37,0.0,0.0,0.0,0.0,0.0
1990-08-18,25.18,26.2,12.7,17.2,93.18,92,49.45,74,22.56,28,2.08,0,2.41,0.0,2.41,0.0,0.0,0.0,0.0,0.0
1990-08-19,25.23,19.0,12.7,13.0,93.26,89,49.65,46,22.42,24,2.03,13,2.46,9.8,2.46,9.8,0.0,0.0,0.0,0.0
1990-08-20,25.23,19.4,12.77,13.8,93.34,83,50.07,60,22.5,30,2.0,13,2.6,0.0,2.6,0.0,0.0,0.0,0.0,0.0
1990-08-21,25.12,21.6,12.78,15.5,93.4,87,50.56,61,22.65,30,2.11,4,2.71,0.0,2.71,0.0,0.0,0.0,0.0,0.0
1990-08-22,25.06,22.0,12.77,17.6,93.46,96,50.6,75,22.53,22,2.12,11,2.63,0.2,2.63,0.2,0.0,0.0,0.0,0.0
1990-08-23,25.01,25.0,12.72,17.0,93.56,92,50.74,46,22.51,20,2.09,7,2.74,0.0,2.74,0.0,0.0,0.0,0.0,0.0
1990-08-24,24.91,25.3,12.65,14.3,93.55,96,50.78,62,22.48,19,2.12,0,2.66,0.0,2.66,0.0,0.0,0.0,0.0,0.0
1990-08-25,24.82,27.5,12.59,14.9,93.73,97,51.1,55,22.29,15,2.06,0,2.77,0.0,2.77,0.0,0.0,0.0,0.0,0.0
1990-08-26,24.73,30.4,12.55,18.7,93.83,93,51.5,61,22.36,17,2.04,0,2.82,0.0,2.82,0.0,0.0,0.0,0.0,0.0
1990-08-27,24.6,30.4,12.54,18.6,93.9,96,51.98,52,22.24,26,2.12,4,2.83,18.4,2.83,18.4,0.0,0.0,0.0,0.0
1990-08-28,24.57,27.8,12.54,17.6,93.9,94,52.35,72,22.34,22,2.16,0,2.95,0.0,2.95,0.0,0.0,0.0,0.0,0.0
1990-08-29,24.5,24.5,12.57,12.3,93.96,91,52.71,45,22.42,24,2.25,9,2.96,0.0,2.96,0.0,0.0,0.0,0.0,0.0
1990-08-30,24.47,25.2,12.51,10.6,93.94,93,52.61,43,22.5,13,2.31,0,2.56,0.0,2.56,0.0,0.0,0.0,0.0,0.0
1990-08-31,24.42,26.1,12.41,11.3,93.82,93,52.4,33,22.46,15,2.21,0,2.4,0.0,2.4,0.0,0.0,0.0,0.0,0.0
1990-09-01,24.4,28.0,12.36,15.2,93.78,89,52.39,54,22.44,19,2.14,0,2.33,0.2,2.33,0.2,0.0,0.0,0.0,0.0
1990-09-02,24.32,27.5,12.28,13.9,93.83,88,52.7,45,22.67,30,2.12,0,2.3,0.0,2.3,0.0,0.0,0.0,0.0,0.0
1990-09-03,24.17,19.4,12.15,9.4,93.76,84,52.56,51,23.0,17,2.21,0,2.24,0.0,2.24,0.0,0.0,0.0,0.0,0.0
1990-09-04,23.97,24.0,11.94,8.6,93.68,95,52.45,55,23.13,15,2.28,0,2.24,0.0,2.24,0.0,0.0,0.0,0.0,0.0
1990-09-05,23.77,24.2,11.66,18.0,93.7,96,52.06,73,23.15,15,2.23,0,2.09,0.0,2.09,0.0,0.0,0.0,0.0,0.0
1990-09-06,23.53,23.5,11.43,17.0,93.61,100,52.27,75,23.37,20,2.31,0,2.32,0.4,2.32,0.4,0.0,0.0,0.0,0.0
1990-09-07,23.3,23.1,11.16,11.1,93.56,97,52.01,55,23.59,31,2.43,4,2.24,0.8,2.24,0.8,0.0,0.0,0.0,0.0
1990-09-08,23.03,18.4,10.88,5.9,93.54,84,51.99,50,23.69,24,2.46,4,2.26,0.0,2.26,0.0,0.0,0.0,0.0,0.0
1990-09-09,22.68,20.0,10.6,8.6,93.48,97,52.02,71,23.71,15,2.52,0,2.23,0.0,2.23,0.0,0.0,0.0,0.0,0.0
1990-09-10,22.46,27.4,10.33,16.1,93.59,95,52.13,54,23.81,22,2.48,0,2.38,0.0,2.38,0.0,0.0,0.0,0.0,0.0
1990-09-11,22.27,20.5,10.15,11.7,93.7,93,52.26,62,23.89,24,2.45,0,2.44,0.0,2.44,0.0,0.0,0.0,0.0,0.0
1990-09-12,22.01,28.5,10.01,9.2,93.7,96,52.59,50,23.74,19,2.43,4,2.35,0.0,2.35,0.0,0.0,0.0,0.0,0.0
1990-09-13,21.8,27.5,9.89,14.8,93.73,98,53.03,40,23.86,19,2.42,0,2.29,0.0,2.29,0.0,0.0,0.0,0.0,0.0
1990-09-14,21.55,25.2,9.74,15.0,93.74,100,53.61,69,23.88,33,2.36,6,2.48,14.0,2.48,14.0,0.0,0.0,0.0,0.0
1990-09-15,21.29,15.4,9.6,10.0,93.9,93,54.14,62,23.99,33,2.44,6,2.75,0.4,2.75,0.4,0.0,0.0,0.0,0.0
1990-09-16,20.94,15.4,9.34,4.3,94.03,92,54.42,42,24.29,33,2.49,0,2.75,0.0,2.75,0.0,0.0,0.0,0.0,0.0
1990-09-17,20.56,15.2,9.09,2.7,94.04,93,54.52,43,24.22,30,2.51,9,2.86,0.0,2.86,0.0,0.0,0.0,0.0,0.0
1990-09-18,20.26,19.2,8.86,2.6,94.15,93,54.92,38,24.06,15,2.42,0,2.73,0.0,2.73,0.0,0.0,0.0,0.0,0.0
1990-09-19,20.03,12.9,8.72,9.1,94.24,96,55.36,76,24.2,11,2.36,0,2.72,2.5,2.72,2.5,0.0,0.0,0.0,0.0
1990-09-20,19.81,19.5,8.57,7.8,94.22,94,55.5,55,24.37,19,2.48,6,2.74,0.0,2.74,0.0,0.0,0.0,0.0,0.0
1990-09-21,19.47,18.3,8.31,6.3,94.36,95,55.61,65,24.25,24,2.47,0,2.62,2.0,2.62,2.0,0.0,0.0,0.0,0.0
1990-09-22,19.19,19.5,8.13,8.4,94.42,96,56.29,46,24.13,28,2.39,6,2.59,1.2,2.59,1.2,0.0,0.0,0.0,0.0
1990-09-23,19.05,12.1,8.0,4.9,94.58,93,56.63,63,24.08,33,2.28,7,2.61,0.2,2.61,0.2,0.0,0.0,0.0,0.0
1990-09-24,18.98,17.1,7.88,5.3,94.72,92,56.86,41,24.16,31,2.29,11,2.67,0.0,2.67,0.0,0.0,0.0,0.0,0.0
1990-09-25,18.79,20.7,7.76,12.1,94.7,81,57.16,48,24.24,30,2.42,6,2.57,1.0,2.57,1.0,0.0,0.0,0.0,0.0
1990-09-26,18.54,21.7,7.56,9.5,94.42,96,57.09,57,24.69,22,2.55,0,2.46,4.2,2.46,4.2,0.0,0.0,0.0,0.0
1990-09-27,18.22,22.7,7.23,8.6,94.42,100,57.05,51,24.93,19,2.54,0,2.54,0.0,2.54,0.0,0.0,0.0,0.0,0.0
1990-09-28,17.94,24.1,6.87,11.5,94.32,97,56.74,59,25.05,28,2.54,0,2.55,0.0,2.55,0.0,0.0,0.0,0.0,0.0
1990-09-29,17.69,16.4,6.57,12.0,94.26,95,56.47,83,25.4,24,2.67,6,2.54,4.0,2.54,4.0,0.0,0.0,0.0,0.0
1990-09-30,17.37,15.5,6.27,4.6,94.09,100,56.41,65,25.48,28,2.68,13,2.39,11.9,2.39,11.9,0.0,0.0,0.0,0.0
1990-10-01,17.14,14.4,6.09,3.2,93.95,94,56.44,54,25.36,30,2.78,0,2.44,1.5,2.44,1.5,0.0,0.0,0.0,0.0
1990-10-02,16.92,17.2,5.92,5.7,93.86,83,56.63,42,25.4,37,2.88,4,2.31,0.0,2.3,0.0,0.0,0.0,0.0,0.0
1990-10-03,16.68,18.4,5.66,6.3,93.75,91,56.62,52,25.4,22,2.88,0,2.28,0.0,2.28,0.0,0.0,0.0,0.0,0.0
1990-10-04,16.44,19.9,5.44,8.2,93.73,92,56.58,37,25.14,39,2.89,7,2.14,13.5,2.13,13.5,0.0,0.0,0.0,0.0
1990-10-05,16.22,21.5,5.25,10.0,93.81,79,56.85,37,25.1,33,2.84,7,2.12,0.0,2.12,0.0,0.0,0.0,0.0,0.0
1990-10-06,16.16,26.0,5.08,17.8,93.81,73,56.87,42,25.15,44,2.75,9,2.06,0.0,2.06,0.0,0.0,0.0,0.0,0.0
1990-10-07,16.04,23.6,4.98,9.9,93.7,94,56.45,58,25.25,26,2.79,0,1.91,1.8,1.9,1.8,0.0,0.0,0.0,0.0
1990-10-08,15.89,10.3,4.92,7.5,93.61,97,56.53,84,25.34,26,2.8,11,1.91,1.2,1.9,1.2,0.0,0.0,0.0,0.0
1990-10-09,15.61,8.6,4.75,5.9,93.44,98,56.62,86,25.55,26,2.93,13,1.8,20.0,1.8,20.0,0.0,0.0,0.0,0.0
1990-10-10,15.35,11.4,4.52,5.4,93.24,100,56.58,90,25.54,26,2.94,0,1.75,3.1,1.75,3.1,0.0,0.0,0.0,0.0
1990-10-11,15.18,12.6,4.31,8.1,93.35,100,56.68,61,25.34,20,2.84,0,1.74,4.3,1.73,4.3,0.0,0.0,0.0,0.0
1990-10-12,14.98,10.4,4.14,6.5,93.43,99,56.75,71,25.16,15,2.93,0,1.77,21.1,1.76,21.1,0.01,0.0,0.0,0.0
1990-10-13,14.76,14.5,4.01,7.2,93.39,99,56.82,71,25.1,17,3.03,0,1.83,0.3,1.82,0.3,0.01,0.0,0.0,0.0
1990-10-14,14.52,17.6,3.89,3.8,93.39,99,57.09,48,24.95,22,3.02,0,1.92,0.0,1.89,0.0,0.03,0.0,0.0,0.0
1990-10-15,14.4,16.3,3.84,5.8,93.46,87,57.27,51,24.76,31,3.03,4,2.06,0.0,2.0,0.0,0.05,0.0,0.0,0.0
1990-10-16,14.24,16.1,3.66,4.7,93.52,93,57.42,42,24.85,22,3.03,7,2.03,0.0,1.97,0.0,0.05,0.0,0.0,0.0
1990-10-17,14.04,24.1,3.44,9.0,93.61,99,57.49,55,24.83,33,3.07,9,2.0,14.2,1.95,14.2,0.05,0.0,0.1,0.0
1990-10-18,13.88,20.4,3.37,5.7,93.63,93,57.77,60,24.94,46,3.19,17,2.04,5.6,1.97,5.6,0.07,0.0,0.1,0.0
1990-10-19,13.68,9.1,3.24,-0.4,93.63,84,57.95,48,24.98,48,3.28,9,2.04,0.0,1.97,0.0,0.07,0.0,0.1,0.0
1990-10-20,13.49,10.0,3.13,-1.7,93.49,91,57.93,54,24.84,22,3.22,0,2.08,0.0,2.01,0.0,0.07,0.0,0.1,0.0
1990-10-21,13.29,18.7,3.01,0.7,93.43,99,58.07,53,25.0,26,3.38,0,2.03,0.0,1.95,0.0,0.07,0.0,0.1,0.0
1990-10-22,12.94,13.4,2.78,2.8,93.37,85,58.33,57,24.98,20,3.48,4,2.09,0.0,2.01,0.0,0.07,0.0,0.1,0.0
1990-10-23,12.59,12.5,2.49,2.4,93.28,90,58.45,67,24.84,22,3.54,0,2.07,0.0,2.0,0.0,0.07,0.0,0.1,0.0
1990-10-24,12.42,13.0,2.34,3.2,93.34,93,58.58,53,24.75,19,3.44,0,2.17,0.0,2.1,0.0,0.07,0.0,0.1,0.0
1990-10-25,12.29,9.2,2.32,2.5,93.44,92,58.7,61,24.81,31,3.49,9,2.16,0.0,2.09,0.0,0.07,0.0,0.1,0.0
1990-10-26,12.08,6.3,2.31,-2.5,93.48,81,59.3,53,24.77,28,3.51,7,2.29,0.0,2.2,0.0,0.09,0.0,0.1,0.0
1990-10-27,12.03,12.4,2.27,-3.0,93.42,89,59.44,47,25.09,26,3.59,0,2.22,1.2,2.12,1.2,0.09,0.0,0.1,0.0
1990-10-28,11.84,9.5,2.16,-0.1,93.4,83,59.82,61,25.14,37,3.65,7,2.26,0.0,2.16,0.0,0.1,0.0,0.1,0.0
1990-10-29,11.6,7.1,2.01,-3.1,93.43,87,59.92,52,25.27,19,3.69,6,2.06,0.0,1.98,0.0,0.08,0.0,0.1,0.0
1990-10-30,11.33,15.6,1.83,0.4,93.36,93,60.3,48,25.54,22,3.78,0,1.84,0.0,1.79,0.0,0.06,0.0,0.0,0.0
1990-10-31,11.01,11.1,1.7,0.2,93.41,98,60.84,55,25.57,19,3.86,0,1.94,0.0,1.88,0.0,0.06,0.0,0.0,0.0
1990-11-01,10.87,14.4,1.62,1.1,93.4,97,61.19,66,25.9,13,3.84,0,2.02,0.0,1.97,0.0,0.06,0.0,0.0,0.0
1990-11-02,10.59,22.0,1.49,7.6,93.52,94,61.89,39,25.88,37,3.72,6,2.15,0.0,2.1,0.0,0.05,0.0,0.0,0.0
1990-11-03,10.3,22.1,1.34,11.0,93.55,84,62.48,55,26.1,24,3.79,0,2.47,0.0,2.43,0.0,0.05,0.0,0.0,0.0
1990-11-04,9.97,14.1,1.14,3.2,93.59,94,63.1,68,26.36,30,3.94,7,2.44,0.6,2.39,0.6,0.06,0.0,0.0,0.0
1990-11-05,9.62,8.0,0.95,0.8,93.4,98,63.5,71,26.47,41,3.97,4,2.43,25.1,2.38,25.1,0.06,0.0,0.0,0.0
1990-11-06,9.43,7.4,0.83,-0.7,93.34,90,63.88,60,26.64,57,4.0,4,2.4,0.0,2.34,0.0,0.06,0.0,0.0,0.0
1990-11-07,9.18,5.2,0.66,0.2,93.37,91,64.04,70,26.98,26,4.14,7,2.47,0.6,2.37,0.6,0.1,0.0,0.0,0.0
1990-11-08,8.79,3.5,0.46,-3.8,93.26,99,64.53,54,27.08,30,4.22,0,2.58,0.0,2.48,0.0,0.11,0.6,0.1,1.0
1990-11-09,8.48,6.3,0.21,-1.2,93.16,92,64.95,59,27.26,22,4.37,7,2.64,1.2,2.52,1.2,0.13,0.0,0.1,0.0
1990-11-10,8.22,8.0,0.03,0.0,93.09,95,64.88,58,27.65,35,4.68,0,2.51,0.2,2.4,0.2,0.12,0.0,0.1,0.0
1990-11-11,7.88,4.5,-0.14,-2.0,93.04,96,65.28,53,27.65,59,4.71,13,2.49,0.8,2.37,0.0,0.13,0.8,0.1,0.0
1990-11-12,7.62,2.5,-0.34,-3.4,93.06,86,65.55,63,27.56,41,4.68,17,2.38,0.0,2.25,0.0,0.14,0.0,0.1,0.0
1990-11-13,7.4,2.8,-0.53,-2.6,93.11,80,66.2,65,27.74,30,4.76,15,2.56,0.0,2.37,0.0,0.2,0.0,0.2,0.0
1990-11-14,7.11,8.6,-0.77,-2.3,93.13,86,66.32,53,27.94,24,4.8,9,2.58,0.0,2.38,0.0,0.21,0.0,0.2,0.0
1990-11-15,6.87,19.3,-1.0,5.9,93.04,82,66.32,48,27.92,31,4.75,9,2.43,0.0,2.21,0.0,0.23,0.0,0.3,0.0
1990-11-16,6.63,16.3,-1.12,3.8,92.99,89,66.43,59,27.78,44,4.72,13,2.46,0.8,2.23,0.8,0.23,0.0,0.3,0.0
1990-11-17,6.46,5.1,-1.25,-5.0,92.78,88,66.12,42,27.92,39,4.89,11,2.3,0.0,2.07,0.0,0.23,0.0,0.3,0.0
1990-11-18,6.27,3.9,-1.48,-6.5,92.68,91,65.94,57,27.73,11,4.86,0,2.09,0.0,1.84,0.0,0.25,0.0,0.4,0.0
1990-11-19,6.19,3.6,-1.56,-4.9,92.81,96,65.93,63,27.83,9,4.85,0,2.14,0.0,1.89,0.0,0.25,0.0,0.4,0.0
1990-11-20,6.1,10.1,-1.59,-3.8,93.04,94,66.2,55,28.04,15,4.87,0,2.22,0.0,1.93,0.0,0.29,0.0,0.4,0.0
1990-11-21,5.95,6.5,-1.68,-3.6,93.24,96,66.76,81,28.19,20,5.0,0,2.42,0.6,2.11,0.6,0.32,0.0,0.4,0.0
1990-11-22,5.74,12.6,-1.79,2.0,93.18,97,67.3,77,28.4,15,5.06,0,2.38,5.6,2.09,5.6,0.31,0.0,0.5,0.0
1990-11-23,5.53,11.0,-1.96,0.2,93.18,91,67.28,52,28.61,28,5.2,0,2.15,0.4,1.84,0.4,0.34,0.0,0.5,0.0
1990-11-24,5.24,1.6,-2.24,0.0,93.13,90,67.24,69,28.64,22,5.2,0,1.99,0.6,1.68,0.4,0.36,0.2,0.5,0.0
1990-11-25,4.92,6.7,-2.63,-1.6,93.1,100,67.45,57,28.62,41,5.08,7,2.05,0.2,1.67,0.2,0.42,0.0,0.5,0.0
1990-11-26,4.59,5.2,-2.98,-2.9,93.13,80,67.51,55,28.82,22,5.05,6,2.09,0.0,1.67,0.0,0.47,0.0,0.7,0.0
1990-11-27,4.31,19.2,-3.27,4.6,93.06,97,67.67,72,28.98,33,5.05,4,2.16,2.7,1.7,2.7,0.52,0.0,0.8,0.0
1990-11-28,4.13,18.8,-3.46,3.2,93.04,84,67.76,64,28.78,44,4.92,17,2.01,0.2,1.56,0.2,0.51,0.0,0.9,0.0
1990-11-29,4.05,3.5,-3.6,-3.3,93.08,89,67.95,48,28.8,33,4.99,11,2.24,0.0,1.75,0.0,0.54,0.0,1.0,0.0
1990-11-30,3.81,6.9,-3.81,-3.1,93.03,89,68.23,45,28.91,33,5.08,6,2.29,0.0,1.8,0.0,0.54,0.0,1.1,0.0
1990-12-01,3.53,8.4,-4.11,1.9,93.04,74,68.62,48,28.92,30,5.12,9,2.23,0.0,1.68,0.0,0.61,0.0,1.2,0.0
1990-12-02,3.21,5.7,-4.41,-2.3,93.08,88,68.99,40,28.89,26,5.05,11,2.3,0.0,1.68,0.0,0.69,0.0,1.3,0.0
1990-12-03,2.93,4.1,-4.65,-2.4,93.02,100,69.26,63,29.28,50,5.1,0,2.31,30.2,1.68,14.2,0.71,15.6,1.4,0.0
1990-12-04,2.52,3.8,-5.05,-6.7,92.67,99,69.27,66,29.16,44,5.18,0,2.26,3.4,1.58,0.0,0.76,2.6,1.6,4.0
1990-12-05,2.22,-0.5,-5.44,-6.8,92.56,81,69.44,64,28.87,39,5.22,11,2.33,0.0,1.62,0.0,0.81,0.0,1.8,6.0
1990-12-06,1.93,3.3,-5.73,-0.9,92.42,79,69.22,60,28.92,31,5.18,4,2.1,0.0,1.36,0.0,0.84,0.0,2.0,5.0
1990-12-07,1.73,3.3,-5.96,-2.1,92.4,81,69.34,59,28.94,20,5.26,6,2.05,0.0,1.31,0.0,0.84,0.0,2.2,4.0
1990-12-08,1.57,5.4,-6.12,-2.5,92.41,88,69.49,62,29.02,20,5.28,7,2.2,0.0,1.4,0.0,0.9,0.0,2.4,2.0
1990-12-09,1.38,8.0,-6.28,-3.1,92.35,88,69.65,54,29.16,37,5.28,0,2.18,0.0,1.38,0.0,0.91,0.0,2.6,2.0
1990-12-10,1.19,5.4,-6.43,-4.6,92.21,78,69.5,54,29.18,37,5.32,4,2.04,0.0,1.29,0.0,0.87,0.0,2.8,1.0
