Date,Observedtas,Modeltas,Bias
1987-09-07,19.74,25.26663000000002,5.526630000000022
1987-09-08,18.98,18.53958,-0.4404199999999996
1987-09-09,19.91,16.03164000000004,-3.8783599999999616
1987-09-10,17.11,14.332030000000033,-2.777969999999966
1987-09-11,17.73,19.881340000000023,2.1513400000000225
1987-09-12,19.29,26.230100000000053,6.940100000000054
1987-09-13,18.26,26.16320000000001,7.903200000000009
1987-09-14,15.32,21.286950000000047,5.966950000000047
1987-09-15,15.11,20.877200000000016,5.767200000000017
1987-09-16,17.04,26.759670000000032,9.719670000000033
1987-09-17,16.18,17.429000000000027,1.2490000000000272
1987-09-18,12.46,16.437250000000006,3.977250000000005
1987-09-19,14.37,15.23180000000002,0.8618000000000201
1987-09-20,15.68,13.737820000000115,-1.942179999999885
1987-09-21,15.09,14.768200000000036,-0.3217999999999641
1987-09-22,14.61,16.234520000000032,1.6245200000000324
1987-09-23,15.82,16.942380000000018,1.1223800000000175
1987-09-24,12.28,16.81140000000005,4.531400000000049
1987-09-25,9.87,15.583760000000039,5.71376000000004
1987-09-26,13.84,16.589440000000025,2.7494400000000248
1987-09-27,14.16,14.691430000000027,0.5314300000000269
1987-09-28,20.18,13.760220000000118,-6.419779999999882
1987-09-29,18.55,13.531900000000007,-5.018099999999993
1987-09-30,12.62,15.900700000000025,3.280700000000026
1987-10-01,10.22,10.871360000000038,0.6513600000000377
1987-10-02,12.27,13.257620000000033,0.9876200000000335
1987-10-03,4.25,8.499500000000014,4.249500000000014
1987-10-04,6.22,8.613200000000006,2.3932000000000064
1987-10-05,13.35,8.294120000000019,-5.055879999999981
1987-10-06,13.41,11.292300000000012,-2.1176999999999886
1987-10-07,7.42,3.8394400000000246,-3.5805599999999753
1987-10-08,5.37,2.885060000000009,-2.484939999999991
1987-10-09,8.42,9.452800000000023,1.032800000000023
1987-10-10,5.98,13.165900000000025,7.185900000000025
1987-10-11,4.92,12.154570000000035,7.234570000000035
1987-10-12,6.26,10.704640000000039,4.444640000000039
1987-10-13,5.29,9.458150000000046,4.168150000000046
1987-10-14,9.24,10.848000000000011,1.6080000000000112
1987-10-15,11.14,8.953599999999994,-2.186400000000006
1987-10-16,9.79,9.79427000000004,0.004270000000040852
1987-10-17,9.53,14.156600000000026,4.6266000000000265
1987-10-18,9.94,8.37673000000001,-1.5632699999999904
1987-10-19,9.37,7.959070000000054,-1.4109299999999454
1987-10-20,6.91,11.674620000000115,4.764620000000114
1987-10-21,3.62,11.872299999999996,8.252299999999995
1987-10-22,4.65,9.288049999999998,4.638049999999998
1987-10-23,6.2,15.690820000000027,9.490820000000028
1987-10-24,4.44,16.660999999999998,12.220999999999997
1987-10-25,3.8,4.3991000000000335,0.5991000000000337
1987-10-26,3.7,6.9454600000000255,3.2454600000000253
1987-10-27,6.86,2.1526700000000574,-4.707329999999943
1987-10-28,3.81,4.312070000000063,0.5020700000000633
1987-10-29,3.44,9.141720000000019,5.701720000000019
1987-10-30,6.68,2.4554400000000096,-4.22455999999999
1987-10-31,5.45,2.6279200000000174,-2.822079999999983
1987-11-01,5.37,9.015340000000037,3.6453400000000373
1987-11-02,7.22,2.054250000000025,-5.165749999999974
1987-11-03,14.4,2.6061600000000453,-11.793839999999955
